PS,GeneID,holdfast,reptip,stipe,vegtip
1,dis_TRINITY_DN10632_c0_g1,5397,4193,5462,4071
8,dis_TRINITY_DN10643_c0_g1,2766,2673,2639,3528
6,dis_TRINITY_DN10647_c0_g1,1293,1089,1025,760
2,dis_TRINITY_DN10658_c0_g2,3425,3803,2885,4747
1,dis_TRINITY_DN1066_c0_g4,6737,6893,6119,6583
8,dis_TRINITY_DN10687_c1_g3,4034,4032,3538,3171
2,dis_TRINITY_DN10697_c0_g1,4470,4368,4077,3759
8,dis_TRINITY_DN1070_c0_g8,2164,1243,3248,1745
7,dis_TRINITY_DN10700_c0_g1,1306,366,1210,932.5
2,dis_TRINITY_DN1071_c0_g1,6452,5654,6734,5377
8,dis_TRINITY_DN10713_c0_g1,4320,4346,4995,3990
7,dis_TRINITY_DN1073_c0_g3,4427,3150,4365,2632
1,dis_TRINITY_DN1073_c0_g4,6198,4424,4864,3942
7,dis_TRINITY_DN1074_c0_g1,5875,6181,5785,5583
8,dis_TRINITY_DN10746_c0_g2,4866,1189,5106,2196
8,dis_TRINITY_DN1075_c0_g1,5212,6787,3992,6463
8,dis_TRINITY_DN10759_c0_g1,545,313,509,791
2,dis_TRINITY_DN1076_c0_g1,5582,4870,6573,5785
7,dis_TRINITY_DN1077_c0_g1,1297,758,1166,1235
7,dis_TRINITY_DN1078_c0_g1,242.5,4087,221.5,195
2,dis_TRINITY_DN10784_c0_g2,2731,3157,1375,854
1,dis_TRINITY_DN10788_c0_g2,2563,2505,3420,2840
1,dis_TRINITY_DN10789_c0_g3,5654,4743,4411,4439
1,dis_TRINITY_DN1079_c0_g1,5865,4325,3915,6240
5,dis_TRINITY_DN10797_c0_g1,3600,1000,3025,1309
1,dis_TRINITY_DN10798_c0_g1,242.5,13.5,630,588
1,dis_TRINITY_DN1080_c1_g1,2503,3478,2422,2137
1,dis_TRINITY_DN10808_c0_g1,7511,7592,7379,7577
1,dis_TRINITY_DN10809_c0_g1,6029,5201,5464,5613
7,dis_TRINITY_DN1081_c0_g1,4209,3077,4290,4212
8,dis_TRINITY_DN1081_c4_g2,5983,4706,6177,5439
1,dis_TRINITY_DN10814_c0_g1,6712,7720,7409,7821
8,dis_TRINITY_DN10818_c0_g1,6695,7184,7152,6734
7,dis_TRINITY_DN1082_c1_g3,242.5,7400,221.5,424
2,dis_TRINITY_DN10821_c0_g1,7373,7083,7261,7153
1,dis_TRINITY_DN10823_c0_g1,4593,4162,4604,4567
7,dis_TRINITY_DN10826_c0_g1,1172,832,1285,1093
1,dis_TRINITY_DN10827_c0_g1,6700,6010,6712,5673
1,dis_TRINITY_DN10828_c0_g1,7358,7202,7416,7264
1,dis_TRINITY_DN10828_c0_g2,7796,7730,7807,7758
7,dis_TRINITY_DN10829_c0_g1,3040,3447,1676,3095
1,dis_TRINITY_DN1083_c0_g1,5513,1013,7630,2169
7,dis_TRINITY_DN10831_c0_g1,242.5,1594,221.5,195
1,dis_TRINITY_DN10834_c0_g1,4902,6114,4580,2880
2,dis_TRINITY_DN10835_c0_g2,242.5,1417,221.5,195
1,dis_TRINITY_DN10837_c0_g1,7927,7929,7932,7933
8,dis_TRINITY_DN10838_c0_g1,735,341,672,480
5,dis_TRINITY_DN10839_c0_g1,4416,5584,2787,984
8,dis_TRINITY_DN1084_c0_g1,6265,6453,6828,6627
1,dis_TRINITY_DN10841_c0_g1,2280,2734,1973,3109
1,dis_TRINITY_DN10843_c0_g1,7311,6983,6919,6706
8,dis_TRINITY_DN10851_c0_g1,5128,3397,3944,3603
7,dis_TRINITY_DN10854_c0_g1,1628,2206,2462,2367
8,dis_TRINITY_DN10859_c0_g1,242.5,958,571,2293
8,dis_TRINITY_DN10868_c0_g1,789,601,965,1279
1,dis_TRINITY_DN10872_c0_g1,7339,7415,7331,7567
8,dis_TRINITY_DN10874_c0_g1,6249,6195,5905,5025
1,dis_TRINITY_DN10880_c0_g1,7106,7156,6816,6968
1,dis_TRINITY_DN10891_c0_g1,6315,7556,6404,7774
8,dis_TRINITY_DN10891_c0_g2,3171,5539,4660,6040
8,dis_TRINITY_DN10894_c0_g1,4178,4931,5291,5553
1,dis_TRINITY_DN10897_c0_g1,2197,2485,2006,3125
7,dis_TRINITY_DN1090_c0_g1,2345,1109,1275,3215
8,dis_TRINITY_DN1090_c0_g2,3395,3835,4238,3172
8,dis_TRINITY_DN1090_c0_g4,4193,2749,4154,3318
8,dis_TRINITY_DN10901_c1_g4,4283,5291,4574,6138
1,dis_TRINITY_DN10905_c0_g1,1649,2366,1206,1917
8,dis_TRINITY_DN10909_c0_g1,1359,780,2027,1322
8,dis_TRINITY_DN10910_c0_g4,4331,3837,4806,4483
8,dis_TRINITY_DN10913_c0_g1,5096,4951,5366,4082
7,dis_TRINITY_DN10922_c0_g1,5971,6952,6955,7556
8,dis_TRINITY_DN10923_c0_g3,4276,3148,3780,3865
8,dis_TRINITY_DN10930_c0_g1,2519,1282,1443,1840
2,dis_TRINITY_DN1094_c0_g1,3206,2895,3728,3969
1,dis_TRINITY_DN109406_c0_g1,5107,7170,6424,7372
8,dis_TRINITY_DN109431_c0_g1,2214,2727,1532,1039
1,dis_TRINITY_DN1095_c0_g1,6954,7741,7154,7862
8,dis_TRINITY_DN10952_c0_g1,4877,4291,4599,4176
8,dis_TRINITY_DN1096_c0_g1,6526,6140,6688,6404
1,dis_TRINITY_DN10961_c0_g1,242.5,2241,221.5,195
7,dis_TRINITY_DN109679_c0_g1,4712,2856,1042,4666
8,dis_TRINITY_DN109699_c0_g1,242.5,447,221.5,195
8,dis_TRINITY_DN1097_c0_g1,2977,965,3230,1843
2,dis_TRINITY_DN10976_c0_g1,4511,2808,3560,2372
