PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
7,ser_TRINITY_DN17361_c0_g1,744.7860989999999,872.256363,707.8367985,599.743264,803.569006,716.68722,760.0588
6,ser_TRINITY_DN17392_c0_g1,150.5240045,596.86952900000006,550.4281169999999,269.08863299999996,316.692536,367.296843,197.2201685
8,ser_TRINITY_DN17393_c0_g2,202.3054615,254.139196,406.073356,412.981159,383.294471,341.223565,189.048742
8,ser_TRINITY_DN1740_c0_g1,152.89424050000002,154.536863,153.807632,217.595215,157.012204,165.34525,207.5016255
8,ser_TRINITY_DN17403_c0_g1,173.178355,181.410116,182.8444415,174.052596,181.666804,193.496842,182.52867750000001
7,ser_TRINITY_DN17409_c0_g2,144.04296549999998,160.233217,293.05042349999997,170.722777,166.720031,187.596313,145.8356425
7,ser_TRINITY_DN17419_c0_g1,143.740608,208.263051,191.03283800000003,168.834504,212.728772,244.594864,152.5866175
8,ser_TRINITY_DN17447_c0_g1,274.663731,142.244073,143.0554115,144.779342,166.322,172.629561,174.27615600000001
8,ser_TRINITY_DN17450_c0_g2,163.8972715,208.595277,156.4702315,144.151706,148.996252,164.753518,147.4900935
8,ser_TRINITY_DN17456_c0_g2,152.27507150000002,142.814129,139.68113,140.272509,157.155959,175.077044,2213.2878295
1,ser_TRINITY_DN17464_c0_g1,269.4161735,326.42972299999997,488.172933,479.750682,311.977392,291.495675,230.87136750000002
2,ser_TRINITY_DN17469_c0_g5,155.0039805,180.981087,195.608541,197.540095,211.890673,210.112624,155.21206899999999
