PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
1,ser_TRINITY_DN7385_c0_g1,3119,6054,7304,6755,6552,7154,3985
8,ser_TRINITY_DN7387_c0_g1,1675,2848,4389,2369,1985,1831,2248
7,ser_TRINITY_DN739_c0_g1,5100,949,1343,1642,2075,1332,3230
6,ser_TRINITY_DN73910_c0_g1,7386,7390,7618,8092,7583,6846,7136
1,ser_TRINITY_DN7392_c0_g2,7288,3862,1674,6331,5075,4628,5938
2,ser_TRINITY_DN7395_c0_g1,7341,7117,7497,7348,7649,7624,7819
1,ser_TRINITY_DN73960_c0_g2,5247,7243,6739,5639,6547,7145,6236
7,ser_TRINITY_DN7397_c0_g2,7792,7150,7279,8152,8180,8162,7222
1,ser_TRINITY_DN74_c1_g1,1271,1815,7536,6985,2058,2434,1493
4,ser_TRINITY_DN7402_c0_g2,6083,322,165.5,532,202,209.5,197.5
1,ser_TRINITY_DN7404_c0_g2,2194,4954,5225,3391,2685,3585,1948
1,ser_TRINITY_DN7406_c0_g2,1590,1960,3288,2314,1518,1614,1727
2,ser_TRINITY_DN741_c0_g1,102.5,856,1196,2481,4182,3578,631
8,ser_TRINITY_DN7411_c0_g1,5959,3922,4447,4747,5335,5255,5245
7,ser_TRINITY_DN7413_c0_g1,1823,3650,3890,2181,1867,1941,2208
7,ser_TRINITY_DN7413_c0_g2,6351,2786,4640,6518,5095,2924,4632
8,ser_TRINITY_DN74189_c0_g1,299,4848,5264,1253,795,1235,679
1,ser_TRINITY_DN7421_c0_g1,1203,132.5,165.5,220.5,202,209.5,197.5
4,ser_TRINITY_DN7425_c0_g1,4361,1687,1168,1060,837,1205,1127
2,ser_TRINITY_DN743_c0_g1,6513,7440,7604,5169,2063,2304,1312
1,ser_TRINITY_DN74303_c0_g1,3277,1388,1242,4638,3398,2394,4984
6,ser_TRINITY_DN74309_c0_g1,2921,2867,2567,2137,2483,2738,3509
8,ser_TRINITY_DN7438_c0_g1,2548,7256,5903,5232,3845,4934,6074
8,ser_TRINITY_DN7441_c0_g2,6179,3306,5633,4894,5087,4868,6300
1,ser_TRINITY_DN74424_c0_g1,764,1822,3055,4847,3712,4289,5052
8,ser_TRINITY_DN7443_c2_g2,3881,3203,3579,5585,6313,5533,7400
8,ser_TRINITY_DN7444_c0_g1,3145,3428,4121,3600,2996,3338,3860
1,ser_TRINITY_DN7453_c0_g1,3740,6185,2375,3301,2228,2070,5295
1,ser_TRINITY_DN7453_c0_g2,5712,5140,4146,5575,6174,5498,6730
1,ser_TRINITY_DN74546_c0_g1,6241,5224,5002,5246,5910,5159,6435
8,ser_TRINITY_DN7457_c0_g2,932,1599,2719,2206,2358,2538,2429
8,ser_TRINITY_DN7458_c0_g1,4598,4828,3350,3249,4229,3777,3942
8,ser_TRINITY_DN74588_c0_g1,4640,2703,2642,2703,2608,3841,3975
8,ser_TRINITY_DN74609_c0_g1,2488,2322,1331,1259,1063,995,1228
1,ser_TRINITY_DN74623_c0_g1,1650,807,1015,1167,1380,1395,2199
1,ser_TRINITY_DN7467_c0_g2,1927,2724,3243,2115,2123,1682,1435
2,ser_TRINITY_DN74692_c0_g1,4029,3990,7133,7504,7140,6294,6887
8,ser_TRINITY_DN7477_c0_g1,7322,132.5,165.5,220.5,202,209.5,422
8,ser_TRINITY_DN7483_c1_g1,8059,6864,2172,1086,7745,7982,7284
1,ser_TRINITY_DN74875_c0_g1,1157,1462,1080,834,1001,1134,1514
8,ser_TRINITY_DN749_c0_g1,5606,3846,4482,5777,5380,6069,6436
1,ser_TRINITY_DN7498_c0_g1,6815,6486,7274,7128,6397,6185,7088
1,ser_TRINITY_DN7498_c0_g2,7884,7992,8090,7988,8049,8020,8015
8,ser_TRINITY_DN750_c0_g1,8237,132.5,165.5,220.5,202,209.5,197.5
7,ser_TRINITY_DN7508_c0_g1,102.5,132.5,165.5,595,556,209.5,3551
8,ser_TRINITY_DN751_c0_g2,5432,4965,6647,7557,6498,5892,4572
8,ser_TRINITY_DN7516_c0_g1,1894,1160,1042,1360,1181,1273,2484
8,ser_TRINITY_DN75198_c0_g1,3837,3214,2627,1837,2026,2725,2790
8,ser_TRINITY_DN7523_c0_g2,6443,7575,7923,6685,7215,7240,7472
8,ser_TRINITY_DN7527_c0_g1,2277,6731,6676,4118,2380,2645,2127
8,ser_TRINITY_DN7527_c0_g2,3440,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN7528_c0_g1,4978,4217,4285,6514,5344,3804,960
8,ser_TRINITY_DN753_c0_g2,5349,6008,6592,6448,5799,6539,5645
8,ser_TRINITY_DN7530_c0_g1,5838,6081,6131,6521,6367,6357,6748
1,ser_TRINITY_DN7530_c0_g2,5462,6061,3610,3729,6171,5858,4899
7,ser_TRINITY_DN75311_c0_g1,2787,5770,5194,4268,2768,3139,3335
8,ser_TRINITY_DN7532_c0_g1,7199,6153,6158,7111,6688,6918,7622
1,ser_TRINITY_DN7533_c0_g2,6450,4334,5320,6354,6835,7167,7301
8,ser_TRINITY_DN75339_c0_g1,4143,1135,881,880,925,936,1195
8,ser_TRINITY_DN75347_c0_g1,4825,5563,6768,6500,4598,3523,1930
5,ser_TRINITY_DN7537_c0_g3,7023,7590,7769,7237,7643,7658,7752
8,ser_TRINITY_DN7538_c0_g1,2192,2346,2371,3482,3116,2610,5076
2,ser_TRINITY_DN7540_c0_g1,1096,486,406,220.5,202,209.5,197.5
8,ser_TRINITY_DN7541_c0_g1,5335,8086,8043,7673,7666,7927,7618
2,ser_TRINITY_DN755_c1_g2,2040,2256,1831,2053,2763,3683,4321
8,ser_TRINITY_DN7550_c0_g1,4367,2813,1347,1066,1603,2499,2918
1,ser_TRINITY_DN75542_c0_g1,811,1073,854,717,680,701,1406
8,ser_TRINITY_DN7555_c0_g1,6434,5254,4972,4690,4642,4658,5323
1,ser_TRINITY_DN7558_c0_g1,8150,8156,8140,8199,8248,8222,8247
8,ser_TRINITY_DN756_c0_g2,1602,6668,3080,1427,851,944,687
3,ser_TRINITY_DN7560_c0_g1,646,2757,2117,1585,1356,1372,3143
1,ser_TRINITY_DN75636_c0_g1,5808,5337,4458,3752,4149,5032,4015
8,ser_TRINITY_DN7566_c0_g1,1068,3362,2939,2547,3973,3776,2180
3,ser_TRINITY_DN7568_c0_g2,8022,7084,6525,5898,6819,6717,6299
1,ser_TRINITY_DN757_c2_g1,7984,8247,8220,8082,8054,8166,7976
8,ser_TRINITY_DN7575_c0_g1,102.5,1202,1789,748,629,657,1485
1,ser_TRINITY_DN7575_c0_g2,102.5,2952,1590,933,1113,1678,1373
1,ser_TRINITY_DN7576_c0_g1,5307,943,569,220.5,202,598,197.5
8,ser_TRINITY_DN758_c0_g2,920,2526,1537,2280,2541,2613,3782
7,ser_TRINITY_DN7581_c0_g1,2124,4406,3573,3753,3960,3693,2950
8,ser_TRINITY_DN7582_c0_g1,2867,1324,1614,1422,1548,1439,2081
1,ser_TRINITY_DN7583_c0_g2,5593,6543,7684,7195,7029,7425,5170
1,ser_TRINITY_DN75869_c0_g1,7299,7382,6743,5421,6617,6256,5378
8,ser_TRINITY_DN759_c0_g1,7410,2527,965,461,202,442,197.5
7,ser_TRINITY_DN759_c0_g4,1392,4902,3163,4570,3527,3124,4412
5,ser_TRINITY_DN7590_c0_g1,5958,5677,4553,4942,4618,5385,3852
8,ser_TRINITY_DN75910_c0_g1,4959,3420,3120,4597,3970,4780,6147
8,ser_TRINITY_DN7593_c0_g1,3221,5678,5866,4683,3583,3974,5086
7,ser_TRINITY_DN75952_c0_g1,3672,2568,3548,5250,5144,3422,4545
2,ser_TRINITY_DN75954_c0_g1,5581,5018,6050,6411,6374,5922,6679
8,ser_TRINITY_DN75980_c0_g3,1762,1464,1573,1686,2258,2089,4140
2,ser_TRINITY_DN760_c0_g1,5811,3541,5541,6695,6375,5041,3475
8,ser_TRINITY_DN761_c0_g2,3430,5689,5434,3539,2147,2602,2113
2,ser_TRINITY_DN76116_c0_g2,5550,5657,6178,7281,7597,7497,7680
8,ser_TRINITY_DN76116_c0_g3,3947,2179,4702,5265,4556,6140,5034
7,ser_TRINITY_DN7612_c10_g4,4913,3367,2990,1940,2064,2498,2799
1,ser_TRINITY_DN7613_c0_g1,8118,8069,8069,8100,8075,8035,7775
6,ser_TRINITY_DN76141_c0_g1,102.5,1722,2244,5565,3804,4476,3981
1,ser_TRINITY_DN7615_c0_g1,6125,7599,7263,7108,7096,7002,7194
8,ser_TRINITY_DN76167_c0_g1,4430,4298,4517,3056,3678,4035,3630
8,ser_TRINITY_DN76167_c1_g1,5517,3662,4680,4806,5157,4972,5816
7,ser_TRINITY_DN762_c0_g1,5464,4166,4315,4469,5878,5768,4308
1,ser_TRINITY_DN7620_c0_g1,7203,7740,8093,7999,8099,8139,8120
1,ser_TRINITY_DN7621_c0_g2,410,5880,4004,923,584,586,1243
1,ser_TRINITY_DN76289_c0_g2,1231,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN76377_c0_g1,5512,854,439,220.5,411,209.5,519
8,ser_TRINITY_DN764_c0_g1,7201,6562,6526,7066,7030,7164,6251
8,ser_TRINITY_DN7641_c0_g2,1508,2825,2144,1325,1588,1293,1332
7,ser_TRINITY_DN76418_c0_g1,7390,1262,3067,4471,4248,3551,3603
8,ser_TRINITY_DN7648_c0_g1,914,672,817,727,771,689,764
8,ser_TRINITY_DN76484_c0_g1,6206,6147,4807,5723,6284,5242,6725
7,ser_TRINITY_DN76516_c0_g2,2137,462,620,700,592,726,551
8,ser_TRINITY_DN76519_c0_g1,4907,3505,3248,1767,1840,1869,4856
8,ser_TRINITY_DN76519_c0_g2,7664,7083,5890,5310,5295,6161,6494
1,ser_TRINITY_DN76566_c0_g1,3147,3783,6120,6478,5661,5702,5491
1,ser_TRINITY_DN7657_c0_g3,5168,4006,5812,7204,7153,6795,5913
1,ser_TRINITY_DN7658_c0_g3,7979,8151,8193,8172,8184,8172,8104
1,ser_TRINITY_DN7660_c0_g1,3523,3746,4613,5334,3724,3594,2704
1,ser_TRINITY_DN7664_c0_g1,8152,8023,8154,8253,8070,7916,8004
8,ser_TRINITY_DN76649_c0_g1,4192,7294,7373,5851,6097,6463,6546
1,ser_TRINITY_DN7668_c0_g1,102.5,132.5,165.5,220.5,1347,749,3396
6,ser_TRINITY_DN7672_c0_g1,2394,3131,2947,2484,3109,2644,3197
7,ser_TRINITY_DN7673_c0_g2,7437,1430,1358,2814,1400,1271,3021
1,ser_TRINITY_DN76755_c0_g1,6976,5632,7350,7276,6371,6480,6431
7,ser_TRINITY_DN7676_c0_g1,350,2046,1300,5781,6469,6860,900
2,ser_TRINITY_DN7677_c0_g1,2093,3072,3394,2564,2698,3273,3276
8,ser_TRINITY_DN7678_c0_g3,463,1878,1999,1065,935,932,841
1,ser_TRINITY_DN7680_c0_g2,7349,7211,7658,7330,7394,7137,7914
1,ser_TRINITY_DN7681_c0_g1,224,5799,2889,2073,2340,2989,1626
8,ser_TRINITY_DN76827_c0_g1,3016,4361,4283,4492,3484,4951,4279
2,ser_TRINITY_DN7684_c0_g1,7105,5565,6302,7335,7588,7568,7628
8,ser_TRINITY_DN7686_c0_g1,1835,1784,1939,2675,1860,2037,3217
7,ser_TRINITY_DN7688_c0_g1,5505,6141,6906,6210,6131,6678,5697
4,ser_TRINITY_DN7693_c0_g1,5643,4810,4123,3441,3793,2961,4027
1,ser_TRINITY_DN76965_c0_g1,6994,7833,7998,7724,7890,7951,7825
8,ser_TRINITY_DN7697_c0_g1,789,2073,3899,4228,3741,3031,2962
1,ser_TRINITY_DN7698_c0_g3,6060,6045,5727,6855,6487,5919,7262
7,ser_TRINITY_DN7699_c0_g2,2881,1303,928,874,921,963,2193
4,ser_TRINITY_DN77_c1_g1,7183,7868,8151,8187,8188,8094,8181
8,ser_TRINITY_DN77_c1_g6,4078,6675,5842,5692,5463,5877,5254
7,ser_TRINITY_DN77_c5_g2,4708,7321,7962,8085,7982,7757,7984
7,ser_TRINITY_DN770_c0_g1,4879,4976,5290,4786,4978,4280,5100
8,ser_TRINITY_DN7702_c0_g1,2768,1863,3320,2333,1473,1913,2519
1,ser_TRINITY_DN7704_c0_g2,5563,5125,4354,5176,5350,5580,6416
1,ser_TRINITY_DN7704_c0_g3,302,710,939,919,1266,1360,2002
1,ser_TRINITY_DN7704_c0_g5,4457,4139,5158,5276,4984,4061,2287
8,ser_TRINITY_DN77059_c0_g1,3144,4751,3073,2739,3550,4449,4815
8,ser_TRINITY_DN77089_c0_g2,2043,1757,2203,2858,3770,3365,5001
1,ser_TRINITY_DN7709_c0_g1,5994,2785,1139,5171,4398,2618,2425
7,ser_TRINITY_DN7711_c0_g2,7649,7329,6694,6391,6254,6755,7418
7,ser_TRINITY_DN7713_c0_g1,6539,6519,5928,4871,6253,6800,7206
8,ser_TRINITY_DN7713_c0_g2,4587,3704,4049,4412,5998,6387,2896
1,ser_TRINITY_DN7718_c0_g1,3172,2982,6051,5388,5063,3913,5187
1,ser_TRINITY_DN7718_c0_g3,2193,1183,1110,1034,1154,1191,1604
7,ser_TRINITY_DN7720_c0_g1,7807,410,165.5,220.5,664,578,197.5
1,ser_TRINITY_DN7722_c0_g2,7111,7917,8019,8029,8039,8078,7800
1,ser_TRINITY_DN7723_c0_g1,1707,6087,7336,7872,7646,7718,7081
1,ser_TRINITY_DN7723_c0_g2,6065,4458,6198,7020,7086,7186,4098
8,ser_TRINITY_DN7723_c0_g3,1624,461,459,497,567,483,197.5
7,ser_TRINITY_DN7723_c3_g1,2403,1583,1377,1431,2287,1878,3118
7,ser_TRINITY_DN7724_c0_g1,1018,906,1039,1543,1533,1985,1475
8,ser_TRINITY_DN7729_c0_g1,4823,4712,4470,4502,4275,4950,4359
8,ser_TRINITY_DN773_c0_g1,8219,4107,1381,753,697,654,2347
1,ser_TRINITY_DN77303_c0_g3,7912,8128,8073,7761,7710,7766,7671
1,ser_TRINITY_DN7733_c0_g1,5869,3253,2448,3929,4615,3553,4724
8,ser_TRINITY_DN7736_c0_g1,7756,8106,8197,7847,7524,7814,7870
7,ser_TRINITY_DN7740_c0_g2,3634,4221,4542,4695,4277,3717,3804
1,ser_TRINITY_DN7742_c0_g1,1589,1069,1507,1246,1197,1292,563
1,ser_TRINITY_DN77442_c0_g2,5448,7029,7280,7441,7511,7278,4576
7,ser_TRINITY_DN7746_c0_g2,398,3825,4608,5190,2406,2396,789
1,ser_TRINITY_DN7747_c0_g1,2569,3338,4218,2100,2068,1663,1824
1,ser_TRINITY_DN7747_c0_g2,1442,982,3077,4769,3399,2642,2988
8,ser_TRINITY_DN775_c0_g1,5887,6471,6201,6602,6697,6573,6726
1,ser_TRINITY_DN7750_c0_g1,4929,3390,2429,4424,4523,4363,5023
7,ser_TRINITY_DN7752_c0_g2,6892,2640,3306,4654,5944,5915,4721
8,ser_TRINITY_DN7752_c0_g3,5704,2113,2358,2735,3981,4484,2512
8,ser_TRINITY_DN7754_c0_g1,6764,7459,7550,7855,7713,7644,5635
1,ser_TRINITY_DN77551_c0_g2,7085,5979,5516,6225,6461,6583,4716
7,ser_TRINITY_DN77555_c0_g1,4355,4540,4483,4371,4468,4194,3923
1,ser_TRINITY_DN7760_c0_g1,7841,7644,7643,6853,7189,7184,7337
1,ser_TRINITY_DN7765_c0_g1,7636,1156,588,220.5,612,621,197.5
1,ser_TRINITY_DN7767_c0_g1,6841,7862,6995,8164,8023,8060,7650
8,ser_TRINITY_DN7767_c0_g2,3137,3209,4417,6272,5147,5588,6040
1,ser_TRINITY_DN7770_c0_g3,7343,7871,7964,7649,7779,7776,7996
8,ser_TRINITY_DN7770_c0_g4,1925,5702,4559,4569,3470,3411,3597
8,ser_TRINITY_DN7773_c0_g1,102.5,1533,3044,2579,1766,2492,1405
1,ser_TRINITY_DN7780_c0_g1,3025,4256,4277,3884,3737,3932,4589
1,ser_TRINITY_DN7781_c0_g1,5655,5514,6718,6752,6573,5863,6671
1,ser_TRINITY_DN7781_c0_g3,3905,2692,2179,1934,2201,2386,4095
1,ser_TRINITY_DN77825_c0_g3,4277,4851,3969,4995,6141,5535,5914
1,ser_TRINITY_DN7783_c0_g1,7610,7151,6886,7633,8009,7986,8102
8,ser_TRINITY_DN7787_c0_g1,1897,4411,3140,2650,3010,3021,3428
7,ser_TRINITY_DN7788_c0_g1,4744,6909,7108,5626,4754,5340,4868
7,ser_TRINITY_DN7789_c0_g1,4322,7258,6176,5762,6349,6605,5661
1,ser_TRINITY_DN77900_c0_g1,3682,4668,4905,6337,6623,6089,3921
8,ser_TRINITY_DN7793_c0_g1,4246,2011,2237,2202,2106,2291,3075
8,ser_TRINITY_DN7794_c0_g1,5223,4100,4845,4672,5043,5544,6172
8,ser_TRINITY_DN7796_c0_g1,4819,5839,4020,3755,3414,3617,3693
7,ser_TRINITY_DN7797_c0_g1,7060,7813,7767,7544,7560,7632,7543
7,ser_TRINITY_DN77988_c0_g2,7929,7940,7978,7664,7429,7582,7717
8,ser_TRINITY_DN7801_c0_g2,3730,4423,4296,3411,3664,3976,3694
1,ser_TRINITY_DN7801_c0_g4,2478,4966,5161,3213,3243,4468,3175
1,ser_TRINITY_DN7801_c0_g5,2088,405,350,220.5,202,209.5,405
1,ser_TRINITY_DN7803_c0_g2,8153,8251,8250,8254,8263,8259,8266
1,ser_TRINITY_DN78046_c0_g2,3295,1055,846,802,1627,1421,1040
7,ser_TRINITY_DN7806_c0_g1,1930,6538,7022,5330,3210,3986,3887
7,ser_TRINITY_DN78078_c0_g2,752,1009,1069,5521,4378,3982,2884
7,ser_TRINITY_DN7809_c0_g1,1200,1342,1200,1043,1035,964,1792
8,ser_TRINITY_DN78133_c0_g2,3211,1817,1441,1580,2194,2198,4841
8,ser_TRINITY_DN7814_c1_g3,2384,1997,1792,853,698,732,1150
8,ser_TRINITY_DN78192_c0_g1,5802,6455,7259,6371,4399,5253,4395
8,ser_TRINITY_DN7820_c0_g1,4174,6466,6740,5790,4395,5487,5896
8,ser_TRINITY_DN7829_c0_g1,4182,4287,4045,4314,3732,4182,5066
1,ser_TRINITY_DN78296_c0_g1,5720,2386,2170,4355,5641,4553,6096
7,ser_TRINITY_DN783_c0_g1,971,2810,3018,1552,838,961,197.5
2,ser_TRINITY_DN7831_c0_g1,1971,5929,3278,2486,3386,4145,3601
7,ser_TRINITY_DN7833_c0_g2,8194,132.5,165.5,220.5,202,209.5,197.5
1,ser_TRINITY_DN78407_c1_g1,4384,6834,6270,6419,6053,6064,6507
8,ser_TRINITY_DN78433_c0_g1,4113,3780,3990,4275,3204,3990,3485
1,ser_TRINITY_DN78445_c0_g1,4952,3030,3356,3733,3197,3571,5590
1,ser_TRINITY_DN7846_c0_g1,5066,6461,6100,5835,5198,5667,5856
2,ser_TRINITY_DN7850_c0_g1,7230,7502,7129,7221,7503,7771,7372
8,ser_TRINITY_DN78603_c0_g4,2311,1167,907,892,1259,1192,1544
7,ser_TRINITY_DN7865_c0_g1,6503,6000,5616,5060,4989,4917,5335
1,ser_TRINITY_DN7865_c0_g4,6896,7601,7216,6903,7389,7256,7291
7,ser_TRINITY_DN7869_c0_g1,7244,6703,3592,3371,4974,5196,5025
8,ser_TRINITY_DN787_c0_g4,594,1785,1418,1111,975,1478,1224
8,ser_TRINITY_DN7870_c0_g1,2863,4442,3526,3115,2944,2258,1105
8,ser_TRINITY_DN7875_c0_g1,1557,1010,1236,945,1453,988,1704
8,ser_TRINITY_DN7880_c0_g1,2185,132.5,165.5,220.5,436,434,197.5
1,ser_TRINITY_DN7884_c0_g3,5780,5491,5803,6682,6751,6444,5410
8,ser_TRINITY_DN7884_c0_g5,1227,2149,1728,2089,1870,2481,2734
8,ser_TRINITY_DN78874_c0_g1,2995,3120,3380,3423,4117,3922,3385
1,ser_TRINITY_DN7892_c0_g1,1730,1491,1362,1199,1749,1671,2242
1,ser_TRINITY_DN7894_c0_g1,2963,5493,5337,6188,5317,3946,5698
1,ser_TRINITY_DN78969_c0_g1,7679,5647,6541,7275,7475,7477,7714
8,ser_TRINITY_DN79_c0_g1,1267,2697,4566,3299,2174,2055,2227
8,ser_TRINITY_DN7909_c0_g2,1184,1546,2505,2615,2251,2445,1949
8,ser_TRINITY_DN7910_c0_g1,2364,2468,1815,1978,1702,2150,2331
6,ser_TRINITY_DN7912_c0_g1,6396,6860,6848,6570,6869,6690,7043
8,ser_TRINITY_DN7918_c0_g1,7717,8111,8152,8171,7820,7886,6342
1,ser_TRINITY_DN792_c0_g2,4251,5528,5859,3654,2845,3749,3163
7,ser_TRINITY_DN79237_c0_g1,2435,2880,3933,4844,5432,4990,3605
8,ser_TRINITY_DN7924_c0_g1,412,1179,840,1221,1322,1090,3686
1,ser_TRINITY_DN7925_c0_g1,7400,7955,8032,7891,7933,7871,7992
1,ser_TRINITY_DN7925_c0_g2,5666,838,1022,3629,6088,5992,7508
7,ser_TRINITY_DN79260_c0_g1,956,1221,2735,4043,5302,4764,5121
4,ser_TRINITY_DN7927_c0_g3,632,1680,1816,4384,5412,4433,4473
7,ser_TRINITY_DN79306_c0_g1,7720,7682,7846,8193,8185,8148,8154
8,ser_TRINITY_DN79310_c0_g2,7465,7361,7242,6645,7590,7532,7635
1,ser_TRINITY_DN79314_c0_g1,2237,5269,5915,3757,2908,4027,3870
1,ser_TRINITY_DN7933_c0_g1,4940,2892,2586,3459,2568,3924,4401
7,ser_TRINITY_DN7934_c0_g1,3396,2385,2640,4260,3975,4621,6949
1,ser_TRINITY_DN7935_c0_g1,102.5,132.5,361,918,1330,1394,1696
8,ser_TRINITY_DN7935_c0_g3,6990,4998,4170,3630,3802,4221,4662
1,ser_TRINITY_DN794_c0_g3,7735,8078,8241,8255,8135,8120,7641
1,ser_TRINITY_DN7942_c0_g1,2195,2044,2004,1526,1540,1111,2014
1,ser_TRINITY_DN7946_c0_g2,7561,5216,7021,6841,7596,7695,6449
1,ser_TRINITY_DN79488_c0_g1,4711,4953,4700,4771,3677,1918,2909
8,ser_TRINITY_DN7949_c0_g1,1873,1331,2932,2634,2564,1350,1290
8,ser_TRINITY_DN79498_c0_g1,573,132.5,496,541,502,488,5628
1,ser_TRINITY_DN795_c0_g1,7189,7624,7760,7500,7676,7596,7556
8,ser_TRINITY_DN7950_c0_g1,3608,5093,7249,4008,902,832,860
8,ser_TRINITY_DN7957_c0_g1,2324,3450,4632,4273,2800,3727,4088
8,ser_TRINITY_DN796_c0_g1,4581,545,344,220.5,202,209.5,197.5
1,ser_TRINITY_DN797_c0_g1,2902,3852,4465,6169,5367,5867,6337
8,ser_TRINITY_DN7971_c0_g3,3199,1276,2120,2372,2178,2121,4147
1,ser_TRINITY_DN7972_c0_g2,7963,8193,7977,7944,7895,8018,8063
6,ser_TRINITY_DN7973_c1_g1,8254,132.5,165.5,220.5,202,209.5,197.5
8,ser_TRINITY_DN7977_c2_g1,5819,5825,5463,7285,7504,7702,7560
8,ser_TRINITY_DN79788_c0_g2,7556,3755,3523,4146,4872,4290,5537
7,ser_TRINITY_DN79790_c0_g1,3186,3242,1817,2012,1998,1883,2343
1,ser_TRINITY_DN798_c0_g1,6489,5274,4246,6479,7494,7453,8049
1,ser_TRINITY_DN7980_c0_g1,7603,381,165.5,220.5,438,209.5,491
8,ser_TRINITY_DN7981_c0_g1,5236,6339,6444,6911,6458,7461,6469
7,ser_TRINITY_DN7982_c0_g1,7173,6413,6362,4740,7984,8028,7833
8,ser_TRINITY_DN7983_c0_g2,8191,8201,8010,7522,7155,7699,7922
8,ser_TRINITY_DN79850_c0_g1,4550,4451,4769,5101,4462,4930,6795
1,ser_TRINITY_DN7986_c0_g2,2293,3011,1956,3168,4099,4586,3738
8,ser_TRINITY_DN79888_c0_g1,102.5,1315,1653,1809,2212,2103,705
5,ser_TRINITY_DN7989_c0_g4,6165,6252,5766,5282,6078,4983,6072
1,ser_TRINITY_DN799_c0_g1,2111,471,648,891,894,883,837
1,ser_TRINITY_DN799_c0_g2,4424,2151,1339,1513,1777,2861,1184
8,ser_TRINITY_DN7990_c0_g1,4877,5442,6181,7391,6770,6928,6831
1,ser_TRINITY_DN7991_c0_g1,3943,2997,3334,4856,5421,4907,4174
8,ser_TRINITY_DN7992_c0_g1,290,305,364,554,479,609,1805
8,ser_TRINITY_DN7993_c0_g1,3746,2076,3374,4955,4254,4020,4697
1,ser_TRINITY_DN7997_c0_g3,4062,4988,6058,6909,6293,5709,5293
7,ser_TRINITY_DN79982_c0_g1,260,132.5,165.5,679,2405,1973,6994
1,ser_TRINITY_DN7999_c0_g1,3683,2248,2957,4148,5117,3860,6032
2,ser_TRINITY_DN800_c0_g3,6548,5648,5721,6556,4765,3611,4963
8,ser_TRINITY_DN8001_c0_g1,4349,5385,5087,3522,3049,2971,3451
8,ser_TRINITY_DN8005_c0_g1,7429,8221,7353,2903,867,744,930
8,ser_TRINITY_DN8005_c0_g2,7138,8071,5968,3446,883,876,971
1,ser_TRINITY_DN8006_c0_g1,6306,7458,7472,4875,4424,4811,6175
8,ser_TRINITY_DN8007_c0_g2,4491,8070,8084,7916,7733,7934,6582
1,ser_TRINITY_DN8007_c2_g1,3561,2533,4954,5113,4701,3797,2266
8,ser_TRINITY_DN8008_c0_g1,3066,3568,2589,3688,3102,2760,6073
1,ser_TRINITY_DN8009_c0_g2,850,954,1633,2763,2253,1872,3155
7,ser_TRINITY_DN801_c1_g1,2964,1521,1140,763,839,906,1277
2,ser_TRINITY_DN8015_c0_g1,5126,5117,5805,5314,5820,5384,5959
1,ser_TRINITY_DN8020_c0_g1,5259,3882,2945,2929,1864,1785,5057
8,ser_TRINITY_DN8024_c0_g3,2869,2109,4288,4650,3120,3657,4896
8,ser_TRINITY_DN8025_c0_g1,5919,3224,4007,2963,2636,2195,2883
8,ser_TRINITY_DN8027_c0_g1,365,5804,5283,534,202,209.5,634
1,ser_TRINITY_DN8027_c0_g2,7234,7582,7189,7003,7672,7528,7177
8,ser_TRINITY_DN8028_c0_g2,6111,3885,1187,670,688,691,543
1,ser_TRINITY_DN8031_c0_g1,6535,6044,4922,5351,6529,5860,6010
1,ser_TRINITY_DN8032_c0_g1,4454,3185,3475,5903,6173,4999,5649
1,ser_TRINITY_DN8038_c2_g1,8124,8245,8216,8243,8139,8137,8138
4,ser_TRINITY_DN8043_c0_g1,7076,6218,5403,4510,5057,4517,5786
1,ser_TRINITY_DN8045_c0_g2,6015,3820,2801,3640,4810,3301,5330
8,ser_TRINITY_DN80461_c0_g3,5824,931,650,220.5,633,666,702
1,ser_TRINITY_DN8054_c0_g5,6381,5523,7109,7896,7796,7614,6140
8,ser_TRINITY_DN806_c0_g1,220,3557,3875,808,535,737,569
1,ser_TRINITY_DN8070_c0_g1,7364,6616,6202,6935,6618,6175,6487
7,ser_TRINITY_DN8071_c0_g1,610,3219,2496,2257,2495,3026,2296
8,ser_TRINITY_DN8075_c0_g1,2353,1436,888,938,994,933,6559
7,ser_TRINITY_DN8078_c0_g1,6529,6298,5941,6928,7303,7358,7858
1,ser_TRINITY_DN8079_c0_g1,6951,7406,6921,8251,7964,7816,7050
2,ser_TRINITY_DN808_c0_g2,6446,6737,7094,7051,7259,7250,7011
1,ser_TRINITY_DN809_c0_g1,7608,8143,8236,8146,8079,8134,8124
8,ser_TRINITY_DN8092_c0_g1,2169,6483,6316,4943,5107,5375,4276
8,ser_TRINITY_DN8094_c0_g1,1956,2894,2891,1421,1409,1094,1366
8,ser_TRINITY_DN80944_c0_g1,5395,1898,4814,4838,2206,1805,4343
7,ser_TRINITY_DN81_c0_g2,4820,3426,2383,4660,5140,4660,1942
8,ser_TRINITY_DN8103_c0_g1,7826,488,411,220.5,202,209.5,197.5
7,ser_TRINITY_DN8103_c0_g2,246,1845,4691,3974,4217,3443,3906
