PS,GeneID,holdfast,reptip,stipe,vegtip
7,ser_TRINITY_DN1115_c0_g1,6174,4628,6579,5644
8,ser_TRINITY_DN11155_c0_g2,3755,5632,5546,5043
7,ser_TRINITY_DN11159_c0_g1,1015,1726,1503,1948
7,ser_TRINITY_DN11160_c0_g1,7037,7271,6538,7143
1,ser_TRINITY_DN11161_c0_g2,4532,3312,4023,3982
1,ser_TRINITY_DN11162_c0_g1,6696,4963,5829,5351
2,ser_TRINITY_DN11162_c0_g2,8039,7634,7975,7692
8,ser_TRINITY_DN11165_c0_g1,2160,2393,2129,2750
8,ser_TRINITY_DN11166_c0_g1,1274,2202,2628.5,2859
8,ser_TRINITY_DN111669_c0_g1,2623,2076,3001,2517
8,ser_TRINITY_DN1117_c0_g2,3574,3982,2204,3164
1,ser_TRINITY_DN11173_c0_g1,6178,3410,3572,1039
8,ser_TRINITY_DN11175_c0_g1,280,147,302,232
2,ser_TRINITY_DN1118_c0_g1,2607,3060,2880,4022
6,ser_TRINITY_DN11180_c0_g2,1820,3503,1098,4540
2,ser_TRINITY_DN111805_c0_g2,6984,7170,6984,7183
8,ser_TRINITY_DN111807_c0_g1,6616,6762,7012,6513
