PS,GeneID,gamete
8,dis_TRINITY_DN1130_c0_g1,3.186309
8,dis_TRINITY_DN1130_c0_g2,3.133517
2,dis_TRINITY_DN11304_c0_g1,14.745661
7,dis_TRINITY_DN11307_c0_g1,21.511961
8,dis_TRINITY_DN1131_c0_g1,120.755541
8,dis_TRINITY_DN1131_c0_g2,3.037565
8,dis_TRINITY_DN1132_c0_g1,0.924288
8,dis_TRINITY_DN11324_c0_g1,76.423330000000007
8,dis_TRINITY_DN11326_c0_g1,24.240999
8,dis_TRINITY_DN11328_c0_g1,47.735806
1,dis_TRINITY_DN11328_c0_g3,102.631856
7,dis_TRINITY_DN1133_c0_g2,2.931404
7,dis_TRINITY_DN11338_c0_g1,176.301843
8,dis_TRINITY_DN11345_c0_g2,0
8,dis_TRINITY_DN11348_c0_g1,2.773889
8,dis_TRINITY_DN11349_c0_g1,7.391616
8,dis_TRINITY_DN1135_c0_g1,6.369302
7,dis_TRINITY_DN11354_c0_g1,0.810616
1,dis_TRINITY_DN11356_c1_g1,28.46658
1,dis_TRINITY_DN11356_c1_g3,5.296593
7,dis_TRINITY_DN11358_c0_g1,8.906421
8,dis_TRINITY_DN1136_c0_g1,3.266989
1,dis_TRINITY_DN11360_c0_g1,3.05773
8,dis_TRINITY_DN11368_c0_g1,0
8,dis_TRINITY_DN11369_c0_g1,1.96706
8,dis_TRINITY_DN11369_c0_g4,50.510334
8,dis_TRINITY_DN1137_c0_g1,63.697367
1,dis_TRINITY_DN11371_c0_g1,10.312027
8,dis_TRINITY_DN11373_c0_g1,4.482764
1,dis_TRINITY_DN11377_c0_g4,34.501004
1,dis_TRINITY_DN11379_c0_g2,1.763353
8,dis_TRINITY_DN11387_c0_g1,49.898265
1,dis_TRINITY_DN11389_c0_g1,3.825487
7,dis_TRINITY_DN1139_c0_g1,11.525732
8,dis_TRINITY_DN1139_c0_g4,10.680539
1,dis_TRINITY_DN11394_c0_g1,2.1553619999999998
6,dis_TRINITY_DN11394_c0_g2,1.448686
1,dis_TRINITY_DN11394_c0_g4,20.726765
8,dis_TRINITY_DN114_c0_g1,2.060782
2,dis_TRINITY_DN1140_c0_g1,25.963723
8,dis_TRINITY_DN11401_c0_g4,1.23549
4,dis_TRINITY_DN11407_c0_g1,1.860135
1,dis_TRINITY_DN11407_c0_g4,0.446199
7,dis_TRINITY_DN1141_c0_g1,26.018033
8,dis_TRINITY_DN1142_c0_g1,140.180116
1,dis_TRINITY_DN11424_c0_g1,1.903486
1,dis_TRINITY_DN1143_c0_g1,18.053087
7,dis_TRINITY_DN11430_c0_g1,18.591895
8,dis_TRINITY_DN11447_c0_g1,22.947261
7,dis_TRINITY_DN1145_c0_g2,35.804171
1,dis_TRINITY_DN1146_c1_g1,0.321163
1,dis_TRINITY_DN11462_c0_g2,5.713482
1,dis_TRINITY_DN1147_c0_g3,0.48048
1,dis_TRINITY_DN1147_c0_g6,0
2,dis_TRINITY_DN1147_c0_g7,30.964094
1,dis_TRINITY_DN11470_c0_g1,14.600251
2,dis_TRINITY_DN11473_c0_g1,213.793006
8,dis_TRINITY_DN1148_c0_g1,6.115602
8,dis_TRINITY_DN11483_c0_g2,1.149097
1,dis_TRINITY_DN11486_c0_g1,3.407899
8,dis_TRINITY_DN11492_c0_g2,1.13786
8,dis_TRINITY_DN11492_c0_g4,22.357309
1,dis_TRINITY_DN11493_c0_g2,1.968991
8,dis_TRINITY_DN11496_c0_g1,4.1541
8,dis_TRINITY_DN11497_c0_g1,15.575514
7,dis_TRINITY_DN11498_c0_g1,2.754477
8,dis_TRINITY_DN11499_c0_g1,5.048235
8,dis_TRINITY_DN11499_c0_g2,0.366716
1,dis_TRINITY_DN115_c0_g1,261.409916
1,dis_TRINITY_DN115_c0_g3,10.279316
7,dis_TRINITY_DN115_c0_g5,11.45215
1,dis_TRINITY_DN11500_c0_g1,2.564068
1,dis_TRINITY_DN11501_c0_g4,2.869135
8,dis_TRINITY_DN11502_c0_g1,31.248778
8,dis_TRINITY_DN11503_c1_g1,0.342828
7,dis_TRINITY_DN11506_c0_g1,1.516993
1,dis_TRINITY_DN11507_c0_g1,90.181786
8,dis_TRINITY_DN11508_c0_g2,11.731655
7,dis_TRINITY_DN1151_c0_g2,6.100496
8,dis_TRINITY_DN1151_c0_g5,2.060756
8,dis_TRINITY_DN1151_c0_g6,15.742253
7,dis_TRINITY_DN11511_c0_g4,2.422817
1,dis_TRINITY_DN11513_c0_g1,1.073574
8,dis_TRINITY_DN11513_c0_g4,1.438899
8,dis_TRINITY_DN11514_c0_g1,16.63801
8,dis_TRINITY_DN11516_c0_g2,37.451289
2,dis_TRINITY_DN11516_c0_g3,13.055645
8,dis_TRINITY_DN11517_c0_g2,27.422479
8,dis_TRINITY_DN11519_c0_g1,14.603645
7,dis_TRINITY_DN11524_c0_g1,4.747279
1,dis_TRINITY_DN11525_c0_g1,6.507461
8,dis_TRINITY_DN11526_c0_g1,13.591669
2,dis_TRINITY_DN11528_c0_g1,3.132412
