PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
7,ser_TRINITY_DN7788_c0_g1,8.341076999999999,54.204012,80.06902299999999,26.436543,18.511822,26.638024,12.216249000000001
7,ser_TRINITY_DN7789_c0_g1,6.788866499999999,70.819771,45.2701725,27.929275,36.208457,48.368609,16.623854
1,ser_TRINITY_DN77900_c0_g1,4.887407,18.024961,25.8343595,35.813484,41.598761,36.539715,8.516932
8,ser_TRINITY_DN7793_c0_g1,6.5624845,4.961578,7.594972500000001,6.709614,5.800081,7.791484,6.041199499999999
8,ser_TRINITY_DN7794_c0_g1,10.696976,14.430259,25.222228,18.401894,20.634591,28.974397,21.224432999999998
8,ser_TRINITY_DN7796_c0_g1,8.6463225,29.882274,18.0998215,13.229893,10.798692,13.902856,7.842653
7,ser_TRINITY_DN7797_c0_g1,37.723335999999996,137.497224,159.5059555,85.60639,89.289951,107.855092,55.914043500000005
7,ser_TRINITY_DN77988_c0_g2,143.983529,179.307955,237.411388,102.175423,76.890151,100.139633,70.8005525
8,ser_TRINITY_DN7801_c0_g2,5.005202499999999,16.254865,20.070866000000002,11.66197,11.951824,16.11001,7.848191
1,ser_TRINITY_DN7801_c0_g4,2.579257,20.427544,28.7742335,10.880787,10.080559,19.284309,6.3072915
1,ser_TRINITY_DN7801_c0_g5,2.033647,0.112734,0.015296,0,0,0,0.0068585
1,ser_TRINITY_DN7803_c0_g2,385.544106,1015.446643,1208.830958,1660.590634,2471.272006,1741.510275,3255.2618545
1,ser_TRINITY_DN78046_c0_g2,4.005497,1.62934,0.9887245,0.885683,4.153653,4.120652,1.4112385
7,ser_TRINITY_DN7806_c0_g1,1.852187,43.083494,75.020598,23.566142,9.934619,16.150996,8.3771955
7,ser_TRINITY_DN78078_c0_g2,0.504181,1.4748000000000001,1.9870240000000001,25.356519,15.895011,16.135728,5.5522085
7,ser_TRINITY_DN7809_c0_g1,0.9665215,2.590255,2.6401875,2.15564,2.14846,2.062434,3.1202259999999997
8,ser_TRINITY_DN78133_c0_g2,3.8594245,4.156385,3.7086705,4.322435,6.094591,7.395752,12.084679
8,ser_TRINITY_DN7814_c1_g3,2.4414100000000003,4.90555,5.4702945,1.142871,0.589316,0.845661,1.6825485
8,ser_TRINITY_DN78192_c0_g1,14.8023075,41.561422,90.289089,36.395131,16.01084,25.688308,10.2240515
8,ser_TRINITY_DN7820_c0_g1,6.2702885,41.725207,61.801853,28.225882,15.992528,28.35082,18.489291
8,ser_TRINITY_DN7829_c0_g1,6.2926174999999995,15.436374,18.2829975,16.199728,12.27532,17.316297,13.203952999999998
1,ser_TRINITY_DN78296_c0_g1,14.199954,6.321623,7.2299255,16.429282,25.9668,19.851526,20.5051375
7,ser_TRINITY_DN783_c0_g1,0.7504635,7.931442,11.2953385,4.208937,1.24637,2.036738,0
2,ser_TRINITY_DN7831_c0_g1,1.897886,31.145492,12.8191455,7.872827,10.673371,17.088847,7.5164795
7,ser_TRINITY_DN7833_c0_g2,494.43043,0,0,0,0,0,0
1,ser_TRINITY_DN78407_c1_g1,7.012277,51.822241,47.420672499999995,37.178417,30.987673,36.077,24.957607
8,ser_TRINITY_DN78433_c0_g1,6.079193500000001,12.655223,17.906395000000003,15.928799,9.9085819999999991,16.163987,7.1698995
1,ser_TRINITY_DN78445_c0_g1,9.1946455,8.919144,13.3153285,13.131087,9.889015,13.630397,16.1397515
1,ser_TRINITY_DN7846_c0_g1,9.772468,41.664831,43.5289,28.773555000000002,21.82476,30.426719,18.151909
2,ser_TRINITY_DN7850_c0_g1,45.15345,90.731086,81.218187,62.128376,82.863588,133.324858,46.219248
8,ser_TRINITY_DN78603_c0_g4,2.3477805,1.976219,1.2315455,1.354105,2.935513,3.200755,2.541763
7,ser_TRINITY_DN7865_c0_g1,23.585568,32.236776,35.2151,21.207224,20.155853,22.790442,14.561842
1,ser_TRINITY_DN7865_c0_g4,32.3074725,98.757303,87.14752849999999,49.626089,73.656774,73.438607,42.3056345
7,ser_TRINITY_DN7869_c0_g1,45.6835755,47.880297,14.784474,11.488648,20.02251,25.117153,12.9537815
8,ser_TRINITY_DN787_c0_g4,0.35158849999999997,4.040813,3.5864965,2.468417,1.907034,4.334263,1.8502835
8,ser_TRINITY_DN7870_c0_g1,3.1801155,16.386944,14.3535405,10.529528000000001,8.85894,7.640215,1.578263
8,ser_TRINITY_DN7875_c0_g1,1.3915685,1.475473,2.8200235,1.566028,3.573195,2.195606,2.90008
8,ser_TRINITY_DN7880_c0_g1,2.1604625,0,0,0,0.024944,0.020375,0
1,ser_TRINITY_DN7884_c0_g3,14.6380925,25.665615,37.913719,42.715328,44.62212,43.883478,15.0983505
8,ser_TRINITY_DN7884_c0_g5,0.9963995,5.453624,5.089370499999999,6.222207,5.000378,8.731531,5.1911225000000005
8,ser_TRINITY_DN78874_c0_g1,3.416982,9.316028,13.4362095,11.694123,14.225155,15.707025,6.8684235000000005
1,ser_TRINITY_DN7892_c0_g1,1.5966315,3.089826,3.348617,2.753107,4.577438,4.986482,4.115971999999999
1,ser_TRINITY_DN7894_c0_g1,3.3539885,25.689706,31.406045,33.28833,22.777443,15.858631,16.9219115
1,ser_TRINITY_DN78969_c0_g1,82.5119655,27.402767,54.8043055,64.942398,80.206384,88.918118,70.36279049999999
8,ser_TRINITY_DN79_c0_g1,1.0550295,7.475222,22.37791,11.215408,6.028641,6.75993,4.0803425
8,ser_TRINITY_DN7909_c0_g2,0.946958,3.275284,8.966089499999999,8.406745,6.319195,8.574379,3.4233165
8,ser_TRINITY_DN7910_c0_g1,2.4106319999999997,6.605156,5.548439,5.726016,4.393938,7.18455,4.314397
6,ser_TRINITY_DN7912_c0_g1,21.8668435,52.684572,66.4604735,40.296774,48.302397,50.983527,34.5160725
8,ser_TRINITY_DN7918_c0_g1,88.9725205,307.946335,496.3144935,559.198519,136.02275,169.227818,22.958844
1,ser_TRINITY_DN792_c0_g2,6.5760345000000004,26.126905,38.8647105,12.749615,8.455911,14.690126,6.2783765
7,ser_TRINITY_DN79237_c0_g1,2.5374895,8.26169,17.5018045,19.537026,23.936495,23.435545,7.524922500000001
8,ser_TRINITY_DN7924_c0_g1,0.184302,2.007284,0.952788,2.859401,3.154896,2.720625,7.826029
1,ser_TRINITY_DN7925_c0_g1,54.976699499999995,183.80875700000001,283.443718,164.279471,172.103464,164.80975,128.159784
1,ser_TRINITY_DN7925_c0_g2,13.705016,0.940275,1.80852,12.663657,31.405699,35.046317,53.287018
7,ser_TRINITY_DN79260_c0_g1,0.728311,2.149833,10.000219,14.75363,22.66877,21.623562,13.451224
4,ser_TRINITY_DN7927_c0_g3,0.3755675,3.719247,5.56189,16.599656,23.711937,19.037068,10.535435
7,ser_TRINITY_DN79306_c0_g1,89.8027365,110.933926,185.549845,670.073486,528.539516,387.707017,281.8062435
8,ser_TRINITY_DN79310_c0_g2,59.872510500000004,77.964415,89.0491405,42.025944,93.299566,94.320768,61.892077
1,ser_TRINITY_DN79314_c0_g1,2.2339249999999997,23.202419,39.893572500000005,13.237734,8.659541,16.380936,8.338778
1,ser_TRINITY_DN7933_c0_g1,9.144374,8.331328,9.281523,11.859795,7.408957,15.718337,10.254632
7,ser_TRINITY_DN7934_c0_g1,4.2031565,6.320941,9.5471395,15.864725,13.538078,20.447832,32.10338
