PS,GeneID,gamete,S1,S2,S3,S4,S5,matSP
1,ser_TRINITY_DN14047_c0_g3,7.422637007225961,7.645408855199229,8.81221390681711,9.49722747985088,8.664455256238286,8.468878830702836,7.58240825995468
2,ser_TRINITY_DN14053_c0_g1,7.185599498156934,7.4331033439914656,7.905454366321989,7.539466266298888,7.238980479498275,7.235300869651854,7.280249580116924
8,ser_TRINITY_DN14071_c0_g1,8.886704115894013,7.498848209506473,7.589478121334689,7.485968315833285,7.653293203374826,7.617140289980914,7.504060218486546
1,ser_TRINITY_DN14079_c0_g1,7.727929719765986,8.07689669560594,8.364480989407793,10.08183226847302,10.822252650142614,10.700746286873606,7.537454354113074
1,ser_TRINITY_DN140842_c0_g4,7.464452193683226,7.368717066515258,7.5119582093321435,7.796914230284488,7.849586245155309,7.9163018862225245,8.01233356555877
8,ser_TRINITY_DN14095_c0_g3,7.24514058327113,7.4627735351090765,7.948501495270496,7.771226894918117,7.58072341921828,7.562312824494691,7.277338038883842
8,ser_TRINITY_DN141_c0_g1,7.231944608085446,7.907801021548781,7.55950605347703,7.371409349492904,7.551804466276262,7.774210610840407,7.4948539448368585
8,ser_TRINITY_DN141_c0_g2,7.232109036283847,7.206586662493763,7.24905826649839,7.219948923558059,7.193674101960982,7.220072758406401,7.349319524701564
8,ser_TRINITY_DN1412_c0_g2,7.132460359261033,7.850837926060485,8.026131374565535,7.5206452911106085,7.334033270620535,7.448677477947495,7.250284602080773
1,ser_TRINITY_DN14192_c0_g1,7.129527940009305,7.129283016944966,7.129283016944966,7.153953062919121,7.137177148807385,7.140558441921265,7.20880596696044
1,ser_TRINITY_DN14196_c0_g1,8.854110247273184,9.250207736106082,9.46662832616113,9.466107261000214,9.916534260024713,10.065026551726227,8.84772260405244
8,ser_TRINITY_DN14225_c0_g2,7.236632437264758,7.15102503516098,7.139912211242044,7.1363259660470835,7.145810144434007,7.147555149447258,7.250088598308536
8,ser_TRINITY_DN14226_c0_g1,7.171397581917128,7.298319942639932,7.34034117918805,7.662409275907312,7.85108452420946,7.891996349906748,7.319913972222939
7,ser_TRINITY_DN1423_c1_g2,11.196613971388091,8.047302877014781,7.683329541390932,8.090342602486,8.64424223577331,8.672134963301437,8.506560517077585
1,ser_TRINITY_DN14233_c0_g1,7.766250999886126,7.8461417321736535,7.994476281354599,8.889130298837921,8.730609420586319,8.506622854618456,8.184168075481011
1,ser_TRINITY_DN1424_c0_g1,7.30870505505468,7.634448439917075,7.96861975941835,7.583429138254384,7.532456016212973,7.5042615806725435,7.2316261346995026
1,ser_TRINITY_DN1428_c0_g2,7.363362582525517,7.3561615444168895,7.487195487418554,8.616035678707952,7.7846811942536815,7.71635054267512,7.291700878097999
8,ser_TRINITY_DN14298_c0_g1,7.669300746637013,7.82328344664924,9.132689862377674,10.185140418726212,8.798980959102712,8.72132646364748,7.964888979110211
8,ser_TRINITY_DN1430_c3_g1,7.378845216580734,8.649098895421805,8.985097823849785,7.741118573930551,7.701345023425311,7.764556007309763,7.396643279648907
7,ser_TRINITY_DN143373_c0_g1,8.652756247216953,7.132182998560716,7.131252074574434,7.13047592096568,7.130880030811361,7.13130225217642,7.129759831292843
1,ser_TRINITY_DN14349_c0_g2,7.788588554436497,7.428170294004093,7.483548007560063,7.509119860172666,7.504436111298272,7.58232052223803,7.285076165309384
8,ser_TRINITY_DN1438_c0_g1,7.317417945847345,8.158603084366947,8.090116596855992,7.752551638853358,7.638185641714018,7.822855925842334,7.473392843630081
1,ser_TRINITY_DN14381_c0_g1,7.312783002090981,7.55312037723927,8.016021096745321,7.659395477973303,7.545065120505375,7.626028304379183,7.299883362172165
1,ser_TRINITY_DN1441_c0_g2,7.917764307915434,7.807221891712961,7.948876401391247,7.777046769443685,7.71483780787245,7.803078722396683,7.797461732798085
1,ser_TRINITY_DN1444_c1_g1,8.603819198911978,9.08545834154785,8.95515304236251,9.229479831917532,9.024007826824354,9.146034913490075,8.928492939483643
5,ser_TRINITY_DN1445_c0_g1,8.502609745174764,7.1315775084609685,7.129283016944966,7.129283016944966,7.131556190348345,7.129283016944966,7.13198214304675
8,ser_TRINITY_DN1445_c0_g2,7.200921241812435,7.348752396614619,7.388913940918578,7.24241101032085,7.267423574726496,7.249633886048524,7.350980924097369
1,ser_TRINITY_DN14458_c0_g2,7.373102086533361,7.532236584827516,7.755892583517256,7.828782590690514,7.676087631496393,7.672839739033176,7.577534545005984
8,ser_TRINITY_DN14462_c0_g1,7.3689643277504695,7.845147539577288,7.980636236325654,7.761678283738975,7.944462692602339,7.855699908685852,7.652751913482302
1,ser_TRINITY_DN14470_c0_g1,7.476050882154615,7.592735966227501,7.587686609615244,7.6149737522006635,7.692714448875063,7.656542941336328,8.089575398929464
1,ser_TRINITY_DN1448_c1_g1,7.711516749961407,8.15793501059614,8.157271023856431,7.618284473358608,7.752777822274434,8.10019493521987,7.268420680160347
8,ser_TRINITY_DN145_c0_g2,7.133062102703671,7.448381629496017,8.08101513532033,7.4966846936053795,7.313691363854936,7.405903362381808,7.18544102624826
8,ser_TRINITY_DN1450_c0_g1,7.37480300988099,7.833560749381735,8.101437420362398,8.043660223930837,7.983975704239166,8.049008444059387,7.506275257227718
1,ser_TRINITY_DN14546_c0_g5,7.235116771852678,7.284555339558847,7.3646845782171395,7.9514203685555715,8.05248026924216,7.983237631819978,8.048263929731101
8,ser_TRINITY_DN14561_c0_g1,7.298960068793728,7.278530033160064,7.257188340949756,7.312808160042259,7.567253701644239,7.886277579999611,7.736890183201817
8,ser_TRINITY_DN14580_c0_g3,7.156213385847562,7.460795034152038,7.6165202432149535,7.65489533234201,7.520142876115179,7.439062845911765,7.170808151357853
8,ser_TRINITY_DN14589_c0_g1,7.1961384717569405,7.396932248631516,7.35726496772179,7.336594301564349,7.3076892523655985,7.362530493644098,7.439752571247365
8,ser_TRINITY_DN1460_c0_g1,7.901315983626756,8.110543156602565,8.442024884532675,8.482976779470718,8.200576900885642,8.037545224374318,7.6594256601972965
8,ser_TRINITY_DN14608_c0_g2,7.846958857254483,8.06298789798871,8.082223213137235,8.12917741295549,7.8688372624745,7.744435127769152,8.106938575869904
1,ser_TRINITY_DN14643_c0_g1,8.104452741768744,8.146089741140758,8.255152624452466,8.114164105661798,8.01147363886778,8.398800496669931,7.715701166528415
1,ser_TRINITY_DN14645_c0_g1,7.762734478365244,7.622195166423078,7.532995751608529,7.42116401620332,7.491615360675144,7.592971217823401,7.400515340334139
6,ser_TRINITY_DN14666_c0_g2,7.154193251365655,7.129283016944966,7.129283016944966,7.129283016944966,7.129283016944966,7.129283016944966,7.138610418689618
8,ser_TRINITY_DN14684_c0_g3,7.4468905205416664,7.735462104368899,7.610788585547326,7.390378340342506,7.493489882834036,7.573147102867407,7.4206634855534475
1,ser_TRINITY_DN14693_c0_g1,7.972554471431484,7.852546674954265,7.939434408653418,7.897380518742875,7.890590578040115,8.065850221609653,7.597958969537274
1,ser_TRINITY_DN14700_c0_g2,7.247420858192484,7.448700568423275,7.5730140462545945,7.441581230678822,7.513878054686405,7.542870314462861,7.554859028578456
7,ser_TRINITY_DN14702_c0_g1,7.246160810701471,7.487895184709676,7.817310198372249,8.056893644122022,7.599151686727462,7.582490204142731,7.385362412632827
1,ser_TRINITY_DN14707_c0_g4,7.409665980943515,7.700196291369564,8.21740308761967,7.974467856679615,7.521576838217517,7.74478265959151,7.402984597191443
8,ser_TRINITY_DN14722_c0_g1,7.782559952809426,8.456670672589965,8.533714806502145,8.56172974129913,8.47492083517421,8.888033082513893,7.8970445682444765
8,ser_TRINITY_DN14750_c0_g2,8.559863411892236,9.589745462545713,8.877422475285359,8.295006103753007,8.597723684593227,8.8729394962854,7.946511758169065
1,ser_TRINITY_DN14755_c0_g1,7.771719866337531,7.652225717846178,7.960788418099469,7.5701374302621,7.535119090451601,7.646793590226073,7.51066725590026
8,ser_TRINITY_DN14759_c0_g1,7.129283016944966,7.130932629962732,7.13511741609084,7.159091869151056,7.132505230495328,7.130830229690891,7.217159525026445
1,ser_TRINITY_DN14778_c0_g1,7.303091568876146,7.467991741269946,7.528883936640733,7.879182633239531,7.854230290523771,8.057969115848504,7.57610783646194
1,ser_TRINITY_DN14782_c0_g1,7.406473268596181,7.7065671236479405,7.705831451720658,7.873036839747432,8.173917915127625,8.118737799279026,7.677923320301016
8,ser_TRINITY_DN1480_c0_g1,7.131193024127401,7.160582158073204,7.152676760943468,7.14018729748149,7.152618048630782,7.153021113452475,7.162816380274438
8,ser_TRINITY_DN14804_c0_g3,7.458284285557569,8.073662804741923,8.243777196700291,7.949519951555043,7.886573265376081,8.045549812474581,7.74269556515007
8,ser_TRINITY_DN14812_c0_g1,7.1596093276395685,7.132719480651294,7.137582280658685,7.147882176159524,7.297100997627323,7.246613806744219,7.250660496028672
1,ser_TRINITY_DN14822_c0_g1,7.87251146714387,7.8369147912442605,7.820458281988968,7.692466576498182,7.980487885020852,8.011959008282561,7.729098910167515
1,ser_TRINITY_DN14832_c0_g1,7.470266554075971,7.129283016944966,7.130636304959125,7.129283016944966,7.384931702375007,7.22787681299638,7.129283016944966
