PS,GeneID,gamete,matSP
7,ser_TRINITY_DN1115_c0_g1,769.5,4359
8,ser_TRINITY_DN11155_c0_g2,4698,5403
7,ser_TRINITY_DN11159_c0_g1,769.5,1770
7,ser_TRINITY_DN11160_c0_g1,3502,7163
1,ser_TRINITY_DN11161_c0_g2,4325,4756
1,ser_TRINITY_DN11162_c0_g1,5414,6605
2,ser_TRINITY_DN11162_c0_g2,5230.5,7860
8,ser_TRINITY_DN11165_c0_g1,3954,2351
8,ser_TRINITY_DN11166_c0_g1,7074,2948
8,ser_TRINITY_DN111669_c0_g1,3470,2903
8,ser_TRINITY_DN1117_c0_g2,4464,3294
1,ser_TRINITY_DN11173_c0_g1,769.5,2304
8,ser_TRINITY_DN11175_c0_g1,7766,107.5
2,ser_TRINITY_DN1118_c0_g1,3698,3956
6,ser_TRINITY_DN11180_c0_g2,769.5,929
2,ser_TRINITY_DN111805_c0_g2,7096,7265
8,ser_TRINITY_DN111807_c0_g1,5048,6665
7,ser_TRINITY_DN11182_c0_g1,769.5,2244
8,ser_TRINITY_DN1119_c0_g2,3671,3113
8,ser_TRINITY_DN1119_c0_g3,1721,1996
1,ser_TRINITY_DN111911_c0_g1,1786.5,1864
7,ser_TRINITY_DN11198_c0_g1,3261,2971
8,ser_TRINITY_DN112_c0_g1,5624,1773
4,ser_TRINITY_DN1120_c0_g2,769.5,2653
2,ser_TRINITY_DN11203_c0_g1,769.5,2188
8,ser_TRINITY_DN11205_c0_g3,3973,986
8,ser_TRINITY_DN11208_c0_g1,769.5,7491
1,ser_TRINITY_DN11208_c0_g2,3469,5780
1,ser_TRINITY_DN11209_c0_g1,2151.5,2508
8,ser_TRINITY_DN1121_c1_g2,5885,2916
8,ser_TRINITY_DN11210_c0_g2,769.5,644
8,ser_TRINITY_DN11219_c0_g2,6606,5564
7,ser_TRINITY_DN11220_c0_g1,769.5,6719
1,ser_TRINITY_DN11224_c0_g2,769.5,1621
7,ser_TRINITY_DN11229_c0_g1,7649,291
8,ser_TRINITY_DN1123_c0_g1,1990,3515
6,ser_TRINITY_DN112306_c0_g1,769.5,988
1,ser_TRINITY_DN112343_c0_g1,2242,7467
8,ser_TRINITY_DN11235_c0_g1,2350,6578
8,ser_TRINITY_DN11238_c0_g1,3205,2930
8,ser_TRINITY_DN11241_c0_g2,5282,6775
2,ser_TRINITY_DN11242_c0_g1,8187,629
8,ser_TRINITY_DN11243_c0_g1,5186,7029
8,ser_TRINITY_DN11248_c0_g2,769.5,3799
8,ser_TRINITY_DN11249_c0_g1,769.5,3508
1,ser_TRINITY_DN11252_c0_g3,1642,3784
1,ser_TRINITY_DN11269_c0_g1,3475.5,3178
7,ser_TRINITY_DN1127_c0_g1,769.5,5733
8,ser_TRINITY_DN11272_c0_g1,4109,1328
2,ser_TRINITY_DN112764_c1_g1,3562,4904
7,ser_TRINITY_DN11279_c0_g1,6605,512
2,ser_TRINITY_DN11280_c0_g1,4775,3347
1,ser_TRINITY_DN112839_c0_g1,2837,5421
1,ser_TRINITY_DN11286_c0_g1,769.5,6045
8,ser_TRINITY_DN113_c0_g3,4926,4660
1,ser_TRINITY_DN11306_c0_g1,7812,8003
8,ser_TRINITY_DN11307_c0_g1,3138,5883
1,ser_TRINITY_DN113139_c0_g1,5554,4588
1,ser_TRINITY_DN11316_c0_g1,769.5,8085
7,ser_TRINITY_DN11318_c0_g4,4914,6909
8,ser_TRINITY_DN1132_c0_g1,1915,748
2,ser_TRINITY_DN11321_c0_g1,7480,2795
1,ser_TRINITY_DN11329_c0_g2,769.5,7099
2,ser_TRINITY_DN11331_c0_g5,769.5,4059
1,ser_TRINITY_DN11334_c0_g1,3182.5,4343
8,ser_TRINITY_DN11339_c0_g2,6040,4404
8,ser_TRINITY_DN113440_c0_g1,3968,3421
8,ser_TRINITY_DN11345_c0_g1,1854,681
8,ser_TRINITY_DN11354_c0_g3,6644,5889
1,ser_TRINITY_DN11354_c0_g6,3064.5,1949
8,ser_TRINITY_DN11355_c0_g1,6575,6430
1,ser_TRINITY_DN11356_c0_g1,2003,4021
1,ser_TRINITY_DN11365_c0_g1,6615,676
8,ser_TRINITY_DN11371_c0_g2,5812.5,2939
7,ser_TRINITY_DN11376_c0_g1,3123,3769
