PS,GeneID,meiospore,immGA,matGA,oldGA,gamete,earlyPSP,immPSP,matPSP,mitospore
7,Ec-24_001530.1,348.81781,240.076804,241.305567,240.107375,240.530556,240.593624,240.076005,242.803985,275.424759
7,Ec-24_001600.1,240,257.080214,340.343591,353.119847,274.59711500000003,471.871965,267.880892,403.754442,286.750477
6,Ec-24_001820.1,312.952185,303.057788,296.356129,308.690555,242.601028,327.595981,275.058107,278.943138,240
1,Ec-24_001890.1,240,292.185541,297.41097,348.371961,719.214682,317.84725000000003,274.214253,273.32326,240
1,Ec-24_001990.1,453.116427,369.203875,376.065381,377.430269,264.392279,328.99896,395.977139,421.367295,244.016002
1,Ec-24_002070.1,520.1907659999999,252.679973,251.693193,240.4943,240.158625,240,240.122777,242.932692,240.74472600000001
1,Ec-24_002090.1,240,257.626176,240.759634,241.729423,1009.071841,244.678869,312.443885,397.390932,2499.362091
1,Ec-24_002150.1,240,247.029254,655.606369,371.947942,241.543572,244.824123,240.183197,240.976512,240
1,Ec-24_002190.1,240.62497,242.681704,255.764808,258.50202,1791.053545,270.601362,258.573513,320.084723,431.071996
1,Ec-24_002210.1,240.440761,240.025004,243.016307,241.008281,240.147565,240.84486,240.077585,243.274428,497.62805
1,Ec-24_002220.1,240,263.983428,312.370937,320.942022,379.353491,322.527341,264.473662,293.574912,608.6530290000001
1,Ec-24_002230.1,240,362.979889,352.75831800000003,362.891687,338.262178,469.535362,401.45503,409.814869,240
11,Ec-24_002250.1,443.015488,248.389794,273.80581,270.674549,371.393916,273.099463,245.095785,256.013847,425.197463
1,Ec-24_002290.1,240,384.058587,263.321414,254.899287,247.265157,281.161257,329.720082,371.570013,240
1,Ec-24_002300.1,240,437.420707,305.76286500000003,322.384235,258.624768,509.118621,309.689147,379.618131,406.689023
1,Ec-24_002400.1,562.059585,267.034461,305.590711,381.11845,1915.870152,275.554799,277.365547,295.863826,1062.271425
1,Ec-24_002430.1,308.619665,310.274568,340.010899,370.283064,242.549416,349.773819,293.280829,338.671922,240.296378
1,Ec-24_002440.1,284.420182,256.573082,262.308861,276.511598,255.174865,317.15110300000003,250.986715,266.878588,328.930295
1,Ec-24_002470.1,242.01905,343.888648,308.368947,425.700817,1859.72376,422.266589,452.48246,489.651994,1050.536443
1,Ec-24_002550.1,242.101155,241.390225,315.618326,276.31701499999997,1004.754322,252.044892,264.620049,244.87946,308.102449
1,Ec-24_002560.1,351.88669500000003,243.566804,246.269646,243.989311,242.960345,244.02793,241.831051,244.62624,240
1,Ec-24_002610.1,568.996191,317.023759,426.782716,303.717539,242.648359,271.147625,281.244706,287.880742,241.53648
1,Ec-24_002750.1,240,240,254.894798,246.058147,240,240,240,292.23364,240
2,Ec-24_002880.1,240,279.5713,297.213885,274.768503,660.876714,260.478655,292.138742,259.375919,258.772148
1,Ec-24_002930.1,240.975391,332.458345,324.84963500000003,282.725367,244.616237,329.482531,268.89444100000003,379.603801,240.115006
2,Ec-24_002990.1,421.685769,269.588564,268.903107,265.788339,241.187172,261.662517,263.942564,277.675732,240.179667
1,Ec-24_003010.1,256.504834,257.51157,281.426882,280.725511,245.614384,267.178465,260.577358,266.525635,240.728013
11,Ec-24_003030.1,386.846401,337.421407,359.508878,296.648,322.360196,273.063039,324.85028,293.699018,307.813889
11,Ec-24_003180.1,712.254276,244.964905,254.17088,259.869778,250.968193,256.18133,241.918078,262.565612,240
7,Ec-24_003220.1,240,355.422755,399.611008,300.81009,246.971943,295.310041,305.264718,308.172964,355.073224
11,Ec-24_003240.1,240,267.346904,282.596309,278.801346,581.5516,296.373203,321.85215800000003,269.360088,335.465783
2,Ec-24_003250.1,288.520319,310.19730500000003,348.657573,362.90898,264.918124,323.959684,370.07584,333.650645,243.863322
2,Ec-24_003380.1,243.619057,274.591722,280.808696,300.14347399999997,829.326214,264.46835599999997,350.744254,261.183947,1428.42168
1,Ec-24_003410.1,419.076779,265.87062100000003,261.264811,258.788728,632.186691,252.289551,253.681897,255.290542,778.020593
3,Ec-24_003470.1,298.06934,282.410908,408.652028,420.753719,4234.9171129999995,279.96671,456.347704,288.721042,825.710982
2,Ec-24_003700.1,240,385.123037,452.984277,426.58838,452.336462,325.360734,372.432995,337.080242,288.674149
2,Ec-24_003710.1,240,459.127247,586.4387810000001,447.397864,254.882384,380.557931,484.500571,350.35691199999997,240
4,Ec-24_003730.1,246.42092,256.79938,547.548821,289.653053,29697.102333,250.902942,240,407.994171,1465.17219
3,Ec-24_003740.1,242.402466,245.700088,378.551495,270.492017,16587.948667,244.489995,240,337.66312800000003,1224.64793
4,Ec-24_003760.1,244.169813,250.806701,408.786194,270.239906,23085.082138,240.85761,240,366.898649,671.904905
3,Ec-24_003770.1,240.476318,241.650917,278.910548,247.550097,4467.242491,240.179369,240,267.380566,434.098098
2,Ec-24_003780.1,240.124355,253.464418,268.096437,263.522361,358.053135,260.265707,250.067529,257.212507,275.758245
1,Ec-24_003860.1,254.979733,243.506281,449.657639,295.01759400000003,241.137303,247.165339,240.161394,247.987219,240.225885
1,Ec-24_004050.1,418.251743,545.835288,622.6556499999999,421.618514,257.970358,387.193074,577.70019,462.893188,240
11,Ec-24_004290.1,240,254.818923,257.565555,266.6956,240,267.194184,253.281537,289.535104,240
2,Ec-24_004310.1,248.081774,411.505933,417.915375,415.685596,246.416426,421.004558,444.035599,444.131579,240
1,Ec-24_004450.1,240,361.966107,420.961105,351.51775399999997,243.533504,344.968081,304.673233,372.869735,240
1,Ec-24_004470.1,260.383879,347.459568,909.842151,966.966836,818.26572,751.072586,402.432893,550.572081,358.405746
1,Ec-25_000020.1,240,355.89229,252.303382,260.965856,244.048181,259.977483,369.301021,306.87908600000003,240
1,Ec-25_000220.1,240.176491,249.231598,667.774257,1139.377203,245.824605,333.387135,246.93928,381.724754,240.111186
1,Ec-25_000520.1,354.903778,359.419986,627.413768,1130.737721,2421.035733,516.955777,582.92005,784.174123,608.661087
1,Ec-25_000560.1,253.069683,369.54416,386.193147,369.417806,247.182758,368.853839,313.644252,394.647729,240.082948
1,Ec-25_000850.1,252.398679,460.109536,493.096929,379.632945,251.31681,350.689185,440.56933,366.109308,240
1,Ec-25_000980.1,240.621633,397.796011,543.17217,440.006527,254.788063,337.733627,379.805251,515.3274690000001,240
1,Ec-25_000990.1,240,431.011354,346.536884,308.16917,247.858399,313.04067,442.35818,340.87147500000003,240
2,Ec-25_001170.1,240.197517,243.974312,243.371769,388.575794,245.277514,306.287015,240.19984,247.859963,250.050946
1,Ec-25_001180.1,277.039975,375.041394,358.056239,339.232424,592.385346,376.425005,343.284663,579.660924,730.3450419999999
1,Ec-25_001190.1,297.508628,341.799373,301.726086,305.585886,246.113236,267.482479,363.792183,305.088972,240
1,Ec-25_001240.1,240.412161,525.810948,296.01804400000003,400.501291,257.032243,621.6592029999999,320.23368800000003,1228.622727,241.947327
1,Ec-25_001370.1,244.265787,294.052678,259.843027,255.476515,242.007802,250.896674,333.213005,291.102418,240.09007
11,Ec-25_001440.1,240,618.694643,556.889411,349.956116,281.460029,329.327606,687.265168,463.543413,240
7,Ec-25_001450.1,621.714086,749.889966,349.973222,430.930862,289.31205,434.633978,1032.825969,585.2409680000001,420.750338
6,Ec-25_001620.1,240.162835,356.488332,309.259119,329.162955,276.305614,318.254675,389.954624,342.275495,575.438893
10,Ec-25_001700.1,356.641408,242.607073,246.404049,246.182232,246.084432,251.79485,242.665755,250.905969,621.1183619999999
1,Ec-25_001740.1,240.395923,343.328901,263.162833,269.959961,301.616608,295.038472,257.034823,482.05914,256.484383
1,Ec-25_001750.1,240.526732,396.304351,309.523479,281.325034,246.593165,270.49458500000003,335.308502,328.341381,240
1,Ec-25_001850.4,240.475956,242.247814,278.966998,245.633037,1556.555609,240.699165,240.013713,320.151836,401.212706
7,Ec-25_002060.1,249.089608,357.76624,249.620406,361.503381,417.429676,289.899178,240.314761,304.956157,240
11,Ec-25_002090.1,240,242.17167,240,247.745061,240,250.70688,242.511406,254.570178,240
