OG,Fs_F_gametes_1,Fs_F_gametes_2,Fs_F_gametes_3,Fs_M_gametes_1,Fs_M_gametes_2,Fs_M_gametes_3,Fs_zygotes_24h_1,Fs_zygotes_24h_2,Fs_zygotes_24h_3,Fs_zygotes_48h_1,Fs_zygotes_48h_2,Fs_zygotes_48h_3,Fs_zygotes_48h_4,Fs_zygotes_48h_5,Fs_zygotes_48h_6,Fs_zygotes_1w_1,Fs_zygotes_1w_2,Fs_zygotes_1w_3,Fs_zygotes_3w_1,Fs_zygotes_3w_2,Fs_zygotes_3w_3,Fs_zygotes_4w_1,Fs_zygotes_4w_2,Fs_zygotes_4w_3,Fs_Fwild_matSP_holdfast_1,Fs_Fwild_matSP_holdfast_2,Fs_Fwild_matSP_holdfast_3,Fs_Fwild_matSP_reptip_1,Fs_Fwild_matSP_reptip_2,Fs_Fwild_matSP_reptip_3,Fs_Fwild_matSP_stipe_1,Fs_Fwild_matSP_stipe_2,Fs_Fwild_matSP_stipe_3,Fs_Fwild_matSP_vegtip_1,Fs_Fwild_matSP_vegtip_2,Fs_Fwild_matSP_vegtip_3,Fs_Mwild_matSP_holdfast_1,Fs_Mwild_matSP_holdfast_2,Fs_Mwild_matSP_holdfast_3,Fs_Mwild_matSP_reptip_1,Fs_Mwild_matSP_reptip_2,Fs_Mwild_matSP_reptip_3,Fs_Mwild_matSP_stipe_1,Fs_Mwild_matSP_stipe_2,Fs_Mwild_matSP_stipe_3,Fs_Mwild_matSP_vegtip_1,Fs_Mwild_matSP_vegtip_2,Fs_Mwild_matSP_vegtip_3
OG0008149,175.60041,121.97539,151.520449,32.380707,17.385432,27.281589,61.683816,51.288942,57.019575,52.864585,50.677795,49.134105,41.280135,37.646352,40.462924,34.360231,31.392957,29.551406,28.630948,40.564646,39.970341,47.489915,53.068798,60.31593,34.349302,16.701361,21.974169,33.173088,73.084002,69.764435,30.22089,17.233644,9.246815,31.603507,45.403852,77.595255,23.903887,27.693819,25.909603,32.742751,33.404025,17.529668,32.222644,35.285591,21.256422,23.587599,24.939405,19.386742
OG0008153,3.213402,4.320655,4.197431,11.787719,5.25584,2.089257,14.103702,17.869824,13.441463,29.632619,37.785748,44.259637,26.729695,32.744309,34.593606,22.936128,23.63809,28.934721,12.376503,9.167663,15.06,11.769215,9.84222,20.320327,3.14485,3.493668,5.18808,5.033625,8.125667,8.338231,15.256176,5.471097,1.218461,8.523853,6.822446,9.92167,10.288205,11.325462,8.298149,30.520427,26.283669,15.565629,17.08157,17.833947,15.798762,10.949137,18.133198,6.641645
OG0008156,10.457129,11.354173,11.03791,0,0.326008,0,27.156461,34.108249,33.405305,30.882989,34.336821,30.990613,32.163247,37.656043,35.711204,12.545992,11.159078,12.316609,7.025383,13.430377,9.279598,11.369309,15.971538,13.243975,15.047596,6.016407,7.322143,6.069811,9.080817,7.818572,10.091962,6.378496,3.059021,6.787556,5.956095,10.009059,9.082159,5.960192,8.733035,13.567342,11.252553,4.610427,10.748268,12.78163,6.251984,4.311336,6.942373,4.85491
OG0008157,42.48243,36.100464,48.437485,144.640741,108.632309,146.781385,61.123084,65.348236,61.163635,106.478422,111.793137,116.701826,98.415737,95.042322,115.852198,50.037119,50.607304,45.611233,39.887607,69.003646,45.479906,57.802564,70.069746,60.407625,37.233037,54.816614,40.11571,45.641986,42.220279,111.975887,38.516197,52.152749,26.782151,47.013409,42.50522,53.804515,41.545706,60.80316,21.649082,49.116532,49.908191,29.77949,39.858001,44.632559,27.06403,33.168863,49.501142,24.592998
OG0008158,8.627516,5.397629,2.2768789999999997,56.080892000000006,46.091102,49.531394,92.43798899999999,49.238664,58.221515000000004,275.56208000000004,218.516848,208.391091,252.198487,217.075531,208.246695,39.042375,32.110172,43.323866,15.953637,24.59064,22.297573,14.992443000000002,11.735381,28.367964999999998,10.841969,8.043676,14.562804,188.892632,161.342978,526.315554,26.714372,2.87007,3.692176,110.555873,207.748068,278.789961,8.825082,6.260973,10.690908,62.687111,110.167203,43.662293,6.534757,5.610188999999999,18.147085,21.307516999999997,38.527268,5.488784000000001
OG0008159,27.541699,17.983844,33.798835,7.706464,2.711051,1.869279,45.273756,35.7063,36.185319,73.152155,75.644481,74.603601,55.867049,62.52975,70.004215,43.141198,43.093342,49.028298,53.687263,64.53303,59.899982,43.495711,50.601054,59.06355,22.751117,23.397308,24.036609,22.776512,36.607733,29.195178,35.299068,22.425304,32.012971,27.119211,20.524074,33.444036,31.828909,36.742468,46.602782,53.439048,47.2074,37.407643,28.55498,35.99144,43.662067,17.158742,23.939409,22.561543
OG0008160,2.203222,5.867889,5.611238,0,0.112036,0.091574,37.309154,34.106759,33.691408,18.323905,16.993723,16.460144,14.345645,12.183626,14.971638,12.799718,11.05592,11.58324,8.227061,29.609183,15.88978,22.383339,29.694586,31.245607,1.941394,8.411138,7.783419,0.423118,2.992684,3.154284,2.592244,3.001198,0.60303,0.030914,0.213659,4.972915,3.494957,6.658053,5.09694,0.017832,0.051534,0,4.468489,4.108813,2.372332,0.038305,0.043521,0.239039
OG0008161,100.592474,87.800688,108.183084,28.44686,32.574013,15.718319,55.301044,54.739729,76.567103,45.839885,56.005457,55.724368,55.431806,66.584742,60.795168,51.479262,48.38221,45.630639,95.942049,99.004513,97.080147,101.923298,94.3801,67.919803,38.210073,59.839697,86.000845,50.86153,86.478507,99.029427,64.839918,55.668412,37.333078,48.517331,45.73399,85.980141,52.6116,72.150897,55.571307,90.147389,131.229391,85.160979,73.358976,62.564356,63.867616,37.89291,42.234601,36.778208
OG0008162,7.843454,8.748478,16.996218,0,1.492266,1.11258,86.684627,82.000214,76.121571,27.09764,27.955792,28.900912,27.480879,25.919856,26.534006,18.264029,17.482008,20.266102,24.04203,33.517309,32.316348,24.095922,32.165203,36.013288,19.869946,30.168361,28.729109,29.750566,27.331933,24.09754,31.18654,31.264659,19.989327000000003,21.214068,28.716544,25.880619,22.47909,35.450046,26.445068,29.586397,22.763099,22.727354,28.148321,29.394165,35.773265,25.122154,24.78991,27.099417
OG0008164,19.064827,27.609805,19.322551,0.308361,0.515279,0.155997,31.619085,16.683886,32.452557,29.779863,19.105076,20.529344,29.847582,19.128627,20.033265,11.519829,8.959564,9.58453,4.742139,3.890755,5.227166,5.067254,2.793686,6.977268,0.410353,2.376005,2.517155,1.257825,7.933496,5.275141,1.199404,2.247979,0.822399,0.853765,0.900106,6.465276,1.325871,2.089658,2.605836,34.257066,30.228187,17.247765,1.724268,1.500416,1.877819,2.427948,1.765068,3.441554
OG0008165,12.90601,24.747845,28.169731,1.077387,0,1.218572,9.61061,13.220759,13.577521,8.067742,3.714504,9.30975,5.695552,11.425512,8.004749,19.342039,17.60396,12.857316,18.558201,24.312785,17.384966,22.591947,27.166307,17.582968,6.305268,25.100079,17.736047,25.433096,18.791792,18.88495,42.035609,36.601949,13.198007,28.532807,38.953922,20.268067,18.577514999999998,33.5317,9.952222,14.586828,17.225705,27.587136,33.748806,29.57334,18.87637,18.127599,19.413613,23.305954
OG0008166,1.096076,0.565735,0.405158,212.714005,230.091039,254.26362,1.121632,1.219815,1.284943,1.59077,0.761812,3.590781,1.638707,1.253573,2.62281,2.752542,2.200001,2.1845850000000002,7.021048,5.799995,6.929827,3.400048,4.154353,3.246258,1.851993,3.546881,4.305424,7.497622,8.462798,5.720624,8.089589,5.828386,10.555616,10.387194,12.606696,3.291311,5.908485,5.590413,0.828297,75.157702,64.340555,30.036452,9.293455,8.565657,2.474471,6.509948,6.045559,4.840309
OG0008169,0.969367,2.181673,1.02475,1.949213,1.977444,1.842826,20.684369,17.916199,22.030037,15.529971,15.847461,15.854418,15.480199,13.531033,14.833171,9.937011,11.249968,11.294176,6.921019,9.939544,10.952039,13.058134,11.85791,19.73554,1.249938,3.00262,9.243537,6.23536,5.639784,5.181698,4.428318,2.886273,1.380034,3.078287,7.375856,5.604662,3.80889,3.771794,0.842444,10.581875,7.453192,5.183687,4.095905,3.518366,0.96076,7.733983,5.745799,6.020584
OG0008170,6.174479,5.427728,8.431965,0.761499,1.392257,1.598788,25.908597,20.995015,23.830821,27.701416,29.84359,26.132011,23.138308,27.161083,27.418987,21.948025,22.975196,24.749926,18.370471,27.375308,23.325804,22.784299,25.642238,23.732103,15.521764,18.538351,18.300053,23.197246,17.796154,15.172492,29.605997,21.946492,14.226444,20.726953,21.769964,14.488712,28.044089,22.15954,13.797225,21.960864,19.167263,22.434771,43.970981,37.196594,28.661823,23.867083,23.822364,25.737921
OG0008172,40.826038,28.483384,32.038798,2.535707,2.206497,2.921421,22.601931,24.58568,31.22289,26.747842,32.41421,27.06048,29.328973,40.051496,35.207486,29.937796,30.881187,31.28471,36.639135,31.495328,29.07367,31.373328,25.449316,24.050727,14.270251,22.005189,22.650843,22.805445,25.601601,32.33802,24.161384,22.347248,29.392054,20.827124,23.488892,25.657927,37.193949,30.68938,53.120538,56.692916,67.318219,56.4648,38.900328,36.45854,37.587472,29.452289,27.397545,43.845335
OG0008173,9.20136,11.53214,12.151313,0,2.205802,0.403862,16.409587,19.223402,12.414681,18.598707,23.271739,15.743773,17.868715,13.650599,13.386487,12.017084,13.656248,14.945071,9.892867,28.270691,15.946574,27.660213,30.0191,22.775718,25.49164,12.71889,21.376611,27.980774,18.605886,25.202852,16.216739,11.228452,1.987423,21.719535,26.865402,23.631034,16.010816,14.902841,16.928148,15.727063,17.842901,8.534261,18.620265,20.3605,5.665088,10.584835,20.997544,33.432356
OG0008174,2.927637,4.579936,3.845344,0.620833,0,0.186897,4.238473,5.009415,6.752964,7.830969,8.487288,9.157432,7.476762,7.677586,7.951311,4.621834,4.725237,5.027758,4.448672,4.20844,6.035343,6.108506,5.319273,7.144239,0.650048,1.372998,1.875961,3.89137,3.395299,3.872217,3.537518,1.859773,1.273789,4.089791,4.358694,5.048951,4.721764,1.860506,5.336206,8.340056,6.495786,4.72124,6.144507,5.943211,2.536221,6.598105,3.698097,4.679005
OG0008176,0.058073,0,0,69.516754,63.906114,78.949945,0.053863,0.063121,0,0,0,0,0.279228,0,0,0.042715,0,0.050494,0,0,0,0,0.0741,0,0,0,0,0,0.048816,0.052329,0,0,0,0,0,0,0,0,0,54.451078,33.010995,12.871389,0,0,1.039537,0,0.197305,1.270255
OG0008178,0.403106,0.467515,0.37362,0.068712,0.025666,0,1.887998,2.242936,3.010267,3.039243,2.88976,3.375607,3.059182,3.429812,3.270279,1.795219,2.155207,2.274645,1.38146,3.348052,2.116859,3.825514,4.017415,3.830801,0.667855,1.060171,1.547862,2.274549,1.326685,2.158943,2.683785,1.684195,0.180774,1.721907,2.57707,1.390521,1.715466,2.044798,1.595412,3.977813,2.951853,0.961455,4.066956,3.786443,0.382265,1.682092,2.351178,2.947821
OG0008179,0.508585,0.676576,4.823239,0.459042,1.001452,2.062289,20.008885,18.653357,23.733784,31.857406,38.812785,35.697254,30.280958,36.072066,34.835355,8.763952,8.499171,9.878289,1.345161,2.651154,2.761111,3.213229,3.573257,6.462539,0.235016,1.601019,1.042163,0.514018,0.651301,0.442234,1.440124,0.816108,0.286201,0.630264,0.486073,0.940967,1.029874,1.356275,0.873723,29.665678,21.866648,3.938428,1.423265,1.018041,0.769914,1.084885,2.688962,1.272526
OG0008180,3.742725,1.099239,2.688503,8.761023,10.459512,10.2972,5.762875,5.413042,6.727723,20.20724,17.567328,20.414608,15.736259,18.390627,20.588091,22.211488,26.510845,26.000465,22.360675,25.960881,24.275474,24.100689,19.064837,34.814257,0.966151,3.850269,3.90942,8.328276,13.227109,12.55288,4.888181,2.568276,0.856318,15.012262,12.700172,11.228357,3.239438,3.438276,4.852261,25.035966,22.884067,13.701439,5.47242,5.530602,4.793837,22.103598,21.670949,18.741574
OG0008181,7.033825,8.901962,13.320959,0,0,0,3.496914,3.884185,6.434912,13.126347,20.341286,19.282755,18.200689,24.432843,26.221116,25.075448,17.860198,22.315277,14.840146,9.500796,10.08034,8.054508,5.516311,8.460077,0.20986,1.554981,2.169973,2.0395,4.662948,3.177233,3.034483,3.30836,2.983044,3.101682,3.179931,4.789859,2.226786,4.572281,0.276635,3.060727,4.499233,7.597233,4.526816,5.185874,2.656848,14.442863,15.85864,7.612636
OG0008182,2.645202,1.832494,2.622065,1.032059,2.577081,0.176316,1.24233,0.67202,1.121963,0.86235,2.055566,1.757543,1.326217,1.790816,2.532362,3.536545,2.330067,3.019435,4.758853,2.8766,3.544705,2.641545,2.406657,4.627101,0.954687,3.691105,1.955521,2.002133,4.145039,2.032145,2.712955,4.41788,0.618445,2.625854,6.185748,1.48293,1.269276,1.770894,1.704739,5.229359,3.844342,5.321911,4.141079,3.281829,4.995432,2.25614,1.594257,4.858508
OG0008184,144.294875,148.870607,208.817836,38.068793,69.261928,55.694357,280.265689,261.979828,220.161315,251.583966,267.024451,258.533767,207.359779,166.569147,189.359601,104.396683,87.492581,114.949807,29.948734,84.206022,46.274576,71.463629,82.421642,54.978436,6.347788,7.556104,10.217548,4.370184,56.719142,37.475775,8.970619,6.704869,0.601435,2.413958,6.240516,74.766224,5.356301,19.322024,4.539895,9.209018,5.689675,3.768162,7.108638,9.799769,0.663422,4.450791,3.105199,5.531967
OG0008185,11.553083,13.970808,14.076363,0.229337,0.882716,0.964854,8.190981,9.468706,9.134118,17.437418,19.10743,17.62252,15.188647,15.634284,15.41695,17.149817,17.168009,16.818777,10.162416,18.978742,17.464087,16.044325,20.075166,21.388214,2.979977,4.67515,5.050321,5.555956,10.576478,8.614863,8.77873,8.022075,6.151049,4.523147,5.713431,8.741742,6.369087,6.051088,3.757603,7.451647,9.908037,5.418703,7.842973,8.629399,7.915599,6.921308,8.241858,4.413062
OG0008186,2.932272,2.254587,2.421933,0.389808,1.122923,0.801191,6.992268,7.734782,9.496512,5.208694,5.918316,5.348485,5.109258,4.947374,5.560813,5.675048,7.713015,7.018555,4.5496,5.677865,6.233733,7.177625,8.106078,12.645651,7.652675,2.553732,2.561052,5.950772,3.194539,3.913819,6.012212,4.849374,2.211508,6.225899,4.475119,4.692698,4.037399,6.067444,5.647162,12.812095,9.262371,3.478916,4.595249,5.624492,3.214831,3.181762,3.522168,3.925372
OG0008187,8.610731,6.994259,10.71854,2.430929,2.118291,5.607518,215.40971,232.799094,245.65473,281.484408,275.765229,293.288145,239.889654,219.126121,245.322552,36.374898,33.643906,39.717606,5.609728,16.004022,17.92388,22.898455,25.23615,53.692239,0.613793,8.910462,4.479868,1.177232,4.169471,3.009527,3.075173,3.833097,3.424262,0.846423,1.234436,2.800398,1.60515,4.674818,1.934683,71.291148,67.901705,12.786799,1.691844,3.230729,3.75044,1.675005,6.121441,2.767558
OG0008188,24.926125,25.918073,25.859691,12.384282,4.266839,5.175571,51.659425,60.275072,50.806529,72.667568,87.933166,77.422444,68.064378,82.452128,76.306034,37.188015,32.753098,33.733613,34.261742,41.791373,39.589359,38.567386,51.344782,38.840888,7.843464,11.737737,15.389999,7.629348,15.189563,12.487316,11.11199,10.235219,11.058972,7.985333,9.697228,14.667169,16.123221,12.417554,19.345419,16.398426,15.923481,10.433797,17.566889,20.127539,17.149018,10.114417,20.262524,11.948347
OG0008189,0.614775,0.493632,0,77.691375,63.726389,86.046647,0,0.240165,0.515713,0.349092,0,0,0,0,0.632555,0,0,0,0,0,0,0,0,0,0,1.497648,0,0,1.247647,0,0,0.970577,0,0,1.474017,0,0,0,0,90.545281,55.546993,58.848061,0,0,0,0,0,4.661841
OG0008190,72.001725,103.189606,111.306657,15.920511,9.245604,8.758913,20.494009,25.08793,11.814487,54.293156,64.676843,56.735682,35.697652,35.807556,35.74588,40.272898,40.814126,36.571966,38.37139,51.337861,48.711594,49.475985,84.257054,65.912759,19.263011,14.670202,15.975825,22.744962,58.320689,44.263694,21.167029,15.184347,8.334708,27.788283,23.280313,67.63567,15.449144,16.998966,16.193988,41.095994,30.69613,9.556238,20.048214,22.069035,15.632937,15.999809,19.635892,12.574664
OG0008191,58.647616,41.208194,48.715705,0.44851,0,0,19.670484,17.834027,26.054364,36.795688,41.966419,52.804609,34.486943,71.402068,59.037921,98.979056,102.82257,107.02825,64.084115,30.487592,41.379451,39.597352,20.692643,34.189995,10.396035,14.105224,21.770732,88.210861,51.722982,29.183078,20.307896,17.540071,25.66954,87.469351,62.349850000000004,26.092756,11.66337,13.720989,8.826311,14.53678,22.389861,50.884382,29.644559,28.239788,20.554427,108.49793,97.536098,27.230689
OG0008192,106.515099,100.871427,193.545747,3.860212,2.809512,3.714078,12.467392,11.024601,14.316894,12.762815,11.438782,13.618932,13.85895,15.875538,16.737057,20.882725,15.491326,19.82707,31.196334,49.261617,44.994875,63.864187,63.800276,31.380486,34.050029,34.240958,25.498866,9.914226,66.505588,59.240015,14.750839,28.614989,9.471242,8.461174,9.548893,78.377857,20.142628,32.858076,34.146763,19.84223,24.710788,8.810826,19.141219,22.483295,18.619362,2.228554,10.70088,11.448842
OG0008195,11.934134,12.494279,8.734442,0.499239,2.632374,1.70986,29.161374,28.718829,25.833779,42.771158,50.36276,42.580404,44.616639,43.330673,40.428358,15.356098,18.67316,20.222932,6.873322,9.588088,8.222209,9.854621,10.926713,13.005173,2.22352,5.394063,6.20988,3.083736,5.649993,5.754504,7.619109,6.329097,2.715598,2.992503,3.290083,6.128912,6.933786,9.359966,3.402315,25.293923,20.328799,9.231164,7.673884,9.596524,5.454632,4.131532,7.656662,5.556227
OG0008200,8.468724,12.54733,6.592916,3.996642,9.736831,1.105299,5.312516,8.254209,6.133549,21.416892,25.127485,24.905077,20.423159,24.77534,23.66995,22.149916,29.592215,27.15573,24.796732,14.418223,25.506663,21.271685,15.148328,11.995572,21.414596,8.513145,15.320026,7.294359,8.531517,12.933025,6.27783,14.765134,0,6.467304,5.383097,8.586981,14.304303,12.513452,12.939722,23.596128,25.232219,17.739004,14.201384,13.479001,8.086874,8.117241,16.015246,6.733864
OG0008201,594.317995,676.807145,620.178794,0.553303,1.121872,0.937344,146.212921,156.450793,137.612946,164.485663,184.426091,185.77348,148.558101,135.576242,151.696193,96.368294,101.036782,93.034285,138.813463,158.644629,138.129352,137.234055,151.650818,119.741939,114.134637,128.179823,116.409506,85.060231,172.050862,144.255099,158.886962,108.85828,97.934996,95.023119,101.054314,235.355151,133.340276,118.151363,99.595674,130.465517,97.511206,79.226372,124.434199,142.562646,111.195291,62.731234,64.55921,55.350006
OG0008202,6.0548,2.08923,3.52311,0,0.194399,0.106552,13.607864,12.342931,17.563244,16.949513,15.047322,15.220066,20.39571,18.538595,21.52504,11.555716,8.931935,10.508036,12.55878,7.530554,9.018688,7.952778,7.244822,8.291419,1.060442,4.0353,5.943169,6.262748,6.267438,10.379379,3.768791,4.183277,4.578927,4.129793,3.899835,7.623552,5.218513,5.223257,4.719307,16.285235,15.590983,16.920874,6.814028,6.465836,6.367283,6.174044,7.042037,9.248411
OG0008203,4.454921,6.329778,1.956879,0.828469,0.459796,0.543324,9.211958,7.523003,6.788125,14.979033,13.572731,10.987155,13.270878,9.57251,10.525817,3.994188,5.44768,5.508366,0.460928,1.446798,1.559812,2.449603,2.870925,4.159933,0.200766,1.156645,1.088291,0.183385,2.416698,2.703975,1.402601,1.323256,0.278559,0.192921,0.122483,3.94875,0.696763,2.18966,0.323553,10.403055,5.751481,2.2874660000000002,0.456148,0.76822,0.210657,0.500134,2.376528,0.492589
OG0008204,1.870214,1.17203,1.235739,0.127525,0.425114,0.34769,3.963513,3.932858,4.132734,4.967995,4.529043,4.773731,4.061104,3.127003,3.928498,2.179912,4.645699,5.248609,1.31396,2.231522,1.458705,1.515994,1.844298,2.405465,0.472206,0.863606,1.53243,1.874758,1.752847,0.940088,0.655723,1.955166,1.796277,0.414595,1.94784,0.472142,3.375956,2.536813,0.874206,5.118453,3.996583,1.513168,5.052731,5.018039,1.166601,3.694434,3.778524,3.158966
OG0008205,21.294107,21.419595,18.719614,0.15625,0.511177,0.093299000000000007,70.211358,50.882127,65.453617,116.680035,118.323474,110.151177,106.630683,109.918182,106.233531,74.50528,75.277084,74.650284,55.487321,160.822719,87.171063,165.678878,204.301506,94.140081,16.288271,16.743291,19.309428,36.508351,22.020208,27.354814,21.99432,13.867367,7.241774,71.026227,52.00297,34.304323,16.061939,9.809944,5.269919,25.71786,39.228103,5.665741,23.819366,22.757534,5.781455,71.996287,154.475857,27.05224
OG0008207,184.549026,161.548139,126.124722,53.757543,35.44864,47.724255,191.855171,178.568441,189.181672,232.246392,238.21566,248.36037,212.163936,227.430848,228.006025,311.464443,257.786012,256.465642,261.548326,269.283648,263.263,281.14225,249.501768,277.928298,124.767132,247.247299,196.795371,147.16833,251.782258,300.284791,209.093995,175.391303,117.240302,160.528134,180.245056,382.16082,117.45697,146.171384,84.4376,179.508455,189.969428,99.114715,132.00229,131.165199,103.828485,91.088013,187.268853,41.586842
OG0008212,24.92454,26.644266,32.647995,7.358981,11.114553,9.045807,20.076657,19.62775,22.731432,21.270805,21.051918,22.144336,16.716719,19.422263,20.061752,24.669517,22.501326,20.786874,23.990178,26.723391,26.916901,27.276475,27.589602,30.525576,32.287269,44.139725,16.655368,9.606429,22.057902,22.558525,15.67725,50.234946,15.841367,9.610403,11.749629,28.282032,33.078203,66.226961,19.752161,16.771824,15.378979,10.986018,24.267621,26.665425,13.043182,14.821892,15.742185,20.776235
OG0008214,12.214941,11.102445,8.101206,1.068208,2.997645,0.82055,13.902602,20.858231,15.893724,28.483393,38.592399,28.496536,31.081994,48.749432,34.09562,16.138228,15.458573,15.932149,22.012164,17.490717,18.087915,14.882399,14.534079,14.125184,1.879016,4.959331,6.1341,14.123274,8.164623,6.380142,9.705881,4.371329,5.134253,12.141034,13.3511,8.455175,6.719507,5.362562,6.857398,16.027445,18.6921,24.045099,8.3115,8.884842,15.28573,21.429893,17.71712,23.449498
OG0008215,6.45657,4.776193,5.639295,4.936907,9.426839,10.532595,47.711105,44.332735,56.164623,36.765426,33.761598,35.463224,36.84424,31.87109,35.662113,25.715048,30.832569,28.698646,10.415166,22.858522,19.871423,23.953708,26.472208,32.164901,3.013732,15.238182,11.282127,10.408941,10.651064,11.895977,13.159792,16.532186,4.48556,5.83074,13.959617,9.354345,9.402225,16.841081,6.822497,14.694602,12.529566,7.136906,18.132934,17.594147,10.077163,11.000411,15.886058,12.49215
OG0008217,20.89807,12.914376,15.395208,0.60563,0.839159,0.457804,40.823036,19.797195,50.722002,22.893414,18.289063,23.693681,23.410545,15.367239,24.460976,8.704345,11.589249,11.04786,5.648398,12.582724,13.118163,14.233815,19.094097,16.445409,4.619006,11.82697,11.224582,1.634585,7.515978,10.545645,7.373887,14.967011,4.290195,4.104226,6.073579,9.72846,13.215508,33.964591,13.57598,8.884406,6.703918,4.131569,8.182403,7.723196,3.005296,2.800597,6.049283,5.342122
OG0008218,18.8588,25.626437,25.757007,221.648766,201.533877,219.123492,1.604935,0.89031,1.2622,1.119425,5.285651,1.568364,1.830378,3.729569,1.712241,5.209355,6.758019,3.063046,5.256937,8.22854,6.386834,5.640713,6.988903,6.325325,0.838827,2.889855,2.861625,3.520732,15.307337,8.904326,4.856135,4.420154,0,4.302709,9.39229,9.116887,2.465098,2.551594,3.634667,25.276941,25.96694,14.43626,2.641224,4.783582,2.197251,5.524231,8.038458,3.471699
OG0008219,9.777213,21.35515,18.421165,0.71738,0,0,5.676446,7.532108,7.578187,5.227148,3.223936,4.702088,4.245789,3.258562,4.131914,6.331937,7.347616,7.565657,2.988122,4.035307,3.335762,3.940258,3.200399,4.94283,12.910103,5.321886,4.33156,6.526486,9.703308,11.419229,7.201741,7.123006,5.440159,3.355847,3.493344,17.199129,7.936649,9.322793,14.717163,4.143113,2.316171,2.258721,10.425817,9.499768,3.486871,5.619304,6.545144,0.759079
OG0008220,46.363588,75.771625,71.201995,14.207371,15.034132,11.502803,25.794921,26.130079,31.151354,32.096543,38.611787,40.19658,30.368252,30.887997,36.622389,26.658026,23.903776,28.210506,19.49481,33.476197,29.382586,31.755547,41.881324,42.035779,10.848029,17.049945,14.839788,26.749405,44.379334,32.28718,28.815796,21.970512,6.209539,43.287668,43.004711,44.947448,14.015829,16.043052,9.462847,58.856886,40.650637,21.107787,33.255551,31.276089,10.029246,24.345625,22.05944,23.738173
OG0008221,0.971332,4.754752,2.99104,31.370423,32.169929,21.008537,3.849764,4.140829,4.068635,11.228412,12.363671,14.178603,10.607821,12.653063,12.573973,33.39374,37.461053,42.090961,54.214323,52.642077,49.45195,48.819134,44.556485,63.657738,7.606375,18.618336,19.145763,17.392121,42.59358,46.525723,17.366735,15.926103,22.521208,17.830279,20.917625,52.966949,9.946209,22.395645,12.718894,28.255319,33.459369,18.196988,17.854082,17.646947,16.517124,21.899062,24.559917,9.430581
OG0008222,20.017025999999998,7.306121,22.915693,5.982182,2.384805,1.440487,17.675002,27.570302,22.05113,44.604509,51.770777,50.409352,40.748809,50.648804999999996,48.30569,51.628224,46.146187,61.734567,39.415832,29.11618,41.298964999999995,28.344409,27.67252,52.183551,12.933731,109.399008,50.04851000000001,71.26543099999999,94.577874,48.560601,36.522802,114.850386,50.349763,26.158313,95.43402999999999,44.475938,22.055428,47.019646,19.075636,69.77013600000001,143.91749800000002,38.66688,35.121584,45.05966,23.500141,29.91829,89.643494,15.752944000000001
OG0008223,7.82606,11.747369,22.692073,2.706964,1.379376,5.26702,21.01237,21.115091,28.070504,16.97121,19.886402,17.292305,19.048777,21.504899,18.051389,8.912964,12.311571,9.698732,10.173409,14.348567,11.864549,14.281161,17.270523,11.288172,7.727485,2.620601,3.509929,4.771617,8.850645,5.959644,5.008949,2.594648,2.366271,5.008257,8.425214,7.220805,7.318605,4.203773,14.412443,4.578016,7.253949,4.458705,7.590182,8.318111,4.690233,3.738521,6.373547,6.119516
OG0008224,104.865207,83.171185,114.717731,1.479659,0.792354,0,323.316057,422.395063,372.936854,365.426489,295.218834,338.184366,311.911379,268.959319,329.944366,58.790462,48.988511,54.082485,22.912481,13.856374,23.941683,17.124986,16.577791,39.496159,3.947037,10.667547,15.271916,4.683442,19.787059,15.623375,9.123926,7.244606,1.083313,3.194745,2.359243,25.215977,7.640285,17.985083,8.030488,251.401096,211.524001,116.434304,4.104982,4.534921,3.834874,4.543826,22.61324,7.740656
OG0008225,168.872327,142.645163,124.540697,0.909011,0.99658,0,152.725439,151.492343,144.803194,247.021734,264.635293,240.454266,225.841652,270.135187,243.172759,144.423315,121.507173,124.782126,109.426125,181.307878,132.089474,122.457613,194.362554,140.913829,95.308142,98.762837,107.614694,139.182204,113.183535,102.373115,120.135421,77.387706,103.663661,114.952988,124.234944,114.360805,117.178437,93.198816,122.24478,234.009511,231.503003,139.186402,106.56008,109.16262,125.329511,70.292198,101.966062,103.798622
OG0008227,9.275238,5.982633,7.704927,1.368894,0.71446,1.228031,10.909609,13.559106,11.561123,13.865456,15.808286,15.577816,13.749236,13.699968,13.65369,11.37659,11.847102,13.042216,9.508001,12.346063,11.945743,11.866062,9.568564,18.932104,2.219189,3.865175,4.853559,6.137371,6.351662,8.590632,8.330053,4.6683,1.960314,7.029555,9.213169,7.659059,4.928597,5.460587,4.29803,11.859835,14.553567,5.647097,9.285532,8.550775,6.383627,6.582075,7.572645,8.754976
OG0008230,152.275134,117.352065,156.058248,17.310288,22.944823,37.661072,56.422058,60.816847,71.22707,66.538163,76.29757,70.36309,75.258494,80.266662,74.216856,55.511594,62.594083,63.403044,62.767117,85.271416,93.469617,85.988371,97.91752,90.770614,52.274067,59.049645,78.193405,50.39921,69.68358,81.683931,65.19000199999999,51.147173,38.867117,48.311535,54.8984,84.79793000000001,80.516277,79.085804,75.850494,78.399751,71.348291,54.754866,101.23704,84.23697,71.683563,48.602804,40.188885,40.783124
