rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_sorus,matSP_stipe,4wSP,earlySP,matSP_meristem,matSP_vegfrond
2,nbis-gene-30677,13.916999,22.3215795,31.259208,21.314134,30.871276,12.279493,39.582299500000005,19.168519500000002,21.774901
8,nbis-gene-3068,1.730775,1.6624515,0.967794,3.468395,3.34186,2.539453,0,3.6115335,3.251672
2,nbis-gene-30683,2.338453,3.8081750000000003,5.056807,9.251513,10.09482,0,0,1.135461,4.442152
1,nbis-gene-30690,0,0,44.888504,7.345965,30.320563,1.569107,0,18.391687,28.160786
1,nbis-gene-30694,37.0719405,37.6300265,99.384329,65.973763,44.989101,39.574804,0,14.5479235,57.91058
7,nbis-gene-30696,6.64573,6.015461999999999,0,2.361454,0,0,0,5.3436825,0
7,nbis-gene-30698,36.3713155,36.347448,0,2.45881,0,2.487292,50.795788,0,4.848795
7,nbis-gene-307,0,0,4.290527,8.707333,5.648421,2.244047,0,3.4405799999999997,4.468273
10,nbis-gene-3072,13.739289,20.6341985,20.125494,12.858217,21.913901,11.983837,156.46341,19.582659999999997,18.596573
1,nbis-gene-30724,0,0,3.908346,5.13445,0,0,0,3.688646,0
1,nbis-gene-30734,26.89883,48.625104,3.28138,4.115153,0,11.09867,52.9815995,1.057057,7.713629
10,nbis-gene-3074,144.0560105,214.55494,110.390219,122.065223,120.103978,111.491868,22.331508,91.182406,24.571853
4,nbis-gene-30744,2.93229,0,6.905216,4.722908,0,0,0,2.7312279999999998,0
10,nbis-gene-3075,2.308875,4.793958,2.887837,6.311124,3.56887,5.370519,0,0.519346,3.224437
1,nbis-gene-30760,23.100776,12.3921965,3.668839,15.031297,6.197801,14.937706,0,15.997677499999998,13.879471
7,nbis-gene-30761,10.6449795,36.7426465,8.315996,6.337613,2.61906,7.686261,0,3.9863125,14.983991
1,nbis-gene-30769,0,0,125.007777,19.454103,40.984698,67.825192,0,131.48441400000002,44.895867
1,nbis-gene-30772,10.680239,16.627493,35.94399,30.481459,31.585798,2.127432,0,22.004468,17.27447
7,nbis-gene-30774,2.8671805,4.3689990000000005,3.012475,5.900347,3.803307,2.497305,0,3.4007135,3.147952
1,nbis-gene-30777,42.735422,43.8679765,3.531618,8.936974,2.538228,13.80503,36.486094,4.190918,1.451823
5,nbis-gene-30778,370.934173,540.8036155,105.385606,272.358493,172.107779,329.657411,0,169.773022,268.476128
7,nbis-gene-30779,6.818118500000001,6.8783055,0,0,0,0,0,0,0
8,nbis-gene-3078,5.5149375,3.575169,5.846755,10.998505,13.475997,1.382926,0,11.3586565,8.133799
1,nbis-gene-30780,14.4488035,16.370493500000002,20.190141,21.493241,19.766819,14.353718,3.463485,20.9468565,22.205972
2,nbis-gene-30781,21.926351,35.325872000000004,46.940369,24.706752,53.824865,46.606375,0,37.2574155,24.891206
1,nbis-gene-30782,46.1475535,53.100739,34.88062,20.432534,24.71658,72.473651,0,11.826173,10.727235
1,nbis-gene-30783,36.058713499999996,24.369829,70.444396,53.038548,70.657657,44.595304,0,70.667624,71.109129
3,nbis-gene-30786,21.317294,11.9425735,33.350757,54.798748,73.605181,19.624295,0,42.565131,93.313794
7,nbis-gene-30788,0,0.7021284999999999,0,18.632002,0,0.299351,0,0,0
7,nbis-gene-30789,17.339211,20.161860500000003,56.411794,53.40834,49.246975,25.23819,0.064495,39.254106,35.550141000000004
1,nbis-gene-30790,0.8169395,4.803357,2.827295,1.889408,0,2.5546,0,1.5646425,2.767022
5,nbis-gene-30792,2.451834,2.2893255,9.578294,10.229538,6.076848,6.795244,0,9.417619,9.2385
1,nbis-gene-30794,33.5969345,37.1963205,45.058809,46.031955,52.358471,45.970393,0,50.7885235,40.886297
7,nbis-gene-30795,5.200362500000001,7.196258500000001,3.558657,4.51749,3.324525,8.047554,0,4.2685475,3.132609
7,nbis-gene-30797,3.5476335,6.7602225,0.81449,5.712687,1.00471,7.770446,0,1.508829,0.629365
7,nbis-gene-30798,4.2744575000000005,3.879274,6.784368,8.615324,18.842095,12.302804,0,11.790852000000001,12.188348
8,nbis-gene-308,0,0,2.337849,4.799249,2.505483,1.903618,0,2.5959190000000003,2.51498
7,nbis-gene-30804,0.583323,1.1373845,1.047591,5.878406,1.66589,1.788604,0,4.563216499999999,5.559293
1,nbis-gene-30805,3.6220774999999996,5.4651595,4.035498,6.253214,2.323789,2.901926,0,5.157166,3.313033
1,nbis-gene-30806,2.624644,1.446911,1.846356,0.84172,5.280401,3.637568,0,5.778797,5.658925
8,nbis-gene-3081,11.535864,9.458315500000001,4.574517,8.902872,2.583714,4.389612,0,2.1416515,1.55019
1,nbis-gene-30811,88.0336805,69.53676,147.129013,88.966062,88.039688,116.573389,0,128.706681,110.328062
1,nbis-gene-30812,0,0,0,0,0,0,0,0,0
1,nbis-gene-30813,69.74020300000001,64.6352735,55.538302,51.829208,37.490917,50.128085,0,51.4484925,61.326954
1,nbis-gene-30814,0,0,1.525704,43.42968,3.98967,364.22189,0,27.008148,74.871744
1,nbis-gene-30815,0,1.0670674999999998,0.43992,3.824581,0,0,0,0.0583455,0
1,nbis-gene-30816,0,0,0,7.735414,1.517545,14.302654,0,1.059761,8.980581
8,nbis-gene-3082,26.663437000000002,26.063689500000002,7.96889,14.540729,9.975641,11.781605,0,6.439008,4.65996
1,nbis-gene-30824,11.342291,9.588446,7.391739,9.630144,12.061292,2.599031,0,7.3866135,6.100802
1,nbis-gene-30826,67.20425599999999,114.503574,57.241815,98.703332,78.614525,115.702679,9.4902865,82.325242,148.104052
7,nbis-gene-30828,7.7113935,11.30794,12.080523,21.178774,16.966414,14.911322,0,15.7588225,20.110645
7,nbis-gene-30831,10.136464499999999,6.7649729999999995,2.8048,4.56745,1.926407,3.556045,0,2.879729,3.268274
1,nbis-gene-30834,818.3628905,1172.427639,573.631926,915.771379,615.909248,1317.631092,148.4591925,791.6389509999999,1011.717333
1,nbis-gene-30835,2.5089965,1.3290665000000002,2.961772,7.820281,3.422569,0,0,2.7873505,5.592671
1,nbis-gene-30837,0.33934549999999997,0,0.943215,37.261367,4.685621,5.322952,0,0.8987970000000001,0.558576
7,nbis-gene-30838,7.233282,14.145012000000001,6.431945,27.702307,12.281793,38.881998,0,8.3332135,12.297681
7,nbis-gene-3084,14.1439675,15.9798015,23.461714,40.423105,30.795744,38.184873,0,35.5541475,25.498018
7,nbis-gene-30840,0.21154,0.2136565,3.825748,25.303492,12.362232,20.732343,0,59.3938755,27.531011
2,nbis-gene-30841,3.179256,3.3926275,3.478902,7.705228,9.372261,8.868472,0,6.223838000000001,7.660107
1,nbis-gene-30842,4.427811999999999,4.3795745,4.294069,10.163049000000001,8.046643,3.026878,0,4.237420999999999,5.286863
1,nbis-gene-30843,250.238748,1256.35005,790.999874,2024.738684,549.512712,2561.977408,0.7083205,725.1059455,1128.991971
1,nbis-gene-30845,69.2551835,149.024937,19.517319,71.272215,16.972349,141.435827,0,28.7111895,27.687867
1,nbis-gene-30846,4.032684,27.211343499999998,3.237264,8.991207,1.680152,34.360172,73.23518899999999,4.057611,1.786075
1,nbis-gene-30847,143.522791,195.839455,34.826762,118.030175,113.141691,202.368813,0,158.4183365,97.998492
7,nbis-gene-30848,0,0.283555,0,47.892212,0,0,0,0,0
2,nbis-gene-30849,10.502813,15.2694735,5.846829,10.253394,4.912085,7.815623,0,3.999041,5.369232
10,nbis-gene-3085,5.6448355,7.5175955000000005,9.123087,7.264935,3.94683,7.055638,0,7.686584999999999,6.219658
1,nbis-gene-30851,9.3552065,16.5926455,5.360285,10.700779,7.334551,16.887839,0,9.2617925,6.324769
6,nbis-gene-30852,2.104947,6.1119755,0.242351,0.29032,0,0.839665,0,0.1852495,0
7,nbis-gene-30854,6.2846779999999995,4.60145,5.744388,10.431527,8.969088,9.94738,36.198344500000005,14.595972,9.757426
1,nbis-gene-30856,0,0,0,0,0,139.510786,35.846121,0,0
2,nbis-gene-30857,8.305413,7.889459500000001,4.425647,12.914442,4.035777,4.368589,0,5.9049145,8.304125
1,nbis-gene-30858,43.2503845,61.7961265,102.369882,74.706822,57.880907,81.27579,0,78.29189149999999,70.045162
7,nbis-gene-30859,7.619898,5.9224825,7.08734,7.218231,7.207292,29.174876,0,11.347733999999999,4.806984
8,nbis-gene-3086,7.01373,4.141069,2.408187,4.389153,3.13818,4.297039,0,5.101793499999999,1.097194
6,nbis-gene-30863,3.7465124999999997,5.2374365,11.227455,12.716289,20.492167,10.188955,0,11.601992,11.489024
1,nbis-gene-30864,4.4573435,14.3617885,13.597054,16.7786,12.562443,4.19397,0,7.3104154999999995,10.179891
7,nbis-gene-30867,0.0381465,0.040236,0.41902,18.511952,0.242444,0.44605,0,0.2317605,0.546018
1,nbis-gene-30868,1.4658495,11.123557,0,16.785906,0,0,0,0,0
7,nbis-gene-30870,16.8998705,11.4104975,24.210744,128.289921,93.57237,45.036847,0,51.633059,66.509519
7,nbis-gene-30874,13.423183000000002,18.689738499999997,28.935378,39.488586,77.684016,26.892502,0,61.9933025,52.783388
1,nbis-gene-30875,15.149443000000002,12.1183605,19.887489,23.923591,12.973162,17.582216,0,11.423708999999999,9.811253
2,nbis-gene-30876,23.449821999999998,26.6309275,21.611398,23.789133,17.575687,15.268553,0,18.674466,14.951699
2,nbis-gene-30877,28.1764505,24.989987,11.331501,23.250952,24.623036,47.955501,0.8120269999999999,7.4733135,16.095493
8,nbis-gene-3088,4.335512,2.7957954999999997,3.78085,3.819701,3.069897,1.716343,0,2.963892,4.073367
1,nbis-gene-30880,9.904667,10.7634475,33.96142,95.585122,41.049026,35.469558,0,30.412439499999998,61.964335
2,nbis-gene-30881,2.0325455,3.087892,6.064683,8.162763,4.943755,3.482141,0,4.927448500000001,5.387992
6,nbis-gene-30883,2.0493755,2.52387,3.608738,9.803514,7.931919,6.559364,0,11.035513,7.499237
2,nbis-gene-30885,51.280501,54.072462,99.026747,56.129477,41.902503,52.760868,0,43.616249499999995,36.485852
7,nbis-gene-30886,13.2063685,11.1795755,82.27775,24.61794,70.563035,6.072464,0,51.979566,57.312252
1,nbis-gene-30887,19.9694955,27.853109500000002,14.238397,18.551685,14.489256,21.110657,6.6650405,24.504243000000002,13.275019
7,nbis-gene-30888,26.606023,21.9786305,9.799526,10.890639,6.72235,9.437283,0,6.9739165,9.045407
8,nbis-gene-3089,23.642970499999997,15.620203499999999,1.979574,19.923298,0.361859,7.633229,0,0.5642925,1.164738
1,nbis-gene-30890,68.990984,67.017467,75.752157,78.767744,94.991812,63.419097,11.7283785,24.139958,63.747455
1,nbis-gene-30891,12.055382,14.35931,58.09651,25.697734,52.339075,8.641931,0,18.071195,16.173272
4,nbis-gene-30892,1.9896965,1.4964330000000001,3.977659,0.948886,1.301113,1.899089,1.35378,0.25923050000000003,0.435391
1,nbis-gene-30893,84.39999900000001,106.073853,22.089765,57.738724,20.220096,87.838998,119.4140065,32.1994835,22.454409
1,nbis-gene-30895,164.865351,369.582639,108.200699,283.810856,106.62536,479.245617,0,129.3581795,120.252166
2,nbis-gene-30896,2.078485,2.97189,1.697888,18.365815,1.315975,0.53188,0,4.089429,2.420972
9,nbis-gene-3090,0.9052555,4.7464915,11.280675,5.03638,3.310289,3.486169,0,4.224105,2.651044
7,nbis-gene-30900,5.579447,4.154768,8.21907,14.798635,15.630075,9.791239,0,8.334436,12.464989
7,nbis-gene-30901,4.4609545,5.278577,6.580812,13.084429,16.019622,10.730801,0,8.07165,9.760558
2,nbis-gene-30902,4.402812,7.924793000000001,0.750901,49.563545,0.529603,4.992772,0,0.7519475,0.140793
1,nbis-gene-30904,5.6616505,6.586714499999999,36.565816,17.025096,14.949766,7.158173,0,13.6768915,16.710022
7,nbis-gene-30905,1.932862,15.564676500000001,3.715329,112.073884,12.703506,0,0,4.3920935,9.435048
1,nbis-gene-30908,0,0,0,0,0,0,0,0,0
5,nbis-gene-30909,62.327413,68.0941155,13.429651,15.745071,10.392285,23.985137,445.1148185,8.6094375,8.301067
8,nbis-gene-3091,1.4369455,1.0041,3.770489,6.448958,8.892901,0.738228,0,15.674939,0.714418
7,nbis-gene-30910,26.5985095,36.513672,18.279115,42.972041,10.651363,68.535538,0,26.115667000000002,20.903815
1,nbis-gene-30911,12.588364,20.0889925,4.816833,7.738802,2.24141,19.938385,0,2.0403575,3.619595
7,nbis-gene-30915,2.4875255000000003,3.2567835,2.283423,7.821222,3.039628,5.066265,0,4.474556,3.205858
1,nbis-gene-30919,5.4917055,8.097816,4.318476,7.677214,4.666103,6.355336,0,5.3757215,2.940279
7,nbis-gene-3092,2.191218,1.4400075,3.827051,5.97692,15.939502,3.215928,0,29.0126065,5.293839
1,nbis-gene-30922,6.9132105,2.524025,1.353363,6.302106,0.760358,0.531152,0,2.8107455,3.13377
4,nbis-gene-30928,30.9579445,40.368991,36.449311,59.007358,30.640814,35.695981,0,33.650422500000005,26.624101
10,nbis-gene-3093,0,0,0,0.352859,0,0,0,0.43094,0
2,nbis-gene-30931,5.592164,7.6614445,12.146085,37.730059,20.10599,20.481326,0,19.172311999999998,24.934466
1,nbis-gene-30932,8.718936,16.0244095,71.852192,23.305084,41.418869,7.620012,0,29.473341,18.418724
5,nbis-gene-30933,121.28663599999999,90.2207815,56.414269,20.059775,60.632369,2.533155,0,29.144273,52.545814
1,nbis-gene-30934,33.012754,33.687084999999996,3.069712,18.912674,10.723362,25.329074,105.709322,10.327005,5.075466
7,nbis-gene-30936,5.8188025,1.0599685,5.178462,19.57763,1.587244,4.131049,0,3.0077225,1.077213
7,nbis-gene-30938,12.8051245,15.5891905,4.761746,14.183699,5.255349,12.660393,0,6.655099,4.09101
7,nbis-gene-30940,0.166686,0.207928,0.547292,13.178742,7.333293,4.337983,0,1.715471,13.176597
1,nbis-gene-30941,6.721368,4.330182000000001,0.928836,2.027955,0.184194,5.183587,0,0.8348405,0
2,nbis-gene-30942,1.3211975,0.65362,2.130803,0,0,0,0,0,0
1,nbis-gene-30943,10.928536000000001,13.990963,30.010828,29.7845,100.345428,21.357146,0,17.615022,29.667995
1,nbis-gene-30947,0,0,0,0,0,0,0,0,0
1,nbis-gene-30948,11.8312165,13.893173,29.426281,23.145634,8.221452,10.5565,0,13.7360915,7.965628
7,nbis-gene-30949,1.560987,1.689085,7.797408,14.858444,10.067066,0,0,4.2393745,18.433217
9,nbis-gene-3095,9.792278,18.835804000000003,17.857902,10.791056,16.289713,7.612056,0,11.547450999999999,12.357491
5,nbis-gene-30950,48.8388205,62.269852,21.622112,48.245609,19.721474,33.035814,0,16.1113305,12.531853
7,nbis-gene-30951,15.474856500000001,48.047093000000004,8.809996,26.689751,9.283336,73.550697,69.2670325,18.6706195,14.663471
1,nbis-gene-30953,8.4325975,16.4105715,13.983518,11.859737,9.826694,13.924575,0,6.50265,5.478928
1,nbis-gene-30955,160.90570150000002,218.423295,286.286682,227.83414,194.017458,320.681279,0,177.4344715,176.607771
6,nbis-gene-30956,23.244197,13.577312,0,8.605697,2.828979,18.775759,215.740144,4.393942,5.935605
1,nbis-gene-30957,49.4156655,61.885303500000006,106.394498,253.058007,208.576845,314.386179,22.224715,311.56147599999997,213.904729
1,nbis-gene-30958,3.4408135,1.7986195,16.421794,7.597467,6.260356,3.003168,0,23.2796645,10.893202
6,nbis-gene-3096,5.3221995,7.5291245,11.267881,8.017673,16.439566,3.947107,0,10.915878,10.568498
7,nbis-gene-30960,2.2342235,3.821357,2.841496,12.295853,3.373805,1.801596,0,5.019852,4.618527
7,nbis-gene-30961,2.1296965,3.229618,3.141098,12.125055,3.928464,3.353899,0,4.939969,5.24542
2,nbis-gene-30962,428.43472399999996,786.072547,343.240783,382.917822,546.223783,700.84691,633.3019300000001,367.193846,592.92226
1,nbis-gene-30963,28.715235,52.1065165,3.247132,7.213254,2.575359,17.671671,0,4.198928,9.561515
1,nbis-gene-30965,5.7517665000000004,7.5311405,9.372992,13.964632,6.558994,5.100269,0,8.481025,8.118872
1,nbis-gene-30966,18111.143682,16448.1520935,14228.517902,14836.799944,13216.968824,18803.327257,2036.8007965000002,18322.273566000003,19215.929336
1,nbis-gene-30967,0,0,0,0,0,2.113454,0,0,0
1,nbis-gene-30968,0,0,0,0,0,4.743242,0,0,0
2,nbis-gene-30969,89.939583,125.0489225,99.954891,390.171172,114.023901,136.462284,0,188.484778,228.207909
7,nbis-gene-3097,3.0787855,2.1182035,2.566835,7.876141,4.602156,4.475821,0,3.3169465000000002,2.523619
6,nbis-gene-30970,9.912146,11.4852925,3.68495,7.407451,5.899896,21.032857,0,8.772202,5.563647
1,nbis-gene-30978,44.2335655,64.7667855,21.678654,31.592193,55.020262,17.136592,50.268066000000005,58.789038000000005,77.728961
1,nbis-gene-30979,72.381153,67.4390405,0,15.980911,0,16.775962,0,4.1508215,10.842607
7,nbis-gene-30981,5.088659,6.223853,12.050062,8.639189,8.39015,5.156163,0,4.2551305,4.580236
1,nbis-gene-30983,324.6358985,547.1654705000001,293.941668,352.638946,238.538585,367.811319,0,187.5693805,267.754282
1,nbis-gene-30984,10.180904,13.332819,0.791088,10.112897,1.825003,6.91063,0,14.258698500000001,5.785484
1,nbis-gene-30989,26.4990005,36.2305055,33.363723,28.426997,10.398108,5.251605,0,11.266267,12.513386
8,nbis-gene-3099,5.255148999999999,3.848814,2.186065,6.929472,1.801854,2.662854,0,5.604887,1.617219
1,nbis-gene-30990,3.531982,1.516632,1.46765,0,0,4.559881,0,0,6.277451
7,nbis-gene-30991,20.993335000000002,80.3665065,9.321868,45.062561,2.981177,215.654864,119.1719085,6.3670165,35.585258
1,nbis-gene-30994,24.1794435,23.800092,17.005434,16.393351,7.550299,13.346544,0,2.929521,5.030383
1,nbis-gene-30995,0,0,0,328.413251,0,0,0,0,0
1,nbis-gene-30996,6.0535305,4.7844615,5.881166,4.805199,4.496992,2.422468,0,7.63889,14.176355
1,nbis-gene-30997,1.5666790000000002,2.2159899999999997,5.594279,7.41882,3.346214,3.376446,0,6.6149595,8.830688
1,nbis-gene-30998,24.084722,20.4570455,16.18997,29.703131,11.325713,33.551923,0,20.3103805,36.140257
9,nbis-gene-310,4.009242,4.132680499999999,1.235096,0.547838,1.356142,1.637024,0,3.2961469999999995,3.141016
1,nbis-gene-31001,3074.8397864999997,1942.8364860000001,2151.966957,1877.960614,1584.922059,1656.677113,7152.3056485,1457.196497,2379.410395
2,nbis-gene-31002,9.731473000000001,8.909479000000001,21.297644,36.358634,13.286206,14.129884,0,16.3454205,34.574405
2,nbis-gene-31005,32.982638,35.059679,21.400397,60.24844,20.43444,31.685416,0,16.237111,12.445107
1,nbis-gene-31012,93.8805725,75.6621325,0,19.083646,0,50.274223,190.4503635,8.192892,9.190376
2,nbis-gene-31016,122.92206350000001,151.5268165,88.620462,98.021505,67.055312,170.362494,0,63.589411,83.238175
3,nbis-gene-31018,8.4325975,9.4956495,58.700018,73.397084,69.078216,54.143249,0,22.0465095,51.095266
3,nbis-gene-31019,3.518396,5.467838,7.600681,3.769801,12.703822,12.853322,0,2.7045735,7.233533
9,nbis-gene-3102,12.422475500000001,26.567002,41.083549,35.681447,36.111944,24.50912,83.7272105,31.985386499999997,33.714963
1,nbis-gene-31020,142.23819200000003,173.755277,159.304503,211.349804,148.495328,283.081397,0,170.927367,139.669682
1,nbis-gene-31026,6.2711065,4.506631,0,1.238204,2.705743,0,0,0,0
2,nbis-gene-31031,11.703024,8.188172,9.9608,22.184432,19.162534,7.18141,0,7.481497,5.785484
1,nbis-gene-31036,59.084764,78.98657399999999,101.687104,151.658684,208.284547,148.655649,0,116.0199535,196.768757
1,nbis-gene-31037,35.769324,31.405490999999998,16.056641,16.080453,10.579618,23.056625,0,9.65045,15.317294
4,nbis-gene-31038,32.8771815,53.431959500000005,37.40773,40.370861,26.479341,28.328519,0,20.7834865,23.140888
1,nbis-gene-31039,21.75582,25.504165999999998,16.436005,55.91019,23.713418,29.231061,0,21.363932,51.095266
1,nbis-gene-31040,5.540455,4.2053720000000006,2.721553,6.837961,2.892138,3.555508,0,3.1089675,1.310617
1,nbis-gene-31042,13.7015225,15.822549500000001,6.627363,10.917451,5.982253,8.501699,0,7.008946999999999,6.907388
1,nbis-gene-31043,18.0910525,10.3593285,37.079728,42.385618,41.311411,36.479049,0,13.7974995,18.832354
10,nbis-gene-3105,5.4459715,11.2100935,3.432232,18.114017,4.965489,3.87992,0,2.761438,3.499266
1,nbis-gene-31053,12.0527625,9.9819275,20.660474,19.815975,17.162644,6.05388,0,11.344941500000001,12.90199
2,nbis-gene-31055,8.30153,11.824261,6.849599,9.890821,9.722389,22.109123,0,9.9370345,7.309366
2,nbis-gene-31058,0,0.5127025,0.61247,70.94506,0,0,0,0,0
7,nbis-gene-31059,5.3015574999999995,18.3095305,0.766,4.769643,2.429723,2.564791,0,5.91281,0
7,nbis-gene-3106,4.5968695,4.679449,4.778078,6.584293,4.471764,4.454614,0,3.6155005,6.296015
7,nbis-gene-31063,2.1927205,3.900943,3.044437,5.298731,3.459786,1.336687,0,3.8282315000000002,1.52328
7,nbis-gene-31065,0,0,0,0,0,0,0,0,0
1,nbis-gene-31066,117.04892100000001,126.40132399999999,2.410193,47.587097,28.191924,134.778313,14.2349595,26.8065315,19.24389
1,nbis-gene-31069,1.4340335,0,3.619362,0,2.525933,3.876046,0,0,0
9,nbis-gene-3107,11.3580595,13.016952499999999,0.964224,3.569034,0.979623,4.46148,0,2.4636234999999997,3.187862
2,nbis-gene-31071,6.6754455,3.0920199999999998,0,1.338962,0,0,0,0,0
1,nbis-gene-31075,5.0326284999999995,16.2633145,7.219036,4.284039,7.014594,4.393491,0,2.5950755,5.665995
6,nbis-gene-31078,2.761851,8.174264,6.313699,19.861097,3.858463,4.096906,0,1.6705855,9.392911
2,nbis-gene-31079,24.303237,25.631415,29.405829,33.588493,16.767649,13.512198,0,18.8504775,20.290603
4,nbis-gene-31084,3.121974,2.753979,0,0,0,0,0,6.140121499999999,13.824912
1,nbis-gene-31086,10.752502,6.8908395,13.377918,5.290911,13.208756,4.72142,0,11.7146845,11.331991
1,nbis-gene-31089,27.703618499999997,40.7444785,45.943854,43.566013,27.114415,29.692152,0,25.326953500000002,25.754817
10,nbis-gene-3109,0,0,0,0.751657,0,0,0,0,1.157097
1,nbis-gene-31091,0,2.6778415,0,0,0,10.717272,0,0,0
6,nbis-gene-31097,1.402778,3.610604,1.143348,4.575297,1.164421,4.669158,0,6.546999,6.531785
7,nbis-gene-311,0.5277295,6.5047180000000004,0,72.016083,0,0,0,0,0
1,nbis-gene-31101,156.8916625,226.5700525,114.298167,164.977065,67.413959,287.507558,88.62143900000001,119.9066095,119.517887
1,nbis-gene-31106,15.299511,16.219913,91.457615,40.361485,68.474284,1.149216,0,31.800321,22.794375
2,nbis-gene-31110,7.8929835,9.138304,5.541075,12.984759,3.99873,5.653501,0,7.306647,4.034843
2,nbis-gene-31111,13.275602500000002,15.4833845,5.014056,3.542181,5.248919,0,0,6.101057,5.935605
1,nbis-gene-31116,12.3239755,10.338086,0,5.522234,0,0,0,3.465678,0
1,nbis-gene-31117,2.4741445,0,7.492477,3.995593,0,0,0,1.52424,7.627108
1,nbis-gene-31119,15.358522,11.5152205,0,0.552884,0,0,0,0,0
8,nbis-gene-3112,15.7794915,35.50568,15.558868,56.264772,27.717678,16.776924,0,35.261958,31.312733
1,nbis-gene-31122,13.649670999999998,9.1200805,7.546546,17.91393,13.504622,6.828177,0,14.4669715,9.928404
1,nbis-gene-31123,30.85008,34.9926325,36.688392,35.13905,38.950894,5.275957,0,17.71565,17.573187
1,nbis-gene-31126,67.782554,60.250535,1.89939,9.145673,0,26.03663,0,6.9863475,4.044167
1,nbis-gene-31127,0,0,15.191074,0.107209,15.308581,0,0,64.715564,4.7605
1,nbis-gene-31128,52.019053,53.729784499999994,20.432204,31.420234,24.633087,38.217335,0,23.041674,17.308687
7,nbis-gene-31129,18.0475375,5.774843000000001,7.519932,64.816945,2.72112,17.980997,0,16.01756,1.329376
8,nbis-gene-3113,10.9019455,6.636229,13.922466,16.294907,7.607009,4.79045,0,9.5896835,9.230878
1,nbis-gene-31130,6.188834,6.6341585,9.369767,9.738091,11.644402,2.691309,0,9.4962785,8.658257
1,nbis-gene-31131,3.52247,4.9993205,8.289387,8.873612,8.035795,3.201535,0.0304145,5.937624,5.696402
1,nbis-gene-31132,137.5034205,402.4039985,24.573305,45.275422,29.488085,89.498591,282.767239,35.418006500000004,38.317715
4,nbis-gene-31133,4.6662514999999996,6.6195775,6.079043,4.876891,4.404073,4.887524,0,4.0793035,5.388216
1,nbis-gene-31134,40.609472999999994,55.2277105,15.426652,26.641617,12.706824,37.552377,136.434703,18.260432,15.534304
1,nbis-gene-31135,21.282426,24.5633505,11.808708,19.752654,7.946195,32.940807,0,14.2443805,8.497686
1,nbis-gene-31136,34.755472999999995,28.6455925,37.611393,56.946303,42.862328,154.484345,26.2077575,56.135407,41.07777
1,nbis-gene-31137,7.1901435,10.087314,11.890381,17.689082,11.107352,9.774345,0,8.318515000000001,7.371947
1,nbis-gene-31138,47.008291,56.506701,4.92217,13.438802,9.289988,29.010812,14.540938,16.8184225,20.517764
1,nbis-gene-31139,0.485464,1.0397555,0,24.579386,0,0,0,0.1046295,0
10,nbis-gene-3114,19.032849,29.182225,42.548591,45.301385,23.422349,28.119735,0,22.665333,39.803112
1,nbis-gene-31140,10.791338,6.922432000000001,3.316217,23.035371,5.109715,7.852081,0,3.59805,2.637442
2,nbis-gene-31141,24.212089499999998,24.027441500000002,17.013469,35.447612,27.067603,13.680173,5.6603105000000005,16.053896,22.778471
7,nbis-gene-31142,0,0,0,0,0,0,0,0,0
7,nbis-gene-31143,0,1.1950555,0,0,0,5.610654,0,0,0
1,nbis-gene-31144,5.337963,6.869828,14.290247,9.775187,15.791261,5.552977,0,10.148249,3.484791
2,nbis-gene-31145,35.4419295,49.0389865,52.936667,118.078564,62.246931,91.316036,0,46.407767,70.777864
1,nbis-gene-31146,9.472484000000001,7.2235689999999995,7.768327,13.183135,2.678026,8.513191,0,3.736785,1.535255
1,nbis-gene-31149,58.2243215,61.4639395,6.545417,10.685506,7.60131,38.617822,214.848714,9.925526000000001,12.506195
8,nbis-gene-3115,13.270783,11.469694,31.253482,42.76794,40.86044,28.448358,0,31.482909,18.557306
1,nbis-gene-31150,52.259259,56.7053825,91.498443,63.697776,67.160563,55.527168,75.31187600000001,65.51398449999999,40.10034
1,nbis-gene-31151,11.5154125,19.594058500000003,3.954437,49.705812,3.794667,4.315951,0,10.491209999999999,2.865229
7,nbis-gene-31155,1.9918019999999999,2.53546,2.303932,7.739802,6.080424,4.307212,0,4.02006,2.918254
1,nbis-gene-31156,17.0618825,17.668156,0.916743,16.517868,0.840651,15.425441,0.0364535,2.1924945,1.393329
1,nbis-gene-31159,0.3023325,0.0459725,10.582582,54.4556,1.803579,11.948548,0,0,11.006859
1,nbis-gene-31160,0.369804,0.2737605,26.69751,100.612197,2.834191,11.15503,0,0,17.453044
5,nbis-gene-31161,16.623940500000003,20.3746045,14.080858,19.773091,14.829048,19.343958,0,16.362873,16.200623
6,nbis-gene-31162,6.9526005,6.9928384999999995,21.325487,29.280581,30.5957,9.106788,0,17.798696999999997,12.432584
7,nbis-gene-31168,0,0,0,1.297672,0,9.387879,0,1.024113,11.871209
10,nbis-gene-3117,0,0,0,0,0,0,0,0,0
7,nbis-gene-31171,2.3788725,0,2.511206,6.496023,1.509736,0,0,2.1318585,2.382743
6,nbis-gene-3118,0,0.5783895,0,0.27977,0,0,3.5107445,0,0
10,nbis-gene-3120,4.33215,6.857811,6.754919,7.415414,6.729062,7.128964,0.643614,3.834622,4.586278
7,nbis-gene-31208,15.453505499999999,15.903596,4.522109,7.716035,0,21.017322,0,3.701222,0
