PS,GeneID,gamete,matSP
1,ser_TRINITY_DN11043_c0_g1,7094,5487
8,ser_TRINITY_DN110457_c0_g1,5431,4739
5,ser_TRINITY_DN11047_c0_g1,1141,5777
7,ser_TRINITY_DN11049_c0_g1,3475,2907
8,ser_TRINITY_DN11051_c0_g1,1910,1089
8,ser_TRINITY_DN11057_c0_g1,1334,6158
7,ser_TRINITY_DN11058_c0_g1,925,232.5
1,ser_TRINITY_DN11061_c0_g1,1726,2201
7,ser_TRINITY_DN11065_c0_g1,2268,1185
8,ser_TRINITY_DN11066_c0_g1,5529,6541
7,ser_TRINITY_DN1109_c0_g1,1580,1082
7,ser_TRINITY_DN1109_c1_g3,3992,2551
7,ser_TRINITY_DN11093_c0_g1,1486,1100
8,ser_TRINITY_DN1110_c0_g1,2376,5591
8,ser_TRINITY_DN1110_c0_g2,3757,2863
7,ser_TRINITY_DN11109_c0_g1,5848,7046
1,ser_TRINITY_DN11116_c0_g2,7748,7986
8,ser_TRINITY_DN11125_c0_g1,2727,5386
1,ser_TRINITY_DN11126_c0_g1,6914,7804
1,ser_TRINITY_DN11128_c0_g2,3439,3760
7,ser_TRINITY_DN111289_c0_g1,1865,2533
6,ser_TRINITY_DN11135_c0_g1,4052,3880
8,ser_TRINITY_DN11140_c0_g1,5573,5945
1,ser_TRINITY_DN11141_c0_g1,5210,2665
7,ser_TRINITY_DN111477_c0_g1,2887,1657
7,ser_TRINITY_DN1115_c0_g1,3473,5987
8,ser_TRINITY_DN11155_c0_g2,6302,4990
7,ser_TRINITY_DN11159_c0_g1,1201,1668
7,ser_TRINITY_DN11160_c0_g1,7401,7067
1,ser_TRINITY_DN11161_c0_g2,2925,3933
1,ser_TRINITY_DN11162_c0_g1,6084,5801
2,ser_TRINITY_DN11162_c0_g2,7349,7826
8,ser_TRINITY_DN11165_c0_g1,5025,1918
8,ser_TRINITY_DN11166_c0_g1,4765,2232
8,ser_TRINITY_DN111669_c0_g1,1209,2568
8,ser_TRINITY_DN1117_c0_g2,5405,3300
1,ser_TRINITY_DN11173_c0_g1,259,3293
8,ser_TRINITY_DN11175_c0_g1,259,232.5
2,ser_TRINITY_DN1118_c0_g1,2706,3570
6,ser_TRINITY_DN11180_c0_g2,5808,1321
2,ser_TRINITY_DN111805_c0_g2,7685,7166
8,ser_TRINITY_DN111807_c0_g1,6594,6708
7,ser_TRINITY_DN11182_c0_g1,5438,3326
8,ser_TRINITY_DN1119_c0_g2,7780,3600
8,ser_TRINITY_DN1119_c0_g3,1596,2540
1,ser_TRINITY_DN111911_c0_g1,6597,1863
7,ser_TRINITY_DN11198_c0_g1,4009,2319
8,ser_TRINITY_DN112_c0_g1,259,607
4,ser_TRINITY_DN1120_c0_g2,8076,5493
2,ser_TRINITY_DN11203_c0_g1,2882,2451
8,ser_TRINITY_DN11205_c0_g3,867,833
8,ser_TRINITY_DN11208_c0_g1,7862,7654
1,ser_TRINITY_DN11208_c0_g2,4996,5402
1,ser_TRINITY_DN11209_c0_g1,5323,2870
