rank,gene_id,f_immGA,f_matGA,matSP_holdfast,matSP_meristem,matSP_stipe,matSP_vegfrond,matSP_frond_sorus,matSP_sporophyll_sorus
7,nbis-gene-863,4.275775,0,0,1.562931,2.735708,0,23.346643,17.919095
1,nbis-gene-8630,35.334364,39.525146,197.13260300000002,295.568157,261.529954,165.670983,517.753114,403.458705
7,nbis-gene-8631,1.7860010000000002,0,4.087572,4.33861,2.327117,3.438875,6.935168,3.835894
7,nbis-gene-8632,7.7879095,0,0,0,0,0,1.881961,1.941567
2,nbis-gene-8633,4.5170005,1.756623,2.874214,23.237005,10.473908,9.267122,62.505495,75.790508
1,nbis-gene-8634,4.1387215,17.522686,1.3365115,2.544737,4.09092,6.003255,10.411518,7.926044
1,nbis-gene-8636,0.0856215,0,2.928239,0,0,0,14.487425,18.999698
1,nbis-gene-8637,0.3993795,9.583419,2.7469715,2.538658,2.456534,1.776559,2.841143,3.367037
1,nbis-gene-8638,11.0052055,45.33428,1.307379,1.873665,1.271973,0.883974,14.157551,19.962078
7,nbis-gene-8639,7.90588,0.913431,31.731313,36.635226,44.670868,20.593604,30.930554,42.638753
8,nbis-gene-864,1.9287835,0.082296,1.2993965,14.285145,10.180747,9.19515,175.8658,161.655109
7,nbis-gene-8640,39.2334345,1.287732,6.8738715,4.761851,10.434698,2.285228,9.881387,12.858774
1,nbis-gene-8641,0.2676405,1.494873,0,0,0,0,2.236918,16.42458
2,nbis-gene-8643,5.7913630000000005,0.68507,1.698349,1.561167,0,0,8.092459,3.925589
7,nbis-gene-8644,11.1786445,14.388725,3.5503929999999997,5.610739,0.486782,3.64293,7.566462,8.955613
1,nbis-gene-8645,13.927829500000001,8.028723,46.5908855,46.0831,42.981317,16.145055,49.17783,55.580057
7,nbis-gene-8647,2.4251355,0,22.346222,40.31664,27.020592,16.222552,18.311828,28.773465
1,nbis-gene-8648,16.673893,1.105612,6.4073305000000005,11.012766,6.460316,11.839234,19.857414,37.187676
1,nbis-gene-8649,126.2618185,8.436871,23.0586495,65.204259,45.351958,51.260107,60.579393,58.975498
8,nbis-gene-865,2.6462185,0,0,1.418445,0,0,12.547247,11.276209
1,nbis-gene-8651,0,1.743452,0,1.557099,0,0,184.432185,175.042575
7,nbis-gene-8652,28.7203075,0.455091,291.6504625,198.10622,172.485342,285.742421,167.714755,107.531698
7,nbis-gene-8653,1.7781705,9.141199,1.6467025,5.66669,3.585727,6.66384,8.685517,15.846124
1,nbis-gene-8654,2.830517,0.867284,21.770139,33.235915,35.142376,58.677869,75.736268,60.059175
1,nbis-gene-8655,7.6547529999999995,3.095619,18.7292055,24.054102,17.637837,6.574418,32.805738,34.102015
1,nbis-gene-8656,8.753032000000001,0.069909,31.099715,86.198649,87.258425,68.283885,123.139288,109.550474
1,nbis-gene-8657,3667.988586,1879.020533,10532.18424,6106.30342,7714.167694,6151.465702,3025.986862,2989.39727
1,nbis-gene-8658,31.966599,248.904808,84.7105755,33.005517,28.902771,23.864617,40.027811,47.382548
1,nbis-gene-8659,2.9195735000000003,17.775542,10.419048,20.155271,15.248771,15.856015,38.082593,37.894271
1,nbis-gene-8660,1.20249,0,5.414896,9.496961,6.485509,4.316319,15.899008,18.49553
4,nbis-gene-8661,4.687297,0.026142,8.2470285,34.223923,53.632398,22.41792,24.437177,24.757539
7,nbis-gene-8662,9.142452,9.731326,6.1618055,23.407995,29.76674,32.304612,69.443399,65.231617
6,nbis-gene-8663,9.476949999999999,10.968638,0.630994,2.63161,0.48640099999999997,1.703952,12.539734,10.626412
1,nbis-gene-8664,7.4885935,29.215553,21.7619715,13.298534,11.548835,18.502867,25.559736,22.996203
1,nbis-gene-8665,0.0193285,0,0.172044,0.207942,0.107008,0.029634,22.713172,33.819203
2,nbis-gene-8666,19.502609999999997,73.668399,105.059143,83.205927,74.88541,102.29344,299.733871,268.590997
1,nbis-gene-8667,7.696064999999999,4.164769,9.531331,35.692657,30.80657,26.910779,68.035627,64.348023
1,nbis-gene-8668,10.9944485,30.417628,4.2977635,7.518406,4.440881,3.265714,8.445715,8.202424
7,nbis-gene-8669,94.5277485,586.570487,0,7.605613,0,2.082494,4.294868,2.342991
8,nbis-gene-867,9.584014,0,9.395561,5.275308,9.968469,26.087459,3.186215,1.449977
1,nbis-gene-8671,9.728652499999999,0.322796,11.191032,13.033062,17.747507,23.662038,33.899571,38.077846
1,nbis-gene-8672,6.240425500000001,26.995317,21.767274999999998,35.80801,28.212992,20.301697,26.985839,21.480404
7,nbis-gene-8673,0,1.2084,0,0,0,0.127805,11.710561,13.844666
1,nbis-gene-8674,0.0624785,0,0,0,0,0,11.616066,16.907733
1,nbis-gene-8675,4.7252665,27.479782,0,1.023643,0,1.411089,3.116858,2.875329
1,nbis-gene-8677,0.6464525,1.986869,9.768093,6.550339,5.374811,6.505082,9.380301,9.537148
7,nbis-gene-8679,7.950944,16.315593,18.16061,10.615244,14.852673,13.760111,14.969333,11.031547
1,nbis-gene-8680,0.534273,0,3.038092,1.117465,0,0,189.469929,101.420417
4,nbis-gene-8681,1.420499,1.724641,1.2333365,10.927646,12.486305,8.285359,13.72162,12.603656
7,nbis-gene-8682,7.6406025,0,0,1.439738,1.342496,0,1.52266,2.943378
1,nbis-gene-8683,167.3113545,1.988967,0,0,0,0,0,0
2,nbis-gene-8684,10.309294,0,5.9303815,20.278124,23.244998,77.388558,18.193983,18.526686
7,nbis-gene-8685,4.104533,3.41088,16.7021345,30.447884,36.220766,18.628882,44.296699,22.250457
2,nbis-gene-8686,8.460453,24.13339,33.609571,54.964822,60.168114,35.566355,60.436396,40.685862
1,nbis-gene-8687,5.0935795,1.131396,6.625216999999999,31.347102,28.659591,24.274145,93.746623,72.739709
1,nbis-gene-8688,25.274448,25.511549,12.753368,48.856391,47.82073,26.859432,105.617214,80.229629
4,nbis-gene-8689,2.8800334999999997,0,1.8416625,2.511474,2.929721,2.374049,2.844703,5.872856
7,nbis-gene-869,2.015321,15.120084,5.8668119999999995,3.1568,2.37793,2.607137,23.910599,20.636634
4,nbis-gene-8690,2.071241,0.796513,0.6048005,0,3.195091,1.949586,4.716556,6.752553
1,nbis-gene-8691,0.905804,0,5.8183065,22.530049000000002,23.773607,15.090701,22.593548,28.725341
2,nbis-gene-8692,36.546123,7.407583,0,0,4.102388,2.12964,4.618908,0
1,nbis-gene-8693,5.536182500000001,1.235562,16.252792,7.544774,8.860245,12.226047,31.178076,30.96351
1,nbis-gene-8694,0.0165775,0,0.5312025,0.035512,0,0.06077,12.079727,9.07922
1,nbis-gene-8695,28.4847095,4.209427,1.294524,0.85466,1.153337,0,2.548857,3.10583
2,nbis-gene-8696,7.8149425,0,5.5320789999999995,13.946308,12.033826,13.8146,96.784906,78.675964
1,nbis-gene-8698,20.8918975,26.730442,0,7.621862,7.315125,2.841892,7.687229,7.942306
7,nbis-gene-8699,2.4208345000000002,27.257773,0.355992,1.110878,2.775713,4.836631,9.547108,0.771605
7,nbis-gene-87,7.0315775,2.856655,15.577204,90.422416,95.270401,61.546178,66.809735,68.393222
7,nbis-gene-870,39.2024575,16.839418,25.488581,33.376685,35.44051,32.322658,39.705602,52.427847
7,nbis-gene-8700,3.102331,0.794559,42.659589499999996,48.667693,61.006376,37.066548,69.029955,58.603477
1,nbis-gene-8701,0,0.89161,0.013437,0.093215,0.050623,0.035026,38.4833,59.766865
1,nbis-gene-8702,1.3902815,5.368082,33.2589395,5.851831,7.857072,9.484068,4.448591,5.76294
7,nbis-gene-8704,9.893139999999999,3.882636,0,0,0,0,0,1.593931
1,nbis-gene-8706,4.499252,0,4.279122,5.526292,2.834771,1.168064,14.081233,14.895607
1,nbis-gene-8707,102.9432595,0.350189,1083.3821215,267.252687,98.553271,60.220377,209.877396,282.142474
7,nbis-gene-8708,5.546590999999999,0,6.964375499999999,34.066562,36.573403,31.181156,117.420796,114.457182
7,nbis-gene-8709,9.535349,36.631836,22.768479,78.098275,69.590381,64.863111,82.801205,102.497063
1,nbis-gene-8710,2.9204615,0,4.182779,4.744668,5.621676,0,43.511321,54.859686
7,nbis-gene-8711,13.761438,0,0,3.895749,2.111853,0,20.429906,19.157974
1,nbis-gene-8712,2.3653500000000003,3.900637,8.697133,10.047307,9.354123,13.923477,17.575525,16.280377
1,nbis-gene-8713,4.995448,4.377981,1.421047,8.647092,9.833415,7.718423,15.542193,17.998893
1,nbis-gene-8714,340.8785185,1.346003,103.0749115,224.079263,132.208241,122.735457,126.634424,140.961533
1,nbis-gene-8715,50.3273485,0,61.8663085,187.792388,136.787473,187.868156,216.272559,170.151154
6,nbis-gene-8716,5.247821,0,7.349728,48.981028,32.221683,50.799874,83.883731,63.449799
1,nbis-gene-8717,6.112226,4.035878,9.0691815,4.11385,6.356886,7.100723,7.702864,1.610641
2,nbis-gene-8718,3.3141100000000003,0,2.850321,0,0,0,3.984827,2.203589
7,nbis-gene-8719,0.28922000000000003,0,0.140327,2.836696,2.194592,2.931769,25.273961,15.928085
6,nbis-gene-872,8.2129015,39.90186,37.854452,43.412031,52.952762,60.649921,38.03913,32.508531
1,nbis-gene-8721,12.133531,0.660356,55.616888,81.964872,102.533847,191.4242,152.109705,108.350073
2,nbis-gene-8722,1.9880105,5.670098,4.310397,18.705647,13.141365,10.591485,26.090933,29.111725
1,nbis-gene-8723,6.726685,9.639284,29.059019,36.202688,31.463555,40.670772,40.223479,41.232083
1,nbis-gene-8724,61.119779,0,0,0,1.950857,0,1.78485,0
1,nbis-gene-8725,7.631432500000001,0.187529,4.343323,1.967267,2.243517,2.696549,7.386485,7.119542
1,nbis-gene-8726,0,0,0,0,0,0.08153,14.952244,18.044008
1,nbis-gene-8727,4.7838625,45.096481,18.222524,10.752838,4.766685,4.641007,42.509119,32.440629
6,nbis-gene-8728,15.361178500000001,0,4.638166,0,2.4427,0,0,2.033989
7,nbis-gene-8729,3.039139,0,7.1472305,5.552597,9.179742,2.918556,14.497697,8.11863
7,nbis-gene-873,7.542391,2.498973,0,0,0,0,4.148745,4.063625
1,nbis-gene-8730,8.957649,33.356283,25.3877725,55.202513,78.733012,56.23805,54.558026,56.299435
7,nbis-gene-8731,5.8912724999999995,3.495956,14.4305495,56.485786,70.718792,44.330107,57.995051,55.883683
2,nbis-gene-8734,20.119126,0,20.4579515,73.859331,59.467455,94.611041,83.395821,87.854733
3,nbis-gene-8735,17.6093465,7.074703,1.384992,0.804969,0.762406,2.526805,12.928618,10.39528
1,nbis-gene-8736,4.8657129999999995,0.412765,0,1.877144,3.277187,1.465827,13.467112,11.434817
7,nbis-gene-8737,3.2687865,0.578999,2.721919,0.695746,0,0.893425,45.217575,41.065402
1,nbis-gene-8738,1.798055,0.903229,6.6247355,18.156292,16.512425,2.294147,17.835205,18.571006
7,nbis-gene-8739,10.818910500000001,0.804723,8.691269,21.486906,12.824894,16.35751,25.060727,25.023067
8,nbis-gene-874,50.327337,0.665312,0.837145,6.820369,3.964048,0,14.267694,17.529797
4,nbis-gene-8740,0.1473625,0,0,0,0.076599,0,13.189662,8.570781
2,nbis-gene-8741,0.2947605,0.365817,1.912808,5.453381,4.656952,3.775719,3.479411,4.468834
1,nbis-gene-8742,39.67903,6.489197,0,1.932555,0,0,2.035559,0
1,nbis-gene-8743,50.0299105,66.170775,3.526638,4.124469,7.418927,2.046335,31.408579,38.386711
1,nbis-gene-8744,2.5204079999999998,0,0.902441,1.135466,0.723966,0.375096,31.991128,34.439784
1,nbis-gene-8745,13.230053000000002,0,0,0,0,0,9.404037,8.564994
1,nbis-gene-8746,5.6638785,9.858087,5.9415255,9.198542,9.065898,6.794273,22.797801,17.504225
7,nbis-gene-8747,24.6410615,91.859359,78.2484635,61.088104,63.614565,122.848608,59.713842,48.35072
1,nbis-gene-8748,3.1330575,3.657059,7.919185000000001,7.196882,5.315074,13.236088,10.767096,10.431486
1,nbis-gene-8749,4.090227,7.24258,19.6797605,24.318876,34.616462,36.540278,20.731292,16.33933
2,nbis-gene-8750,5.900271500000001,0,18.7953325,56.642754,67.110773,48.589784,28.666641,29.162748
7,nbis-gene-8752,1.8732280000000001,5.968152,5.649414500000001,7.088053,6.155448,7.924477,6.518887,5.540988
7,nbis-gene-8753,0.352243,0.36378,0,0.097794,0,0.096088,22.825139,20.830982
7,nbis-gene-8755,20.761066,0,0,1.568521,1.470842,0,4.998365,1.594659
1,nbis-gene-8756,42.468546,0.514266,127.52170749999999,328.195602,318.540749,357.914755,183.718427,180.707658
2,nbis-gene-8758,4.6556985,2.134975,9.306294000000001,5.843263,9.394737,3.548498,251.180142,230.286253
7,nbis-gene-8759,368.2641635,44.980456,1292.891101,295.482883,81.6763,382.159977,2893.971757,1023.329293
8,nbis-gene-876,13.3522135,0.82638,1.173893,0,4.473414,1.657984,17.860442,18.608435
1,nbis-gene-8760,1.842165,0.073727,1.589084,5.388907,4.122755,4.446704,46.224322,31.789068
1,nbis-gene-8761,12.189736,0,4.7670355,15.581956,9.034304,11.872338,96.813047,88.116256
1,nbis-gene-8763,0.051076,0,0,0,0,0,41.663085,16.718034
1,nbis-gene-8764,1.884971,0,5.363898000000001,10.945263,15.706271,10.637976,26.889278,30.300777
1,nbis-gene-8765,4.878157,1.569787,9.601004000000001,41.411288,44.50432,30.746644,56.151434,60.712461
1,nbis-gene-8766,8.6965015,91.307293,1.8949695000000002,1.609406,1.36943,1.562883,4.090382,3.441096
1,nbis-gene-8767,0.189722,0.174237,0.665346,3.028612,1.7557449999999999,3.612852,14.95731,20.34871
1,nbis-gene-8768,0.499471,0.075411,1.678558,5.565933,5.245811,4.223366,5.447824,6.583414
1,nbis-gene-8769,36318.937472000005,2200.022998,5895.724104000001,2653.403255,3640.032944,3792.890982,1717.49363,1814.964455
7,nbis-gene-877,4.2523225,6.692334,8.780083999999999,9.730277,7.841937,9.063719,11.968895,9.542272
1,nbis-gene-8772,2.849639,0.427014,47.605451,42.85963,64.716372,40.20256,16.423853,29.495556
1,nbis-gene-8773,105.188355,2.442394,31.722275000000003,4.519116,5.611603,3.860243,4.33166,8.692853
1,nbis-gene-8774,10.993771500000001,31.79863,26.347045,35.146214,27.133893,34.658188,40.180377,41.963098
1,nbis-gene-8775,13.0884555,44.756206,14.9293185,15.756352,13.506061,24.495723,55.644413,60.331857
4,nbis-gene-8776,5.8064,32.895843,14.6977665,23.1013,23.841924,24.396952,43.837464,42.678125
7,nbis-gene-8777,6.751124,0.457688,17.7555155,25.924737,38.364695,26.877399,75.50579,61.585388
1,nbis-gene-8778,26.852971,82.001468,65.360123,89.85029,88.911293,95.156323,106.124083,82.095032
5,nbis-gene-8779,20.3261835,27.728764,2.633895,6.627913,3.552684,14.413858,40.302241,29.866565
8,nbis-gene-878,11.173793,0.839442,7.604056,6.099294,12.008298,14.781784,12.326371,9.439149
1,nbis-gene-8780,16.8638065,46.824997,25.6434285,26.689902,22.321145,46.611954,49.392589,49.720858
1,nbis-gene-8781,3.084542,16.451075,14.796088000000001,23.243645,24.792622,22.815871,27.886277,29.667335
2,nbis-gene-8782,4.33563,8.954633,7.4144035,19.751732,15.351878,18.058805,24.36359,25.12184
1,nbis-gene-8783,3.0181105,4.400101,7.484146,14.11899,14.678743,18.107572,8.032909,8.888441
5,nbis-gene-8784,13.216092,57.679672,67.4876895,58.438757,47.716906,130.621396,316.169646,329.733529
1,nbis-gene-8785,6.937652,0,16.031513,18.368008,15.582204,17.429116,25.251444,27.02778
2,nbis-gene-8786,6.298162,55.701264,4.9837595,6.881384,2.885111,3.001854,19.731983,18.289623
2,nbis-gene-8787,38.731249500000004,0,56.650512,18.679661,21.832285,11.510927,86.21643,65.03657
1,nbis-gene-8788,0.5177674999999999,0,4.0703395,14.823552,12.669003,19.207226,21.008083,25.110352
1,nbis-gene-8789,11.161248,0,27.479118999999997,45.29342,42.84612,24.044691,47.616008,63.80873
7,nbis-gene-879,14.264051000000002,0.225376,172.75889,868.684147,633.475436,202.479628,382.790542,413.269049
1,nbis-gene-8790,3.3724394999999996,1.587183,11.148560499999999,23.596322,20.267976,24.335905,16.024858,17.71713
2,nbis-gene-8791,2.809608,0,8.586784,38.693257,18.198853,19.637603,61.087412,59.142878
1,nbis-gene-8792,37.182570999999996,42.322887,63.969249500000004,92.198166,97.885462,87.727586,80.413582,70.574066
6,nbis-gene-8793,3.717404,0,0.9908135,1.463767,1.906977,2.811036,2.850788,2.781676
7,nbis-gene-8795,17.29165,22.869393,1.350279,6.805248,1.287353,2.328077,68.942077,55.136323
1,nbis-gene-8796,0,0,0,0,0,0,11.297042,16.026729
2,nbis-gene-8797,10.271291,57.941235,10.507136,19.314888,15.10261,20.688989,7.848923,9.533497
1,nbis-gene-8798,55.168518500000005,0,3.6930785,15.736423,16.22608,6.290998,21.026702,22.124072
1,nbis-gene-8799,323.0263275,1.783047,0,16.075841,14.14424,12.221981,141.003158,150.763262
8,nbis-gene-88,5.561788,0,0,13.541882,16.661864,14.508382,19.108362,12.722424
7,nbis-gene-880,1.455619,0.553404,5.4228205,16.806828,11.496053,18.332154,20.197046,18.743138
7,nbis-gene-8800,6.59014,0,4.2315845,7.634642,9.357244,5.306017,11.028945,13.546247
6,nbis-gene-8801,0.575267,0,4.128551,20.593845,22.717857,8.713356,13.728268,15.569509
7,nbis-gene-8802,3.7821745,0.150374,6.327548999999999,42.993946,12.691313,43.388393,70.686676,28.167844
2,nbis-gene-8803,1.733699,6.267466,3.4217475,6.620464,3.291681,6.784444,33.229145,28.431244
1,nbis-gene-8804,48.901956,0,2.710885,6.765548,4.196077,3.76017,10.147189,8.402704
7,nbis-gene-8805,9.775038,7.395581,25.6077085,15.195913,17.428104,14.094173,41.004712,27.255742
1,nbis-gene-8806,1.9276375,0.81268,2.809097,1.595764,1.474256,3.705841,5.316403,4.09725
1,nbis-gene-8807,2.838087,0,3.751156,9.805488,19.510893,20.645512,11.726895,7.670702
4,nbis-gene-8808,6.4417065000000004,0,17.468676,78.042537,68.549892,104.449827,84.064878,86.362845
7,nbis-gene-8809,7.024039999999999,0,14.250206499999999,39.538451,48.336961,34.58601,48.281157,51.570315
5,nbis-gene-881,2.9675635,0,16.3285595,7.315426,5.984341,0.706078,15.758972,23.438591
1,nbis-gene-8810,156.04514799999998,0,2.4283675,0,4.091139,5.724702,32.878656,37.762242
1,nbis-gene-8811,6.277133500000001,0,17.59236,25.345126,32.257489,15.986317,34.964098,36.855785
7,nbis-gene-8812,1.6929525,0.109045,0.6183785,7.640657,5.329331,9.077211,23.407022,24.946783
7,nbis-gene-8813,93.7682475,234.59094,102.83227300000001,116.178475,110.417262,181.056034,51.923986,49.304695
1,nbis-gene-8814,0,0,0,0.053414,0,0,10.418207,17.02026
2,nbis-gene-8815,3.0485395,0,13.7024225,32.48994,19.628733,27.299659,46.760529,42.535678
1,nbis-gene-8816,12.894719,37.609901,31.561478,67.080148,55.75195,53.054768,101.930609,85.135278
1,nbis-gene-8818,10.2138385,0.862399,20.0689225,88.511467,78.503708,59.651586,180.143534,188.843735
1,nbis-gene-8819,0.9468194999999999,6.522644,158.541016,89.635184,60.185699,73.212489,17.894301,20.224827
7,nbis-gene-882,201.46682600000003,0,244.39174799999998,860.414165,830.559964,929.176151,717.063819,778.519062
2,nbis-gene-8820,88.6565805,14.26395,140.7237295,286.437409,426.839893,967.76499,163.949342,142.608206
1,nbis-gene-8821,4.294017,27.07384,4.836775,11.394775,7.354634,12.808027,23.400833,19.450527
2,nbis-gene-8822,65.40059,4.04985,478.09893850000003,658.312238,732.025506,554.116187,579.402181,617.395981
1,nbis-gene-8823,0.0275345,0.353649,0.1803795,0,0,0,47.226191,56.547801
2,nbis-gene-8829,249.97878550000001,0,33.040689,26.664858,20.591788,15.370596,19.320608,27.462126
7,nbis-gene-883,0.57479,0.724505,0.4951375,17.22622,16.306745,15.236481,12.897842,12.968298
2,nbis-gene-8830,195.2324125,1.694172,5.4541265,1.621933,0,1.594336,0,0
7,nbis-gene-8831,30.399625999999998,0,72.7542415,109.570175,108.982084,122.491682,109.051593,104.562957
2,nbis-gene-8832,6.1238155,8.436756,13.399709999999999,31.451245,28.067628,49.8451,48.899288,46.616796
4,nbis-gene-8833,4.151428,0,18.758155,49.345738,23.194791,37.433076,59.309757,61.084976
7,nbis-gene-8834,5.4434535,0,9.9774775000000009,49.488614,50.468848,78.712384,58.850101,47.899747
7,nbis-gene-8835,5.5467794999999995,0,0,9.817553,7.03767,5.920528,12.862152,12.253247
5,nbis-gene-8836,2.0267945,0,0,0,0,0,0,4.983925
7,nbis-gene-8837,2.510088,0,2.180647,29.78734,29.104366,35.252688,33.459325,31.226425
2,nbis-gene-8838,6.229773,15.581482,107.5200105,109.498325,92.826039,220.022037,17.969045,18.609747
7,nbis-gene-8839,2.3371545,0,0,0,0,0,0,2.442654
7,nbis-gene-884,36.3091455,13.951018,11.7152785,39.967064,37.718625,67.811092,84.786302,75.657067
1,nbis-gene-8840,1.906799,0.865918,1.6480155,0,1.09928,0,8.274999,13.851382
1,nbis-gene-8841,2.7746575,13.063319,3.7101485,0.470103,0.915469,0.503365,7.641288,19.097099
6,nbis-gene-8843,10.995711,61.220974,46.6269005,0,0,0,0.373564,0.294884
7,nbis-gene-8846,1.5656385,0,4.5126605,29.881295,30.855624,33.396575,35.732696,40.418592
1,nbis-gene-8847,2.365886,0.236517,9.262997499999999,6.639895,2.69272,2.507171,3.683415,6.505768
2,nbis-gene-8848,28.8041145,3.088831,32.0652555,83.440544,66.60787,83.994595,175.597908,139.581754
1,nbis-gene-8849,4577.2263395,2.904172,13889.479853,15293.710323,14094.547558,16352.808422,9520.253945,10796.782773
8,nbis-gene-885,4.7521260000000005,0,0.48347,1.535649,3.670155,2.455049,6.809615,8.488586
1,nbis-gene-8850,5.543774,151.574871,5.9822185,7.152538,6.547932,13.977644,5.917779,4.75998
7,nbis-gene-8851,10.531380500000001,39.327291,37.5805805,71.052088,83.748498,82.045244,59.381868,57.164889
2,nbis-gene-8853,12.814545,0,0,27.209237,12.405042,5.118469,38.127123,43.581644
1,nbis-gene-8854,36.69258000000001,22.293963,79.27691999999999,70.125382,105.565044,83.517368,51.448606,33.658193
1,nbis-gene-8855,5.608238500000001,0,13.403791,18.603445,20.565431,12.544981,22.086772,34.020794
2,nbis-gene-8856,132.87520899999998,2139.100308,166.1495055,204.935244,157.644564,232.884739,189.332392,204.373731
1,nbis-gene-8857,57.933451999999996,4.798889,60.880201,40.972103,33.981411,19.196422,74.505036,79.827007
1,nbis-gene-8859,17.153727,27.581344,0.33775,0.819476,0.771228,0.884421,12.116412,10.103508
8,nbis-gene-886,2.8479785,13.491222,4.350637,4.069443,5.073573,16.288812,18.15454,22.022258
1,nbis-gene-8860,6.587593,1.542074,966.831136,1482.297207,2144.311298,98.451073,86.991355,587.813941
5,nbis-gene-8861,3.8594695000000003,0,1.860757,14.657746,17.787066,18.112794,34.740683,32.650046
1,nbis-gene-8862,19.039903,78.8184,2.2062755000000003,3.98825,2.027056,2.642154,21.683664,17.604774
7,nbis-gene-8863,2.0801125000000003,8.766915,1.03551,1.247409,2.500429,3.348728,7.641827,6.875917
5,nbis-gene-8865,6.973461,19.100253,0,0.495493,0.522887,0,11.172523,13.302935
5,nbis-gene-8866,7385.5155780000005,122.00933,4.0166025,32.379945,14.443874,92.946,39.279517,14.103674
2,nbis-gene-8867,5.7347135,4.665197,0.436521,4.498021,5.208738,4.767546,25.433008,26.432011
1,nbis-gene-8868,1.8904155,2.237329,1.6228185,4.396188,2.492198,2.845102,17.959714,14.078363
7,nbis-gene-887,1.7219095,2.714485,6.041204,10.692976,24.566591,19.744866,6.385497,2.798993
6,nbis-gene-8871,249.41924749999998,60.987644,0,0,5.179224,0,3.965566,0
1,nbis-gene-8872,81.8884795,0,0,5.076104,7.408778,1.565863,6.78971,3.721687
1,nbis-gene-8873,207.791498,77.162,13.4702625,55.028194,69.77256,61.793098,79.748507,61.749989
1,nbis-gene-8874,44.5712975,0,21.071685000000002,22.004767,27.472105,14.863483,39.603897,28.897721
1,nbis-gene-8875,37.9689485,0,0,0,0,0,0,0
4,nbis-gene-8876,262.963963,0,50.526645,37.426014,58.41415,28.669444,38.269463,40.852813
8,nbis-gene-888,5.0607665,2.245128,9.891358,13.383207,7.090881,18.58624,64.868106,64.52722
7,nbis-gene-8885,11.5301835,0,10.6712885,6.4416079999999996,4.845237,2.393054,17.929415,23.414462
1,nbis-gene-8886,2.565025,0.187128,0.670867,2.878426,2.416774,0.630082,2.850208,3.53197
1,nbis-gene-8887,7.1435665,0,7.9608004999999995,23.395621,21.905802,25.870225,31.494723,28.206103
7,nbis-gene-889,7.028608,1.188003,6.725785999999999,13.859757,2.654445,16.422642,49.955311,44.603013
1,nbis-gene-8891,17.941815,132.36357,33.845960500000004,21.409574,8.825643,6.812351,1.606184,3.699379
1,nbis-gene-8893,0.1666965,0,0,0,0,0,48.611826,20.280997
1,nbis-gene-8894,2.15349,3.133317,10.4131355,4.605532,4.456386,4.619647,24.575912,17.894685
2,nbis-gene-8896,34.136964500000005,0,0,0,0,0,2.504761,0
1,nbis-gene-8897,1.8285465,0,11.399470999999998,26.854673,25.570683,22.096465,21.012936,23.197618
7,nbis-gene-8898,1.0665255,0.184343,0.9359385,6.208653,4.132343,3.515477,13.473213,15.331499
2,nbis-gene-8899,1422.1934945,592.334056,79.878779,60.531189,69.766039,77.632158,74.28106,64.250071
8,nbis-gene-89,2.743248,7.819734,71.720686,25.244041,35.591413,28.311933,13.308418,19.57478
8,nbis-gene-890,8.836123,0,32.2784515,31.733545,37.964335,20.157356,50.396099,47.169977
1,nbis-gene-8900,527.860396,101.161011,0,12.018881,7.670407,8.018947,26.031507,19.473523
1,nbis-gene-8904,0.0055235,0,6.724242,7.245598,5.137303,4.52039,9.826003,11.392703
7,nbis-gene-8905,18.5163545,43.340893,0.2176845,0,0.204714,0,8.532813,5.458796
1,nbis-gene-8906,5.462911,0,3.998477,2.851043,0.721414,1.441757,26.474744,24.999927
1,nbis-gene-8907,5.8771405,4.513168,0.48780650000000003,1.009191,0.17682,1.100165,15.291705,9.978564
7,nbis-gene-8908,6.5601215,2.173687,25.198417499999998,63.903215,52.858561,21.463916,34.181575,40.12753
1,nbis-gene-8909,0.0152125,0,0.421071,1.576064,1.105217,6.190934,19.010369,13.535949
7,nbis-gene-8911,0,0,1.039539,0.379477,0,0,29.28288,47.459163
6,nbis-gene-8912,2.2096649999999998,0,39.294141499999995,5.631324,11.39365,3.675041,28.340227,26.348153
1,nbis-gene-8913,15.3152145,102.516157,6.6398095,18.332668,11.15141,23.805263,21.84055,20.525735
1,nbis-gene-8914,18.377616500000002,0,3.158823,7.777759,10.925691,9.999051,49.455492,47.862666
6,nbis-gene-8915,19.693007,0.107457,7.891725,42.186942,41.527733,19.286142,88.375435,94.774801
7,nbis-gene-8916,7.3949665,0.65115,206.6313275,84.957094,127.584118,197.405007,76.214003,84.285647
1,nbis-gene-8917,1.7801110000000002,0.721844,3.0681125,7.085022,6.467103,8.915882,21.416203,25.741084
1,nbis-gene-8918,2.064874,0,0,0.899103,0,0.789269,37.441776,31.507043
1,nbis-gene-8919,2.4088745,0,2.2027225,3.23573,0.850351,3.146762,83.611327,83.698038
1,nbis-gene-8920,9.018421,0,0,0,0,0,13.500285,21.135396
7,nbis-gene-8921,1.6750825000000003,6.249549,4.3466190000000005,2.441361,1.309438,4.036897,105.776488,102.838816
2,nbis-gene-8922,61.371283,0,0,0,0,0,0,0
4,nbis-gene-8923,6.6302855,34.310802,15.5604455,29.749677,30.716704,20.68076,35.198487,39.17075
2,nbis-gene-8924,35.862984499999996,0,104.3119365,338.431425,313.64545,131.224077,107.981864,137.038204
5,nbis-gene-8925,2.3024015,0,2.15048,16.313477,19.612038,16.257337,20.454107,19.067455
7,nbis-gene-8926,3.001577,0,3.533484,0,1.928739,0,1.459644,2.810597
