PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
8,ser_TRINITY_DN7736_c0_g1,15.320798249438571,21.0006882744352,27.883038302882273,16.77107876673412,14.973455880323687,16.87168974939973,15.308413634338471
1,ser_TRINITY_DN77442_c0_g2,12.29339790293961,14.083691384008668,15.187040610336169,14.679758615181655,14.926344428559862,14.616643492950082,12.246865558174466
8,ser_TRINITY_DN7754_c0_g1,12.94836431754992,15.008536804099192,16.055698069532824,16.83758186320114,15.797494801391771,15.792094794548316,12.466488980462783
1,ser_TRINITY_DN7760_c0_g1,15.88314063716619,15.628969671734602,16.48183310496742,13.67431621690825,14.165401547432392,14.423857805732833,13.548976382000228
1,ser_TRINITY_DN7765_c0_g1,14.65776067480978,11.872129337233485,11.7998602110364,11.789826122551595,11.801710511616525,11.802973523650724,11.789826122551595
1,ser_TRINITY_DN7767_c0_g1,13.027342725974473,16.96794863853613,14.58748619536622,26.010217069451766,19.09492644657214,20.195222355794947,14.226596430629499
1,ser_TRINITY_DN7770_c0_g3,13.795175515374932,17.029948942965156,19.26740924462861,15.435379587169212,16.25079081152668,16.523182835035144,16.41609513556741
1,ser_TRINITY_DN7783_c0_g1,14.567606152007269,14.31306997118368,14.380551310711283,15.386020440646762,18.70165393755322,18.824874714058524,18.546922345769392
8,ser_TRINITY_DN7794_c0_g1,12.235071556799332,12.386696855901496,12.814922083259031,12.545991152555464,12.634658325415849,12.960493702016139,12.657979025105075
7,ser_TRINITY_DN7797_c0_g1,13.293732959556545,16.628205675899007,17.277324894207435,14.986873923537223,15.109267057008424,15.711622831521893,13.961161968117123
7,ser_TRINITY_DN77988_c0_g2,16.822114284476847,17.841187040104703,19.40132438778343,15.529823662875248,14.693200842566606,15.46414022828298,14.484493518932583
1,ser_TRINITY_DN7803_c0_g2,22.90292789142908,33.97714883565129,36.712817353071664,42.42158217228584,51.09082115214043,43.36485068578007,58.260293978832614
7,ser_TRINITY_DN7833_c0_g2,25.168043825454532,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595
2,ser_TRINITY_DN7850_c0_g1,13.570315029504657,15.156882463092469,14.839750233747198,14.181973628518705,14.895086035333934,16.502268268332084,13.609527838981043
1,ser_TRINITY_DN7865_c0_g4,13.088448055441868,15.419380759291212,15.03820230280202,13.734121340661003,14.582756049526441,14.575273822470711,13.464978072763431
1,ser_TRINITY_DN78969_c0_g1,14.883278049542715,12.899719648116388,13.921361481550575,14.28084024138636,14.805620014035211,15.096957243100345,14.469374226275303
8,ser_TRINITY_DN7918_c0_g1,15.098758905949852,21.14110534007151,25.205445711195033,26.423446387630815,16.583809875900048,17.556418142662245,12.726305198289094
1,ser_TRINITY_DN7925_c0_g1,13.927551812863594,17.96687944524591,20.55343567387214,17.414920930053057,17.63812529720775,17.430139127385072,16.345023218093022
1,ser_TRINITY_DN7925_c0_g2,12.357387102458189,11.829635455076374,11.866276585348919,12.31517994184413,13.053953385852118,13.192661482809296,13.866759462830528
7,ser_TRINITY_DN79306_c0_g1,15.12622677669484,15.809298719424591,18.015266997743886,28.444217092407378,25.836786100442136,22.950098409375066,20.513562428305814
8,ser_TRINITY_DN79310_c0_g2,14.102216510180234,14.72971197953307,15.101295987431012,13.454588213691268,15.241376775081704,15.274841013902567,14.173640216966142
7,ser_TRINITY_DN7934_c0_g1,11.96675212829279,12.054913562527108,12.187991610597702,12.444465637382747,12.350630672155978,12.6272654205097,13.080649066464554
1,ser_TRINITY_DN794_c0_g3,15.210473069566245,20.048924534747496,34.08872348739389,42.50641393954564,22.515017321778814,21.694677941836332,14.196436736026403
1,ser_TRINITY_DN7946_c0_g2,14.356139313896337,12.71180061989646,14.62923577976649,13.661677715419874,15.258584239699305,16.020923943393527,12.772152970427499
8,ser_TRINITY_DN79498_c0_g1,11.803872097748263,11.789826122551595,11.794500794861985,11.794158299768577,11.793781539438486,11.793052319056335,12.465831701093995
1,ser_TRINITY_DN795_c0_g1,13.47914631940762,15.51725578187071,17.224208414321975,14.845427814650543,15.640424770446613,15.54248188031757,13.994249461832528
1,ser_TRINITY_DN7972_c0_g2,17.337110370531764,26.058809393370222,19.396714992492928,18.087405397126474,17.22282793271767,19.34227207439705,17.54725347454695
6,ser_TRINITY_DN7973_c1_g1,33.898026653479405,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595,11.789826122551595
8,ser_TRINITY_DN7977_c2_g1,12.406930482597216,12.984409227993394,13.122539807522019,14.295975307757075,14.901855622706858,16.04937497225359,14.00302595869907
1,ser_TRINITY_DN798_c0_g1,12.742344172090156,12.738469806063835,12.598815043487225,13.322645458016213,14.86789568163565,15.03499105420419,17.326724575060343
7,ser_TRINITY_DN7982_c0_g1,13.446512335918188,13.403919240281926,13.73450506934997,12.564895861088543,18.36833585276576,19.54321974496526,15.064175616342236
8,ser_TRINITY_DN7983_c0_g2,25.069018319431656,26.393684907568325,20.13875595710917,14.921413371393475,14.104537142352457,16.04183474543981,15.704657159581677
8,ser_TRINITY_DN79850_c0_g1,12.10777025302347,12.467429326047933,12.774811759865583,12.667228544555435,12.467058554446593,12.724650997178665,12.977422201654688
8,ser_TRINITY_DN7990_c0_g1,12.160944371223808,12.81247399997362,13.580764043307726,14.568703751535343,13.576258136909448,14.055908508524094,13.00102101759704
7,ser_TRINITY_DN79982_c0_g1,11.792212409043522,11.789826122551595,11.789826122551595,11.804011225003133,12.07860836354917,12.058527024475254,13.130453438476525
8,ser_TRINITY_DN8005_c0_g1,14.007232256944981,29.259109367853288,15.405878715607235,12.188688526662744,11.850737571982597,11.827882946664632,11.838213737722427
8,ser_TRINITY_DN8005_c0_g2,13.402425265600252,19.93082978704098,13.415993533838632,12.279659400814014,11.853368171114909,11.858266019954183,11.842304948784252
1,ser_TRINITY_DN8006_c0_g1,12.63007691979744,15.004944218490117,15.790145265322925,12.600410866317018,12.456269465614493,12.689652635119687,12.659901362174983
8,ser_TRINITY_DN8007_c0_g2,12.0995012707136,19.917942438916725,21.946035974635603,17.77601434517873,15.930124669945304,17.983304924290195,12.83969296751289
1,ser_TRINITY_DN8027_c0_g2,13.574597507845306,15.374904422467152,14.979154699114366,13.854861637706817,15.617017320858679,15.252553687825523,13.302190082839743
1,ser_TRINITY_DN8038_c2_g1,21.419533083146327,32.034074904701086,30.709577642813652,38.93699038189778,22.95244570846427,22.373283755407922,19.727501869218006
1,ser_TRINITY_DN8054_c0_g5,12.676854893860702,12.846614768101363,14.80238702034236,17.504426583010368,16.408929855417142,15.6414610570752,12.646448295865524
1,ser_TRINITY_DN8070_c0_g1,13.837192363337296,13.57533830149363,13.596442402334517,13.774163640671619,13.435023371769772,13.311332239862395,12.795328327166912
8,ser_TRINITY_DN8075_c0_g1,11.891253970881289,11.912221455295397,11.839840813963674,11.854380118757792,11.874247555108493,11.870719649625292,12.829903662927482
7,ser_TRINITY_DN8078_c0_g1,12.76556491111929,13.304983314532942,13.395311381225895,13.764258243726758,14.389638146944488,14.794744607461123,15.235773396844678
1,ser_TRINITY_DN8079_c0_g1,13.163527623703306,14.845115021447292,14.444975770142364,41.2962649037416,18.04513083909341,16.878751997704097,13.180158079476891
1,ser_TRINITY_DN809_c0_g1,14.55913881381725,22.457285298984825,33.4607656143729,24.91745318045165,20.55122086397789,22.161053788121176,19.172425550774737
7,ser_TRINITY_DN81077_c0_g1,13.223428261990156,15.301710067832289,14.368469438322231,13.43958310365318,13.23831118383308,12.873797497242217,12.8627499392626
1,ser_TRINITY_DN811_c0_g1,12.64583245579349,18.188722989808824,26.24860680112375,18.15797331752638,17.38226130283399,21.083405038086234,12.52423265114474
1,ser_TRINITY_DN8117_c0_g1,13.306159231724232,11.859738740798635,12.11103267686121,13.094714200775822,13.475924346774882,13.997933490340637,14.054664083499114
7,ser_TRINITY_DN812_c0_g3,12.096137606690823,12.253945323853864,12.347548805329744,12.677624422580124,13.914579260617261,14.82408826876041,12.634750254753751
1,ser_TRINITY_DN8127_c0_g1,13.303408341474,12.663406374273867,12.343386184511932,13.90886612919975,15.24352731489664,14.35621757288458,16.897755960481852
2,ser_TRINITY_DN813_c0_g1,16.085792535650832,16.266140660894337,20.705443547531168,20.21138236242143,21.662968563888008,22.99846464440616,18.224335022161988
