GeneID,Fd_f_gametes_1,Fd_f_gametes_2,Fd_f_gametes_3,Fd_m_gametes_1,Fd_m_gametes_2,Fd_m_gametes_3,Fd_zygotes_48h_1,Fd_zygotes_48h_2,Fd_zygotes_48h_3,Fd_zygotes_96h_1,Fd_zygotes_96h_2,Fd_zygotes_96h_3,Fd_zygotes_3w_2,Fd_zygotes_3w_3,Fd_zygotes_2.5m_1,Fd_zygotes_2.5m_2,Fd_zygotes_2.5m_3,Fd_zygotes_5m_1,Fd_zygotes_5m_3,Fd_zygotes_6m_1,Fd_zygotes_6m_2,Fd_zygotes_6m_3,Fd_wild_matSP_holdfast_1,Fd_wild_matSP_holdfast_2,Fd_wild_matSP_holdfast_3,Fd_wild_matSP_reptip_1,Fd_wild_matSP_reptip_2,Fd_wild_matSP_reptip_3,Fd_wild_matSP_stipe_1,Fd_wild_matSP_stipe_2,Fd_wild_matSP_stipe_3,Fd_wild_matSP_vegtip_1,Fd_wild_matSP_vegtip_2,Fd_wild_matSP_vegtip_3
dis_TRINITY_DN7203_c0_g2,77.827826,66.432622,62.695695,160.731876,193.516787,201.89089,79.600365,69.018911,71.797483,98.166258,82.14996,76.66134,112.96670399999999,87.903081,142.720344,142.144135,150.697916,133.890251,137.098921,200.078702,190.001125,182.020519,88.489509,91.898248,80.342992,148.137055,143.211659,191.244738,106.04842,122.711299,68.73916,197.436335,198.287942,221.247463
dis_TRINITY_DN7204_c0_g1,126.38194,172.939331,157.990269,336.091146,396.986536,392.969762,156.250902,152.388599,153.211601,71.921285,106.383811,99.849945,100.450775,39.620485,104.873488,107.783814,72.098225,88.354252,83.566045,29.298174,54.828401,59.036781,112.877503,228.873763,195.790917,313.591901,421.448986,336.067425,145.681811,170.656426,144.664388,182.67737,145.018809,162.651455
dis_TRINITY_DN7205_c0_g1,211.50836,174.250825,206.499414,86.967454,65.745552,71.16645,1.773661,1.931264,0,1.603656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.806582,58.774948,22.872898,0,0,0,0,0,0
dis_TRINITY_DN7207_c0_g1,36.647941,46.13356,40.28251,16.876062,11.127954,8.171193,81.938947,67.416714,81.056547,149.196473,131.504566,109.941094,45.543633,49.87438,43.14303,47.579257,46.317363,51.336255,62.182953,32.606592,38.340992,37.855897,19.217076,10.814981,11.406523,26.156572,22.781845,22.674585,11.468249,16.695742,10.520399,19.843078,24.565349,24.761648
dis_TRINITY_DN721_c0_g1,2.220152,3.1628,3.997546,1.688461,4.579583,2.958809,8.930949,9.706754,12.24977,10.636265,14.471815,15.31836,13.755753,11.258965,13.208545,12.627943,14.867527,9.422988,12.00975,9.9414,10.48666,12.314377,13.799371,11.390027,9.375865,8.956956,8.745326,9.786457,14.120673,11.232066,11.385104,5.694015,7.726542,9.21028
dis_TRINITY_DN7213_c0_g1,15.725777,20.204868,17.152607,5.306135,5.572359,3.733702,24.505734,25.924281,24.016572,34.284308,33.259594,35.657616,30.185898,28.624021,26.450021,27.07383,23.554793,26.91918,27.828355,22.702065,23.250494,24.893354,23.175161,20.58502,24.397686,30.358666,31.002751,27.556671,18.17094,17.630447,16.59437,19.824923,22.85533,21.223603
dis_TRINITY_DN7214_c0_g1,74.896956,74.945065,81.214349,24.258615,9.025737,12.994167,22.519184,34.867372,20.248377,31.381951,26.876397,20.954871,25.85897,23.284321,26.345362,22.383368,21.120305,21.838101,22.124984,19.43499,19.17744,20.608879,21.291529,18.774356,15.936281,29.729507,20.183655,13.574793,12.318763,13.485522,10.557742,7.986415,8.249024,7.682865
dis_TRINITY_DN7218_c0_g1,190.614961,196.50407,184.679053,66.555066,73.122218,70.478456,566.686491,617.547741,485.964219,1140.318087,899.114013,862.899588,455.494572,601.236015,620.958045,562.708661,602.198558,587.553113,549.998266,329.351057,331.578512,261.014149,152.064699,112.912731,108.246485,239.996784,240.759185,197.577658,93.933651,86.650974,72.335281,214.194557,246.895086,241.705492
dis_TRINITY_DN7219_c0_g1,0,0,0.07107,48.148228,48.555395,53.973138,0,0.067644,0,0,0,0,0,0,0.049642,0,0,0,0,0,0,0,0,0,0,5.502085,4.436349,6.093098,0.05969,0.056242,0,0,0,0
dis_TRINITY_DN7221_c0_g1,20.473943,22.917682,24.334289,8.101321,2.697441,4.521192,17.664196,17.074639,25.366339,18.897834,20.261531,14.565366,6.294918,7.215755,5.501766,5.377659,6.510053,4.344353,3.501828,6.364203,7.935993,6.132491,4.695558,2.853131,1.861278,12.152966,11.189434,6.779228,5.268796,1.543752,2.038148,5.003565,6.200421,6.336103
dis_TRINITY_DN7222_c0_g1,3.936179,6.72578,5.504127,0.75915,0.926618,1.546717,9.470725,11.585812,15.352792,16.559361,19.031502,21.790026,12.771902,10.355877,10.367089,9.75681,7.572534,5.985385,5.83276,5.735493,6.556463,6.715204,6.468296,4.870382,4.670591,4.950744,5.095003,4.684777,5.319343,3.417219,4.449047,2.92071,7.193978,6.406512
dis_TRINITY_DN7233_c0_g4,82.050837,92.040825,93.106353,31.777036,16.01559,17.271349,6.683125,6.72606,3.259951,0.66158,0.770781,0.499999,0,0.033745,0,0,0,0,0.030629,0,0,0,0.047532,0,0,28.734612,15.282413,7.028449,0,0,0,0.080885,0,0
dis_TRINITY_DN7236_c0_g1,14.556269,16.38505,17.519242,3.262007,3.686633,2.707118,15.392335,15.427215,18.355671,18.50391,19.992187,22.450407,29.981571,29.990195,28.344003,29.364978,28.661597,24.290154,23.410376,21.93301,25.130443,25.223795,23.907303,19.666897,19.721665,29.625873,28.297985,26.982572,25.403104,20.175207,20.280185,23.6721,26.109523,21.730968
dis_TRINITY_DN7239_c0_g1,0.097172,0.343416,0.681509,0.046677,0.151912,0.063253,0.030977,0.070035,0.032802,0.043485,0.234334,0.153611,7.957904,9.743737,10.037926,9.449045,4.59697,5.868676,5.565973,5.423986,10.45509,11.085161,15.757104,16.034847,12.043258,10.736508,16.065203,15.584544,20.831412,15.882851,12.567585,9.532309,15.520368,15.788019
dis_TRINITY_DN724_c0_g1,0,0.030473,0,95.427894,71.935979,69.088829,0.082107,0.124391,0.028726,0,0,0.067453,0,0,0,0,0,0,0,0,0,0,0.076623,0,0.039882,11.50507,7.62495,11.330798,0,0,0,0,0,0
dis_TRINITY_DN7240_c0_g1,1.689662,1.450347,2.1921,0.170937,0.278188,0.232076,0.849254,0.772274,0.623523,2.845849,2.357512,4.04464,10.015337,12.81765,13.387489,11.933581,11.263468,8.09711,9.2909,11.549761,9.516176,8.909566,2.338273,2.284834,1.691357,3.203581,3.089178,2.813072,4.921042,3.91888,4.605409,4.722575,5.586437,6.107015
dis_TRINITY_DN7242_c0_g1,18.96645,20.842748,21.724171,15.42594,7.91825,9.843097,50.66013,51.046083,50.298738,47.34085,46.176435,41.626628,50.043823,38.31359,46.383293,40.842809,41.049748,31.495708,41.816667,21.291585,30.142539,33.244883,33.288571,25.986159,22.259399,29.684497,30.37655,31.938234,8.287798,11.364281,7.863365,17.737115,18.454236,21.738599
dis_TRINITY_DN725_c0_g1,43.079926,43.894738,41.701327,7.689064,4.65394,3.367341,83.681699,82.460216,111.50667,126.706319,147.815455,160.497807,137.484461,126.222221,117.816937,128.929734,99.391248,91.877629,91.311227,55.204256,79.434545,86.221003,185.012843,112.704627,105.178339,68.250308,93.379814,88.962363,67.599962,53.880988,61.260092,39.02092,66.925764,51.563992
dis_TRINITY_DN7250_c1_g1,899.552705,637.509779,673.341227,164.648346,84.949204,101.413392,186.953079,173.180389,124.489528,27.158323,39.981334,24.804694,23.775578,17.964363,67.227528,85.062612,58.711303,80.934613,60.994782,53.638542,120.512296,136.591186,168.942118,256.83079300000003,493.827629,440.821642,332.844898,271.653547,224.88019,331.826554,529.364848,260.142367,88.846639,146.441136
dis_TRINITY_DN7258_c0_g2,1.748031,1.899196,2.151926,27.784091,24.379505,10.110682,0,0,1.246608,0,0,1.517859,3.692702,4.344283,2.567961,5.435191,1.921619,2.909276,2.555092,6.292463,12.094896,12.186394,3.794972,4.767571,3.973512,8.344871,7.380559,10.425643,12.654674,2.666421,7.045347,3.884365,5.99428,4.852203
dis_TRINITY_DN7259_c0_g1,0.703766,1.854411,1.891338,0.296471,0.321629,0.334839,5.573883,6.377534,11.050795,5.843205,10.25258,12.716892,2.449274,3.206125,2.318164,2.190526,1.320714,0.887161,1.058932,1.077923,1.106311,1.377624,1.283104,1.445492,0.668433,2.299187,2.617509,2.885133,2.138463,1.180966,1.6339,0.50744,0.99345,0.707868
dis_TRINITY_DN726_c0_g1,1.448227,2.352512,2.961035,5.446776,5.57825,5.726946,3.198921,4.21135,5.742795,3.980671,5.737953,6.907038,8.33864,6.923316,5.294399,5.467436,5.225545,2.103843,2.180414,4.813393,6.376486,5.268672,12.204656,12.176236,5.798496,5.492039,7.042451,5.731913,18.562599,11.894212,11.930661,2.287348,4.594394,3.408893
dis_TRINITY_DN726_c0_g2,147.650504,163.774867,169.676445,123.738032,119.896306,96.556513,190.27467,184.212445,152.226357,157.289119,162.13808,135.855539,183.866309,242.932152,261.881588,280.349768,319.893223,299.69646,364.670778,338.172237,210.051495,232.11791,82.997056,129.270202,163.236554,293.520633,240.666897,240.051988,116.653262,115.665674,175.60256,409.047587,389.12145,375.43424
dis_TRINITY_DN7263_c0_g1,12.000168,16.672808,17.379663999999998,3.915881,2.868456,2.939746,16.515806,18.326455,16.671877,14.01976,13.380428,15.139144,19.159124,15.690671,16.465475,15.747259,14.219954,13.345012,13.58547,9.788845,9.650334,9.892925,19.428753,10.848878,12.343293,18.979276,14.465778,15.644499,9.460312,7.748108,11.910417,8.480176,11.445093,6.648309
dis_TRINITY_DN7267_c0_g1,3.350287,11.569276,8.379615,3897.148018,4233.162238,4186.35646,3.039833,2.864982,2.60402,0.685269,0.465001,1.133224,0.992983,1.131788,0.10185,0.053133,0.062465,0,0,0,0.073673,0.393944,0,0,0.089504,95.456524,70.34043,82.264773,0,0,0,0,0,0
dis_TRINITY_DN7268_c0_g1,8.192057,12.504728,10.689782,4.406651,3.613102,2.22062,9.651804,10.456225,16.950973,7.209108,13.009387,14.823101,17.158328,15.985588,16.876821,17.937932,8.786492,8.352714,8.089063,4.152688,8.158781,10.561387,9.28242,9.575486,7.39681,5.982692,7.526524,6.720373,9.116771,7.048663,7.772383,3.185318,4.450459,4.928519
dis_TRINITY_DN7269_c0_g5,0.519304,0.164983,0.530809,0.298923,0.32429,0.135046,0.115703,0.168241,0.069958,0,0,0.040961,1.743011,2.072035,1.429831,1.950401,1.466423,1.437504,1.662231,0.87638,3.027494,2.136756,9.61046,7.135267,7.076515,1.069907,1.35519,0.819984,3.296101,7.074229,12.227624,4.585013,3.698473,5.060799
dis_TRINITY_DN7270_c0_g1,15.671478,15.810674,18.386076,6.15814,5.418329,5.671408,30.149346,25.638563,32.421959,25.934334,24.293206,23.627338,50.436083000000004,42.356851,34.431966,36.08101,42.604718,36.323292,35.380884,20.516601,24.847108,23.650903,22.843551,19.565099,16.031478,23.77173,20.734829,19.428507,19.564652,18.853884,19.907645,22.229979,17.84277,20.715474
dis_TRINITY_DN7271_c0_g1,0,0,0,0.41877,0.340855,0,0,0,0,0,0,0,0,0,0.567124,0,0.417962,0.196926,0.417812,4.792373,5.885788,8.959447,0,0.743565,0.906598,2.407149,0,0.73809,3.919755,2.435642,0,1.153887,0.243204,0.179832
dis_TRINITY_DN7284_c0_g3,87.254102,86.826012,78.698474,45.223076,34.302027,21.349935,107.560466,107.507013,89.346797,139.518085,90.216553,106.540622,78.938265,85.579972,85.11264,71.228559,85.329192,90.06574,75.508911,98.858112,69.301651,75.275276,197.162553,120.631725,94.436655,76.595749,73.255732,78.322347,93.223067,70.097578,61.998298,98.568043,75.228683,65.807262
dis_TRINITY_DN7288_c0_g4,3.642394,1.984593,2.606402,0.660761,2.689304,0.907712,0.865948,0.764162,1.071739,1.169998,0.274379,0.256335,5.00052,9.471965,2.384455,4.243827,4.780066,2.54895,1.433937,12.290189,15.477642,11.792101,12.26324,10.251268,4.599164,8.838819,3.380156,5.047711,49.317237,57.231982,44.064471,32.835035,19.345379,20.410965
dis_TRINITY_DN729_c0_g1,12.82839,15.322029,16.174363,5.123794,2.996649,2.607971,30.342971,32.686699,38.748224,29.797255,31.389208,28.317003,28.581263,19.776621,27.451892,31.258547,21.653278,19.423345,25.15812,12.790088,16.695293,20.008319,18.376144,23.529394,31.343028,45.352053,47.389397,43.196494,31.522526,29.074256,48.290273,35.551565,41.427604,39.884862
dis_TRINITY_DN729_c0_g3,0.733152,1.548102,1.39667,57.478317,67.613789,67.732972,2.855348,5.172105,3.805754,4.163346,4.769316,6.451028,5.238322,3.023504,5.997389,6.122831,2.722336,2.194437,3.948161,1.150283,2.353993,3.325014,0.754954,0.709842,0.940836,5.183546,7.188357,7.323536,0.82821,2.506143,0.41251,3.44004,1.395657,4.659973
dis_TRINITY_DN729_c0_g4,5.095639,6.899298,6.747638,1.973048,1.605378,1.040187,9.743993,12.40618,11.83444,8.819826,9.261347,10.487981,19.286163,20.421121,42.262909,44.559434,33.581064,30.270753,28.47042,38.894236,49.263084,55.295052,64.221699,46.524195,42.863425,35.419201,27.946035,25.879885,96.727214,73.824928,76.494964,51.624167,36.470914,55.6066
dis_TRINITY_DN729_c0_g6,72.750628,92.89978,101.996459,22.696057,16.135645,14.612437,15.758857,16.348118,22.360444,20.664424,20.464284,25.767154,25.366461,21.477041,18.557863,16.515714,16.514182,14.124631,12.314026,16.439968,20.477255,18.819882,15.624638,14.822611,15.40703,35.000195,30.636682,18.423758,15.694524,13.704421,12.853039,15.074691,15.72732,15.304641
dis_TRINITY_DN7295_c0_g1,36.163771,29.396788,35.18643,6.27723,6.992191,8.16941,32.256572,36.679781,30.330214,39.487434,46.644371,48.703577,77.187514,40.281872,218.310143,224.184758,121.348502,147.941037,103.781156,182.196655,286.970705,338.411037,485.77759,808.545999,945.048894,86.939205,187.445024,98.624511,149.568669,215.002499,303.169598,98.245539,31.900657,113.175284
dis_TRINITY_DN7301_c0_g2,0.377101,0.825985,2.093428,199.579127,192.246383,218.421577,0.056465,0.259893,0.290055,0.311676,0,0.274289,0.069075,0.055581,0,0,0,0,0,0,0,0,0,0,0,15.48292,10.172778,15.823296,0,0.079776,0,0,0,0
dis_TRINITY_DN7303_c0_g1,9.685332,11.713335,13.668218,9.391101,14.044211,10.197176,5.338765,4.887724,9.616762,4.505715,9.005085,12.850148,14.884269,20.658715,9.98141,8.230263,3.516078,2.869281,2.738242,2.093715,7.522335,8.529253,12.993648,11.524382,9.701873,7.593306,7.538413,5.900376,22.16312,19.431458,16.942261,5.768151,3.248492,6.607304
dis_TRINITY_DN7314_c0_g1,3.044576,2.841867,3.140603,12.446587,12.24954,16.158826,39.198165,31.837774,53.129681,44.620925,46.500952,48.74243,10.702343,13.984013,14.573997,13.437722,15.560693,11.583011,15.403917,10.610033,9.58314,9.72435,5.570028,14.039437,10.391736,15.560299,20.53165,20.240789,9.018697,8.779417,12.719059,13.406422,13.440616,15.043795
dis_TRINITY_DN7314_c0_g4,0,0,0,0,0.818155,0,0,0,0,0.676677,0.209143,0.792288,17.395445,22.015502,8.875278,7.570092,9.991073,6.502631,6.264337,6.859954,8.193134,7.392772,0,0,0.362386,0.221579,0.117664,0.196863,0.123515,0.700409,0.461447,0.395394,0.389404,0.107625
dis_TRINITY_DN7315_c0_g1,12.709483,21.503344,17.159616,4.365225,2.786273,2.350518,11.103428,11.482456000000001,20.440481,13.60557,18.475313,23.372506,14.563384,15.003481,11.535474,11.648234,6.929962,6.33232,6.798721,5.333494,9.195448,8.912505,10.948558,10.53449,7.264097,19.167331,24.691005,23.922452,18.936914,17.636193,14.56109,6.204752,6.693791,9.155877
dis_TRINITY_DN732_c0_g1,208.263233,225.845574,202.270337,52.890583,28.186229,26.571454,84.554823,88.586587,108.23121,58.964461,76.030629,80.98874,144.520119,128.59322,91.240743,88.456554,72.916245,58.304245,54.258371,38.214385,65.576262,68.969486,110.817359,98.986422,86.225981,127.679477,142.586409,121.167292,89.793889,88.237963,96.478718,53.259432,103.30262,71.80163
dis_TRINITY_DN7327_c0_g1,62.040733,72.45975,79.301553,24.899378,15.217834999999999,11.992954,112.084266,97.763121,127.596403,233.240978,202.222598,208.45689,151.724264,165.924925,87.507595,81.479985,82.723761,72.588446,90.306032,56.477879,70.312639,60.901048,88.51741,50.702893,40.697783,53.553424,46.778568,44.702925,23.021565,18.367818,23.97701,20.806825,42.143579,35.758066
dis_TRINITY_DN733_c0_g1,12.208537,15.51754,13.743263,4.026064,3.047564,2.289025,15.220775,16.545383,16.549141,9.079201,9.07631,9.532585,9.83029,8.522232,11.490018,12.444225,10.310356,11.03776,11.460524,5.596017,4.164815,5.10325,11.418352,12.196969,13.915927,18.079566,15.439145,12.142919,14.631828,16.202555,25.297819,8.423942,6.156478,8.955743
dis_TRINITY_DN7332_c0_g2,79.721757,68.490398,66.904538,64.952624,68.731193,67.463823,102.546352,111.767362,107.181751,102.27113,101.686193,85.714897,110.844947,112.382601,102.332263,111.82294,129.085716,139.177073,135.503421,106.710901,108.066865,105.00135,98.247743,94.447518,106.252592,126.192343,96.700933,114.546913,103.76085,102.74519,82.974564,142.137975,94.054862,93.8541
dis_TRINITY_DN7336_c0_g3,48.032169,50.607128,52.128044,18.17093,13.984383,14.06954,44.055117,47.760132,47.049342,60.2549,59.265789,51.523257,77.187514,71.299954,59.258133,61.535487,48.561128,50.367245,41.225675,21.777352,34.253798,30.926452,60.703037,60.764765,36.793312,43.179805,43.788387,52.030254,54.814896,50.804861,54.024249,49.057878,49.708655,53.350041
dis_TRINITY_DN734_c0_g1,22.702453,32.76371,26.586706,5.077283,2.664992,2.215913,28.07757,38.251585,37.412512,5.706216,12.51603,10.156135,17.627947,15.105864,19.877597,22.837165,10.967494,8.163171,10.673387,5.870526,11.401066,13.564046,16.354179,17.610811000000002,12.692766,15.778495,19.039985,15.197096,24.652494,14.132915,18.762366,6.652186,7.2803,10.049805
dis_TRINITY_DN7340_c0_g1,3.883622,6.569947,4.900193,1.056869,0.752455,0.179191,16.37984,15.985911,15.00064,12.630987,13.920646,11.635655,6.903273,6.440174,3.72963,3.473241,3.368687,2.408601,3.391493,4.348838,4.583713,4.328165,0.551332,1.126723,0.701773,3.601098,4.343262,3.934308,1.050412,0.958898,0.829617,0.573784,0.536404,0.229142
dis_TRINITY_DN7346_c0_g1,11.052568,12.89429,12.669444,3.12006,1.481149,3.537649,38.242421,37.601717,37.271264,32.199323,34.405677,30.470573,37.645861,46.902659,45.631523,43.799729,38.857508,38.366013,40.670259,19.317927,24.648665,27.841795,19.65165,15.339102,11.531667,15.958153,15.759969,12.325262,14.929695,9.591066,8.788486,7.432754,9.053718,9.485519
dis_TRINITY_DN7348_c0_g1,39.732973,47.240755,46.140661,13.619992,9.197682,5.524012,46.708454,63.475188,61.104362,85.497291,91.656989,110.084092,42.503363,51.079506,54.012188,50.221281,42.803777,34.833863,33.00736,14.691695,21.586229,20.585751,13.437127,10.861269,6.842632,27.03608,26.995359,21.739769,11.393658,7.031526,9.583616,12.622139,14.353098,19.310393
dis_TRINITY_DN7351_c0_g1,0,0.693412,0.43604,1.842755,0.600108,3.042579,1.567437,0.997884,0.473444,0,0.611543,0.851585,4.537064,3.805747,6.280509,3.89614,0.60389,1.471768,0.788076,0.476689,3.661557,2.464341,2.565843,2.828604,2.122028,1.612541,2.90489,2.598795,6.301334,3.579831,3.695495,0.723414,1.715802,3.445883
dis_TRINITY_DN7358_c0_g1,126.868587,148.017482,159.390654,18.299844,12.017023,8.715385,94.848812,95.654405,108.881215,26.899441,43.814635,46.810101,54.717891,63.246805,43.344878,41.007727,21.816036,20.573793,16.377013,17.916947,45.292529,48.20804,38.445927,31.956709,35.800619,49.765905,46.019321,34.657459,32.040504,27.682879,29.092032,23.856138,27.316054,36.334684
dis_TRINITY_DN7359_c0_g2,38.904433,41.486293,39.053153,32.899741,49.256611,55.185466,42.026141,40.399883,42.826432,37.424858,35.407941,35.813216,33.119291,20.68391,26.329824,23.959933,26.750479,33.424477,28.05765,22.636336,24.937919,26.300378,35.156304,28.423534,25.114698,37.707836,36.039541,30.37863,29.240739,24.387143,17.213495,17.435419,25.960165,20.199088
dis_TRINITY_DN7361_c0_g1,0,0.460251,0.478516,1.214583,0,2.521618,0.792053,0.237596,0.185609,0,0.503019,0,0,0,5.57173,2.664718,5.898077,1.463791,5.120711,33.435278,38.027497,74.655053,0.565158,7.818849,11.690097,4.724741,1.112382,0,42.317693,44.92049,0.821905,4.275241,1.413228,0.508041
dis_TRINITY_DN737_c0_g1,4.098806,5.973342,5.539855,1.068554,0.659541,0.449171,12.342261,13.00751,18.905837,10.970467,10.546786,11.331561,15.276147,9.538595,9.134823,8.083419,6.928229,5.538633,5.911672,12.074397,12.221158,12.547412,8.816426,7.005441,5.662936,7.640011,9.524836,7.422128,7.35578,6.358122,6.217819,3.086251,4.572665,4.018389
dis_TRINITY_DN7370_c0_g1,13.758964,19.093222,18.040242,3.252909,1.925302,1.643421,22.485671,25.938057,29.006349,11.512283,17.526398,16.348169,9.782507,8.848185,9.742928,10.046507,7.569623,7.204338,7.832732,4.133202,8.1863,8.185424,15.358135,6.885086,8.780813,8.219167,8.905239,4.638637,8.263544,5.670322,5.499268,3.224248,6.239987,6.705513
dis_TRINITY_DN7370_c0_g2,0,0,0,0,0,0,0,0,0,0,0.094165,0,1.247063,1.518525,11.055611,9.731685,7.653516,12.000968,6.002151,3.506952,3.482484,4.132178,0.261382,0.099093,0.163125,501.384125,462.030156,451.06441,1.005575,0.842925,0.418131,2.001134,26.996289,2.339089
dis_TRINITY_DN7370_c3_g1,59.910208,65.902067,72.500425,29.592851,18.818489,19.296564,68.235889,67.026506,74.698628,112.847787,101.217428,105.289686,56.251195,42.833854,41.72838,43.587497,44.014198,47.027293,49.55302,38.929562,29.868712,32.322713,52.845407,39.177568,43.984023,69.93135,61.614814,62.765327,25.061392,26.598527,31.020455,47.426256,69.074662,52.682866
dis_TRINITY_DN738_c0_g1,0.012045,0,0.041311,47.527143,45.936907,43.384717,0.034756,0.052298,0.036912,0,0.08762,0.201478,0.306417,0.454178,0.48233,0.241481,0.402035,1.457426,1.236891,4.635677,7.019078,4.805279,0.129449,0.197775,0.168657,13.753858,13.441362,15.589746,0.486475,0.229094,0.357915,0.261959,0.067452,0.21229
dis_TRINITY_DN7383_c0_g3,2.282622,3.523516,4.01687,12.769933,9.550582,12.940539,13.149274,14.609573,11.809435,19.162927,11.656556,12.855073,15.454688,14.621223,24.549851,26.850215,24.723837,26.916709,27.88897,12.788818,12.056636,11.764422,7.361526,7.020592,8.558903,13.006704,13.103192,13.789654,7.668047,8.846608,8.443918,21.482192,18.30056,20.206666
dis_TRINITY_DN7384_c0_g2,26.833034,30.536749,31.52094,19.460497,11.71845,15.200747,28.795818,30.073348,44.128979,42.295647,47.726402,54.641326,36.662057,28.858751,22.349247,20.532896,18.637219,16.360628,15.678868,11.956879,15.063108,17.273766,36.63657,36.162206,23.709445,42.295925,50.613464,42.20355,41.698071,30.541405,37.66368,13.476129,16.484754,18.314778
dis_TRINITY_DN7388_c0_g2,4.029871,5.424802,6.369725,3.638526,2.221248,1.5544,11.673774,12.151401,11.836044,17.423143,11.551989,9.726121,16.830388,14.389496,19.856171,21.309571,21.297521,22.332828,29.465608,20.568956,15.940943,14.541371,18.560639,16.99221,18.920461,18.679586,15.152286,17.191025,23.951244,23.896628,26.246406,13.423681,15.76425,14.241401
dis_TRINITY_DN739_c0_g1,0.626605,1.501713,2.823172,2.389987,0,1.103925,1.826999,3.423185,1.916754,6.102226,1.988002,3.536156,2.902897,3.858568,3.762573,2.843443,7.498501,2.633961,2.869861,5.329667,5.295132,3.062024,2.232619,2.220081,3.476561,3.081971,4.371806,3.101851,2.305747,3.284297,4.295495,4.671023,6.168256,2.309543
dis_TRINITY_DN7409_c0_g1,15.154703,15.563556,16.001254,7.564368,3.932699,2.998239,39.436534,41.60976,54.399035,54.606854,56.085174,62.058827,66.632743,63.328554,40.988581,41.446292,41.202864,29.610204,32.986787,29.767336,30.491026,31.822838,29.765623,21.406863,16.471705,22.142281,21.743556,26.961709,20.625656,23.328111,17.49542,23.542384,32.186803,24.444523
dis_TRINITY_DN741_c0_g1,7.326662,5.412061,2.814349,1.299072,2.120899,0.899176,5.722357,4.829368,3.554017,4.9858459999999996,5.921658,8.199449,4.057421,3.740402,2.382308,2.848326,0.630676,0.586318,0.797936,1.598988,2.414353,5.445057,2.117246,4.788423,3.755393,5.04584,5.943325,8.115064,4.395851,1.789084,2.048706,1.777521,3.022196,1.897047
dis_TRINITY_DN7412_c0_g2,4.532639,5.660227,4.960914,1.608734,1.163527,1.615843,12.942028,12.285017,14.07815,9.856727,9.02052,11.487968,8.093971,7.221571,7.439796,7.161362,6.464075,6.75275,7.080797,5.184209,7.040494,6.757121,16.411477,9.166972,7.309759,6.739429,8.096036,5.463482,3.969226,2.930531,4.353477,2.94114,6.358835,6.539524
dis_TRINITY_DN7415_c0_g1,19.351476,21.985399,19.241649,7.276762,5.796201,4.640027,25.352237,27.167946,30.945584,70.973694,66.653489,64.475975,39.089058,51.822671,46.843765,42.19621,40.405997,42.109411,47.814267,37.023484,32.41499,31.46356,16.798948,11.275967,10.144041,20.345109,17.407976,17.891834,11.172427,9.604291,9.875381,22.697743,20.430894,26.6259
dis_TRINITY_DN7415_c0_g2,49.042436,49.728305,49.870191,24.515762,13.579194,13.297056,43.873108,43.274714,54.222147,51.47074,57.14356,55.513967,43.492353,31.736377,33.587123,35.399131,30.183497,34.939664,35.941676,35.771104,39.954138,42.929885,43.369882,41.69676,33.593425,47.281647,50.372714,41.327335,27.579672,34.335546,25.566795,25.571339,31.995512,27.801796
dis_TRINITY_DN7416_c0_g1,3.072514,3.132002,3.871799,18.036281,29.271832,23.465255,82.473176,99.80175,157.392158,91.920625,139.194011,160.885982,29.460703,21.883394,28.23674,24.967335,18.358436,13.079038,14.218254,15.74438,24.734375,27.618136,29.95258,26.036849,16.406055,12.869711,19.444114,22.824957,37.088015,27.635535,30.57915,10.315911,20.474318,18.08337
dis_TRINITY_DN7416_c0_g2,2.782735,3.002218,3.492027,18.190961,24.459952,23.916769,94.818184,100.201941,176.265765,75.018286,141.462105,172.511387,29.444286,24.598726,26.044749,23.781985,12.377025,9.160474,11.607038,8.549403,22.058474,26.287569,21.560207,18.039807,11.632518,12.299328,17.930037,19.40271,31.474559,19.006904,23.549012,8.235658,18.632300999999998,16.045601
dis_TRINITY_DN742_c0_g2,0,0,0,0,0,0,1.051165,1.24753,2.560585,2.111111,0.333343,1.846602,13.972889,7.637529,9.604491,8.586774,11.958448,6.521241,3.502309,7.999412,7.649827,10.957277,11.012796,14.751054,5.786389,4.739884,6.508709,4.8824,13.53184,19.504639,3.109734,5.678923,5.305376,10.230193
dis_TRINITY_DN7422_c0_g6,45.845045,62.307945,66.539428,16.904295,11.004135,9.514643,46.189959,46.306404,52.985054,25.793184,28.606149,22.957376,19.272694,16.43501,15.414291,15.79798,15.263098,13.841413,13.799901,17.188856,12.859484,14.921318,20.074265,18.063297,17.274806,40.594317,37.26623,25.395987,12.608583,14.81708,16.206214,20.504819,15.563015,22.001457
dis_TRINITY_DN7427_c0_g1,290.064311,227.495505,235.174723,63.666072,37.655714,37.029494,43.14537,46.219077,60.093153,53.2822,55.044968,56.438351,63.925531,64.051499,69.133274,66.081678,65.671345,57.239639,53.945801,45.397347,54.101955,51.272439,82.543355,71.864115,65.696337,113.102609,91.437659,70.238367,144.038999,150.10514,129.927263,82.97299,83.855552,70.923041
