PS,GeneID,gamete,24H,48H,1w,3w,4w,matSP
7,ser_TRINITY_DN900_c0_g1,0,0.9454196761548056,4.382275299628999,4.938509142935881,3.4392313627459763,4.423666706446329,2.106543133839862
1,ser_TRINITY_DN90032_c0_g1,3.443598629114158,3.3833519208548775,3.806375515001666,4.732157926405505,5.8439178613439156,5.843577250165132,5.2186147097592706
8,ser_TRINITY_DN9009_c0_g1,2.342816693724391,0.8127955644300899,0.8010907629648646,2.4323071082417034,3.044131787320111,3.1088930705375954,2.8644408290534535
7,ser_TRINITY_DN9012_c0_g2,2.2605241881125977,5.425750761758144,5.45135807787322,4.683237694168657,4.2964737064292535,4.456989168057618,3.826668270494921
7,ser_TRINITY_DN9013_c0_g1,3.0208604082653383,0,0,0,0,0,0
7,ser_TRINITY_DN9014_c0_g1,1.525072858113252,5.878466079323448,6.8856188744384355,5.843032818738956,4.940435245349188,5.426256266262118,4.95438659396739
1,ser_TRINITY_DN9014_c0_g2,2.7970746283788936,4.500026714783874,6.163667244840263,4.78583827741209,4.774629474440759,5.778176609623205,3.673116764659414
8,ser_TRINITY_DN9015_c0_g1,0.3786176019583327,0.37593355561645414,0.9120757381453548,2.1452965986447268,2.3557946470473503,2.704901614632568,1.6132711427943394
8,ser_TRINITY_DN9017_c0_g1,2.488042173787484,3.5443990791346147,3.8603752739850625,3.985131238941316,3.8916649295989996,4.000035976758999,3.073506730041696
7,ser_TRINITY_DN9018_c0_g1,0.7656293670818075,1.5496267886271031,2.3215546770884328,2.2699379891574143,2.3315232202462126,2.3144868484070957,1.810455237651228
1,ser_TRINITY_DN9024_c0_g1,2.6219379226089172,2.7179740056249004,3.320301477331321,2.4314673167463385,2.2438226028447725,2.457247824850568,2.239253367624584
8,ser_TRINITY_DN90250_c0_g2,6.083048491553977,5.385539649403915,4.9555667780040515,4.864035452550553,4.667633586097594,5.272838954761851,5.939887841644411
8,ser_TRINITY_DN9026_c0_g1,4.9220465763651635,7.176198985212578,5.432189697837607,4.2721629713738025,4.514005640238958,5.267947461723533,3.9108833024795926
1,ser_TRINITY_DN903_c0_g1,0.2677455204212947,4.384234001213411,3.98181270469359,4.185032315453405,4.898436882072788,5.13916003225168,2.837726014179521
8,ser_TRINITY_DN9030_c0_g1,4.795279976804761,5.66089585337687,5.862885671887594,5.846401646506046,5.9491144358576715,5.945792546004931,4.503719157446808
8,ser_TRINITY_DN90302_c0_g1,0,4.448964893354458,2.209149041855647,0.5783880900903101,0.7961890571546385,2.485703231365377,1.54225606838181
1,ser_TRINITY_DN9031_c1_g4,7.3688649954225465,7.131487089512914,5.311037521253006,5.870587518612904,6.4670156361977,6.41821612945169,4.964076716331899
8,ser_TRINITY_DN9033_c0_g1,0.8385375501755669,3.8784830739097576,4.072686835675407,2.760086572596928,2.732214269660364,3.3376505861416734,2.364042880046386
