PS,GeneID,S1,S2,S3,S4,S5,gamete_female,gamete_male,holdfast_female,reptip_female,stipe_female,vegtip_female,holdfast_male,reptip_male,stipe_male,vegtip_male
8,ser_TRINITY_DN10368_c0_g1,1.152146,1.646308,3.606728,4.493582,4.379737,7.612065,0.583856,3.260007,3.038106,3.582847,1.48912,7.701042,8.003544,11.716751,3.528922
8,ser_TRINITY_DN1037_c0_g2,116.297713,162.135693,27.928044,6.66161,11.578501,30.037737,0.297073,3.976257,9.95033,2.96364,1.541791,2.863163,76.57236,3.057045,5.774206
6,ser_TRINITY_DN10372_c0_g1,28.397979,22.985525000000003,34.421637,44.714636,47.625289,235.216449,17.727862,25.099096,95.721074,22.370026,88.115913,23.776044,37.454669,60.548916,25.779985
7,ser_TRINITY_DN1038_c0_g1,106.002739,157.9676125,39.774205,13.18115,16.399295,9.717806,0.371943,7.483963,2.577571,3.777375,3.108572,5.425559,26.702464,3.155489,9.150771
1,ser_TRINITY_DN10380_c0_g1,49.399406,83.22924,46.478273,45.055933,64.798041,11.225746,3.833994,16.184575,17.257728,10.860254,13.761262,19.406492,58.668107,22.370721,12.635212
8,ser_TRINITY_DN10381_c0_g1,2.19158,1.4020235,1.477063,1.608727,1.330012,0,0,6.499536,5.12782,10.501131,2.638973,4.317731,7.729406,21.142325,1.722097
8,ser_TRINITY_DN10386_c0_g1,47.974803,55.181093,20.596276,15.588119,23.44338,14.940539,0.475633,22.566299,19.039547,11.909495,20.421355,22.700572,16.175624,28.715242,14.076631
1,ser_TRINITY_DN10388_c0_g1,32.482684,70.108914,76.382993,51.764901,41.370496,21.29961,3.258016,9.485601,15.323377,9.491256,14.133033,12.074232,30.374441,16.362396,45.964541
1,ser_TRINITY_DN1039_c0_g1,50.335573,74.0722365,31.815445,41.606767,173.31746,2.138666,0.109251,185.61057,34.914073,100.482906,22.389119,93.698704,6.917223,112.52782,15.586138
7,ser_TRINITY_DN103925_c0_g1,11.45447,14.1475725,7.407037,3.496706,5.504609,12.294001,0.217247,5.32552,10.166,2.988074,3.956662,4.322558,8.008229,4.735557,3.041781
6,ser_TRINITY_DN1040_c0_g1,59.776458,38.232484,29.047323,30.545403,48.096024,34.4646,7.370171,30.310072,38.546171,30.817876,42.024424,41.675085,35.1015,48.981298,43.516479
8,ser_TRINITY_DN104004_c0_g1,10.126782,3.7598505,2.582268,3.084242,4.776474,8.07135,0.736062,4.034217,5.248816,3.199041,1.895681,4.833448,6.606336,5.058537,3.368521
1,ser_TRINITY_DN10401_c0_g3,150.23395,45.1755305,49.102074,84.392234,135.926297,384.902795,30.40082,93.496333,92.051497,47.17091,33.291756,145.970312,29.649107,38.734809,22.791013
8,ser_TRINITY_DN10403_c0_g1,47.556612,97.499616,68.447406,47.085403,49.113851,37.691327,5.678829,19.855921,29.401245,11.854775,30.295507,18.404677,16.7549,11.144832,40.414705
7,ser_TRINITY_DN10409_c0_g1,3.186391,10.617535,4.674608,2.919505,2.178298,2.977459,0,1.807115,0.879898,0.609504,0.271279,1.994944,3.02815,2.30754,0.779715
5,ser_TRINITY_DN10421_c0_g1,31.7334,32.6808465,22.5748,30.202546,23.62913,162.03369,1.215018,14.550694,51.849642,12.854134,22.573683,13.567586,23.7465,13.105758,22.310605
3,ser_TRINITY_DN104217_c0_g1,3.724136,7.507384,9.519285,12.984499,10.019237,8.260403,0.68613,7.301624,13.231782,10.634433,7.704178,8.343195,14.825497,9.519109,10.888947
1,ser_TRINITY_DN10423_c0_g1,51.012602,25.72182,28.371504,34.631653,35.467276,62.544283,1.661322,12.3687,60.699777,16.307796,34.247506,19.183945,20.10826,22.946248,21.402973
8,ser_TRINITY_DN1043_c0_g1,4.819986,7.5847435,10.328182,4.478266,5.398269,0.906324,0,0.825775,2.339513,1.874281,3.963828,0.481267,2.970293,1.418262,1.488412
1,ser_TRINITY_DN10431_c0_g1,0.881042,0.3159645,0.854295,0.183294,0.349059,0.078644,0,17.436894,9.132559,10.195159,12.410008,26.440525,2.732697,10.507149,17.67055
7,ser_TRINITY_DN10450_c0_g1,48.351437,67.83389299999999,29.697461,28.450861,30.006565,92.90961,0.080194,8.173511,17.628201,11.473852,7.13148,16.277444,10.082301,17.292646,10.616669
7,ser_TRINITY_DN10451_c0_g1,3.231277,4.812252000000001,11.664221,12.385165,7.793547,0.17302,0,4.994275,0.566979,2.478253,3.111621,3.064539,13.080567,2.406016,2.342071
1,ser_TRINITY_DN10451_c1_g1,2.161472,0.2997205,0,0,0.051275,251.029124,936.899884,0,53.38357,0,0.064333,0,87.280996,0.067742,0.199519
2,ser_TRINITY_DN10454_c0_g1,10.523592,9.801095,4.644875,7.113233,5.75038,11.149558,0.044425,2.491211,6.004486,4.147012,6.069282,5.979005,6.75237,6.943471,5.880891
1,ser_TRINITY_DN10457_c0_g1,1.463596,3.5127485,3.110202,4.312338,4.389704,0.308561,0.506072,1.444721,5.421283,1.362115,3.370738,0.590783,2.385908,1.377508,2.717296
8,ser_TRINITY_DN10464_c0_g1,17.696135,15.065954,9.320989,7.96135,11.440634,16.947024,8.54426,1.455373,6.751752,2.382079,3.089232,4.079167,42.036732,4.18503,6.06714
8,ser_TRINITY_DN10464_c0_g2,10.620503,9.317363,4.56991,4.278392,6.145856,6.42564,3.894577,0.96866,3.998433,1.166678,1.842989,1.239465,18.250239,1.420129,2.356731
8,ser_TRINITY_DN104705_c0_g1,17.870239,33.75394300000001,18.446346,13.261074,11.611691,21.635118,0.525682,9.122301,11.061622,7.764369,9.043174,14.862643,21.869018,14.399185,15.774284
8,ser_TRINITY_DN104712_c0_g1,1.974135,4.576034,8.401629,5.971347,9.124578,0.436775,0.20235,2.164865,2.738264,4.304261,4.631694,4.665844,5.867347,8.066819,7.248187
6,ser_TRINITY_DN10473_c0_g1,14.09636,10.3071805,5.719769,4.817752,4.783439,8.577014,0.36913,2.537664,3.84726,3.612976,5.568038,5.04382,15.75106,7.157948,4.229218
7,ser_TRINITY_DN1048_c0_g1,0,0,0,0,0,0,9.586271,0,0,0,0,0,65.385401,0,0
2,ser_TRINITY_DN104806_c0_g3,28.21723,24.148198,15.939188,19.273407,17.414534,12.378665,1.769072,7.206244,14.20153,8.224755,10.872775,11.426998,17.653383,12.668459,12.360424
8,ser_TRINITY_DN10500_c0_g2,14.294508,19.28867,7.114225,1.853772,2.02847,18.064692,0,3.703968,7.094211,4.165115,5.872805,4.196855,4.067028,7.928432,9.885799
8,ser_TRINITY_DN10503_c0_g1,132.206848,89.53678,29.404166,50.804814,82.950766,3.637805,3.536147,7.534931,5.234455,9.418523,6.984557,11.486004,11.377108,22.689294,22.105248
8,ser_TRINITY_DN105097_c0_g1,5.433288,10.1257375,5.320344,3.040475,4.482187,0.268752,0.189489,1.218415,1.903283,2.013053,2.848386,1.815111,2.456612,3.414666,3.635353
8,ser_TRINITY_DN105154_c0_g1,28.691179,33.027298,15.634181,16.991093,16.59961,9.555352,2.244769,5.458757,6.561069,6.416157,6.826597,5.335518,9.588153,7.504456,4.274829
1,ser_TRINITY_DN105233_c0_g1,12.715783,10.7724185,7.769453,8.433486,9.154238,12.635181,0.46717,4.171112,4.871169,4.894238,5.546818,5.500575,7.708986,5.855374,6.55264
1,ser_TRINITY_DN105378_c0_g4,243.965715,293.8794135,293.210501,232.069698,184.937258,319.790572,4.583797,243.719877,107.013926,187.201046,104.448097,264.203907,134.421564,172.614274,154.868911
8,ser_TRINITY_DN1054_c0_g1,150.886657,230.2768865,267.633804,281.249389,426.022699,115.126821,0.519077,252.818461,104.262149,182.628995,36.458319,143.92607,44.740342,82.060219,128.430017
7,ser_TRINITY_DN105448_c0_g1,82.305983,20.2879395,7.781343,6.560524,7.055598,0,0,0.283722,1.691249,0,0,0,0,0.24317,0
2,ser_TRINITY_DN10546_c1_g1,8.442143,7.340070000000001,15.857449,11.795745,16.290884,19.393636,1.11641,3.114053,17.847969,13.864254,12.295852,7.643022,8.047697,12.868572,11.842493
7,ser_TRINITY_DN1055_c0_g1,1.980581,6.860782,4.830075,2.787,3.109665,0.286548,11.835694,1.274216,2.307798,1.873273,2.668264,1.241276,34.305323,2.630306,4.256763
5,ser_TRINITY_DN10551_c0_g1,4.28545,3.535491,3.786288,4.691272,5.932624,4.260698,1.134901,2.19491,3.424155,1.623403,2.368463,1.443136,5.183975,1.528798,1.397702
2,ser_TRINITY_DN10559_c0_g1,12.38999,16.7879525,4.218169,6.222003,5.775402,1.654397,5.285343,6.343316,6.288432,8.934702,8.186369,9.797508,8.388689,13.718137,8.744936
8,ser_TRINITY_DN10561_c0_g1,43.068751,87.9096325,73.903431,49.151881,72.00674,36.397241,0.81313,27.297899,21.014074,29.163576,14.311418,24.951023,18.718169,25.389788,6.109648
8,ser_TRINITY_DN10562_c0_g1,20.441641,34.960896500000004,32.381897,43.63995,41.811843,7.45661,1.744476,17.731305,25.999408,20.850998,31.929081,29.876493,22.220906,31.269255,37.06786
1,ser_TRINITY_DN10563_c0_g2,94.58208,53.945809999999994,152.75061,69.573707,165.681504,81.587254,450.664895,56.280163,42.353411,37.972192,30.888523,48.727175,60.427214,21.690447,31.211413
1,ser_TRINITY_DN10567_c0_g2,30.837381,35.5074325,22.982049,33.680174,39.004003,61.281236,8.688338,10.049403,30.042958,13.650909,21.378111,9.110684,15.163409,15.79291,21.664327
8,ser_TRINITY_DN10571_c0_g1,5.000083,6.374076499999999,13.596931,12.856632,12.018659,4.750174,3.417282,4.454797,5.201182,4.229769,6.148296,6.438587,10.617977,10.588868,13.048726
7,ser_TRINITY_DN10577_c0_g2,28.581293,8.208457,2.583054,2.090884,4.878399,4.526302,0.302284,2.883667,2.325973,8.9242069999999991,2.402382,13.851358,13.641456,12.104012,4.013312
8,ser_TRINITY_DN10578_c0_g2,14.375486,22.0164195,15.168996,7.6007,9.623159,4.416456,0,14.023565,5.288144,6.247576,3.448853,31.09465,21.071724,9.570465,8.305072
6,ser_TRINITY_DN10579_c0_g1,6.423714,19.2724045,31.852735,31.018439,26.127745,25.781513,0,28.66124,42.795648,21.51692,47.290953,23.182901,24.08993,26.973238,43.989923
2,ser_TRINITY_DN10581_c0_g1,13.675988,25.2687705,12.676256,7.556812,5.759721,2.889228,4.613949,6.054579,14.54288,6.834697,12.253195,7.021783,16.541137,11.407963,12.359168
1,ser_TRINITY_DN10581_c0_g2,92.923651,118.5450525,90.094082,108.33658,125.19324400000001,112.442857,14.916833,16.347623,59.31945,16.9244,39.507981,25.601585,36.042441,30.012757,56.926312
7,ser_TRINITY_DN10586_c0_g1,12.466633,9.407523,8.097453,3.753535,6.431597,6.222036,0.517966,8.74876,4.652024,3.482017,5.509577,7.721253,7.257328,6.089132,4.83123
1,ser_TRINITY_DN10586_c0_g2,12.969053,12.4307695,16.825122,20.9579,25.431148,2.611313,15.713331,11.85618,20.284399,19.52784,33.631788,15.031046,16.909506,27.647917,24.618828
5,ser_TRINITY_DN10587_c0_g1,24.063623,13.576472,26.563635,41.62813,33.512326,122.212524,18.273785,24.610858,63.317897,48.137195,44.708072,20.35346,76.10609,27.919301,19.918885
8,ser_TRINITY_DN1059_c0_g1,18.471599,24.079123000000003,27.121564,29.94206,27.913712,17.346601,8.720198,0.636636,7.727928,0.410997,2.522946,0.196097,5.484276,0.819656,5.31402
2,ser_TRINITY_DN1059_c0_g2,5.257282,9.284396,6.878807,6.625611,9.678356,1.901722,0.023733,4.484702,5.520121,6.336116,5.820065,6.48264,6.027433,10.917502,10.433077
8,ser_TRINITY_DN1059_c0_g3,12.660234,8.911377000000002,4.942485,7.25846,14.796288,3.196966,3.937998,11.438295,6.978639,8.33568,8.708674,10.857508,6.250935,15.210833,9.435701
7,ser_TRINITY_DN10596_c0_g1,2.585025,2.7745385,3.466578,3.004237,3.790323,0.781898,0,6.844819,16.718684,3.507002,8.545884,4.965318,5.205097,3.510212,11.03271
8,ser_TRINITY_DN10599_c0_g1,2.536256,4.525256,6.08001,7.859204,9.692581,1.31066,6.435485,2.30209,5.269915,3.201915,4.923451,3.862383,10.01268,7.222343,4.44349
8,ser_TRINITY_DN106_c0_g2,3.982464,10.7392405,29.251443,38.106607,55.243773,0.088797,0.050965,10.389121,17.565396,11.260214,18.095031,9.691517,9.071982,12.650437,16.095529
8,ser_TRINITY_DN1060_c0_g1,10.645713,15.649298,11.933597,14.864229,14.768312,2.094113,0.311259,4.546202,4.375976,2.680881,4.55171,3.576923,8.820087,3.647621,6.968362
1,ser_TRINITY_DN10600_c0_g1,25.586231,21.4155985,21.579976,15.842876,27.334637,5.677606,0.287313,7.916389,8.246265,7.783057,11.551848,12.050056,9.693727,13.288521,17.096661
8,ser_TRINITY_DN10603_c0_g1,10.388317,11.477999,19.425818,25.397719,22.373823,16.662808,3.083839,4.129876,16.96811,7.919978,12.677509,12.232677,17.834788,14.27888,14.575344
8,ser_TRINITY_DN10605_c1_g3,5.368065,3.695255,4.182896,6.336005,10.373959,3.835727,1.749674,3.424163,9.406464,3.500082,7.944597,3.021284,9.98581,5.194383,6.208179
1,ser_TRINITY_DN10607_c0_g1,0,0,0,0,0,0,26.604313,0,0,0,0,0,34.237709,0.128344,0.250602
5,ser_TRINITY_DN10614_c0_g1,5.315938,6.787027,8.560098,8.329925,7.822171,2.752687,0.529661,3.203347,12.524516,6.515214,12.379971,5.825989,14.732281,5.193763,7.452725
7,ser_TRINITY_DN10621_c0_g1,0,0,0,0,0,0,52.013694,0,0,0,0,0,20.710785,0,0
8,ser_TRINITY_DN10623_c0_g1,41.197683,46.7749525,31.643573,30.215778,46.14702,14.346638,4.88215,22.042461,36.477645,18.597086,37.500337,17.061457,56.298114,25.246636,26.791838
8,ser_TRINITY_DN10625_c0_g1,2.449755,2.865662,4.083611,14.167997,12.840869,2.225172,0.050623,4.899843,14.59363,5.171776,22.339386,10.243741,7.669783,4.473966,16.308036
1,ser_TRINITY_DN1063_c0_g2,34.743219,47.848175999999995,22.416869,95.885987,90.493014,0.589683,0.127477,0.891519,32.138542,0.774541,6.568465,0.778584,7.462016,0.941919,12.232245
8,ser_TRINITY_DN10635_c0_g2,7.85246,13.01784,12.129119,10.575407,15.005336,3.568251,0.220959,2.300361,6.4436,3.51867,5.342462,3.416834,6.501147,6.159453,9.492846
7,ser_TRINITY_DN10644_c0_g2,19.467295,101.435263,136.849469,59.666378,49.914641,41.107535,0.255836,9.649453,35.639468,13.250566,46.91252,9.703277,25.343701,11.869955,130.806642
8,ser_TRINITY_DN106474_c0_g3,2.339497,4.2454735,7.552804,7.250243,7.918784,0.940337,0.244579,14.149062,15.20027,12.780658,15.202753,16.278574,16.857542,26.807372,16.166229
1,ser_TRINITY_DN106479_c0_g1,3.653668,6.7138539999999995,10.570324,8.630217,8.519754,1.555616,0,9.09512,12.801968,17.553392,20.47829,13.326541,14.303062,27.240116,20.992883
1,ser_TRINITY_DN10651_c0_g2,49.8824,45.064358,33.389294,38.053911,43.304316,28.641998,1.113727,15.918181,18.743602,17.3177,13.556932,22.710316,23.383774,20.5838,15.744036
8,ser_TRINITY_DN10654_c0_g1,63.816018,89.3267495,106.72865,101.234546,140.028667,36.291005,17.607154,56.033989,84.581741,43.330679,79.644231,89.905815,212.060982,124.639233,165.722788
1,ser_TRINITY_DN10655_c0_g1,17.290262,33.6783145,31.475318,28.669782,29.407359,14.523112,10.219689,9.183355,14.776124,9.921849,8.430912,15.541509,23.100583,19.741765,12.037197
1,ser_TRINITY_DN10656_c0_g1,47.688764,73.8996935,47.816799,56.713616,55.667748,39.530697,492.964,27.655432,31.302444,37.439169,33.530287,47.627979,97.575821,44.564753,33.692668
1,ser_TRINITY_DN10667_c0_g1,0,0,0,0,0,0,21.088374,0,0,0,0,0.087443,63.902701,0,0.240546
8,ser_TRINITY_DN1067_c0_g1,2.72859,7.3846225,8.553137,6.879509,7.547103,4.069125,2.175615,3.106242,7.12601,3.705644,5.602354,4.327155,11.902938,6.442475,6.454906
8,ser_TRINITY_DN10670_c0_g2,7.22309,8.9639685,4.454392,2.337837,3.85164,2.58033,9.383624,1.168893,2.644347,1.672758,2.026301,1.905066,8.028354,2.398794,2.267164
8,ser_TRINITY_DN10673_c0_g2,29.803286,17.940599,15.771803,29.634816,34.967987,57.876536,77.314189,26.806348,45.986764,22.80935,39.956708,54.565297,38.079865,44.604159,44.879907
8,ser_TRINITY_DN10678_c0_g3,4.238867,5.3477525,9.846892,12.372401,17.117427,2.427478,1.636182,4.425607,17.650266,2.034291,12.224204,4.65899,30.241189,3.324164,6.19382
8,ser_TRINITY_DN10679_c0_g1,1.460255,0.345993,0,0,0,1.409947,0,0.127318,32.164799,0.131093,20.8313,0.284254,12.166008,0.281907,15.094624
1,ser_TRINITY_DN1068_c0_g1,4.197638,3.5437145,6.973708,5.918549,5.13647,34.861469,0.444378,0.903635,18.177214,1.884035,9.006906,0.634373,6.304744,2.948939,6.492399
1,ser_TRINITY_DN10680_c0_g2,56.800527,47.6773455,33.341234,29.212915,51.068451,26.027208,2.601286,23.179131,19.501363,18.934588,14.321093,23.196902,25.469484,19.583977,18.690733
8,ser_TRINITY_DN10681_c0_g1,2.493689,7.31683,2.90844,1.105497,0.684994,1.233608,0.053384,0,0.572055,0.029895,0.055494,0.211921,5.933814,0.203681,1.10304
8,ser_TRINITY_DN10687_c0_g1,9.567813,11.028455,5.473728,1.168018,2.069395,1.869126,0.236702,0.175213,0.801564,0.364937,0.036557,0.298201,5.693414,0.432474,0.281418
8,ser_TRINITY_DN106923_c1_g2,7.190056,2.7597845,0.697815,1.452495,2.753317,2.881415,0,6.177302,0.729002,4.557658,3.263419,4.362816,0,2.468276,0.943004
7,ser_TRINITY_DN106953_c0_g1,22.023284,34.556529999999995,18.263723,20.644897,22.931658,9.372986,7.497077,8.466406,19.224179,8.706283,18.492543,10.536559,28.597213,15.663672,16.214121
2,ser_TRINITY_DN10698_c0_g1,0,0,0,0,0,0,0,0.077885,10.368388,0,6.341648,0,107.366079,0,1.633794
8,ser_TRINITY_DN10699_c0_g1,19.224236,23.4772385,17.388555,18.568845,22.332168,11.380505,0.106558,18.724012,12.281739,14.740563,11.828182,34.858047,15.336837,31.803837,16.443171
1,ser_TRINITY_DN107_c0_g1,273.665109,272.65528800000004,206.849213,398.022098,386.907557,261.075968,5.914576,1022.797776,429.169486,852.513253,655.460838,773.00556,297.817385,1007.119293,392.334575
1,ser_TRINITY_DN10701_c0_g4,0.454619,0.023721,0,0.019632,0,0,51.415968,0,0,0,0,0,42.900461,0,0.250462
2,ser_TRINITY_DN10703_c0_g2,12.040459,12.504172,5.001228,3.144984,4.154442,2.366128,0,1.319919,2.441501,2.139868,2.014904,2.409971,6.187118,3.739786,2.188494
8,ser_TRINITY_DN10709_c0_g1,0.355023,0.432853,0.917085,2.114163,2.211487,8.301751,2.481658,3.641069,8.39022,7.675786,8.381899,4.213662,10.628353,7.557686,3.648188
7,ser_TRINITY_DN10712_c0_g1,292.117016,89.3337475,48.318851,18.41455,19.275185,605.675148,0,0.135395,50.766289,0,2.455436,0.258664,6.716578,0,8.063759
1,ser_TRINITY_DN10715_c1_g3,26.267578,36.010050500000006,22.161775,23.120775,24.709191,11.256947,5.498135,9.698908,21.126477,10.32894,21.051922,9.668138,31.999927,15.541593,12.556808
1,ser_TRINITY_DN10716_c2_g1,11.156138,6.0058885,4.133594,4.060704,5.824937,25.310767,0,12.497477,19.271398,10.935779,7.976246,11.801542,5.79412,29.549699,5.452545
1,ser_TRINITY_DN10716_c2_g2,97.699986,129.48165600000002,90.117279,150.286986,174.299206,52.256058,36.460843,35.567014,94.776163,49.860271,89.057542,40.000035,62.903889,53.374064,103.598942
1,ser_TRINITY_DN107177_c0_g1,28.162681,36.3154755,12.673423,7.464441,8.469324,23.3401,0.938169,3.359263,10.490684,3.916013,3.423493,3.770676,6.977896,4.241819,4.368577
7,ser_TRINITY_DN10718_c0_g1,5.742773,9.668254999999998,9.980983,14.535787,14.980669,3.915634,0,2.539115,2.764606,3.007177,2.444196,2.243237,3.194203,4.686845,3.650707
1,ser_TRINITY_DN10725_c0_g1,47.05221,46.832617,40.452533,73.210104,87.596558,38.635969,0.73983,105.264884,48.165326,107.989901,47.6853,81.378783,43.85679,166.676918,30.34551
1,ser_TRINITY_DN10729_c0_g1,0.386363,0.2237,0.425019,0.916642,1.487581,11.061149,0,16.328624,22.81241,6.666881,14.870617,18.330482,7.507893,12.462608,6.663415
8,ser_TRINITY_DN1073_c0_g1,8.662037,11.2811335,7.471281,6.45686,9.632188,2.321475,0,1.801263,3.864824,1.789382,4.882389,3.291861,6.269321,4.9236510000000004,5.564442
8,ser_TRINITY_DN10730_c0_g2,1.845852,5.514246,3.54492,2.314022,3.267422,0.581806,0.470981,0.628191,1.136945,0.931107,1.113027,1.888986,3.745264,1.993679,1.604682
8,ser_TRINITY_DN10734_c0_g1,83.485719,39.1765855,19.178375,22.326791,34.536166,48.06839,0,61.100663,38.71242,29.122648,40.997938,62.236198,26.797193,38.791747,41.136191
8,ser_TRINITY_DN10739_c0_g1,59.656514,97.751106,63.272075,82.138317,80.308736,50.353549,0.063508,25.066358,29.060216,20.862108,22.642514,18.897334,35.117229,20.261458,17.607959
2,ser_TRINITY_DN10740_c0_g1,0.510404,1.1394175,2.271548,1.080215,1.174501,0.717459,0.646778,2.622738,2.199741,3.899368,2.435585,4.336102,2.328729,7.717499,3.278559
8,ser_TRINITY_DN10746_c1_g1,30.031433,18.309481,21.864863,37.387958,52.925761,6.403143,6.952318,17.040695,22.922752,13.579778,28.282968,17.311933,24.237617,21.905951,15.402393
2,ser_TRINITY_DN107483_c0_g2,17.262495,25.534477,13.686304,16.492327,15.737962,16.065088,45.025398,6.929788,12.674965,6.281653,7.790401,9.591834,23.466454,10.586721,11.463083
2,ser_TRINITY_DN107551_c0_g1,128.420007,212.975204,94.187054,119.730279,129.614962,86.342615,3.809565,13.256667,40.208535,13.167411,38.790277,11.833467,44.842986,21.146006,34.130835
8,ser_TRINITY_DN107553_c0_g1,0.041385,0,0.027395,0.143993,0,0.055963,14.334407,0,0,0,0,0,79.319611,0,0.185183
7,ser_TRINITY_DN10766_c0_g1,0.122533,0.1169145,0,0.012429,0,0.032071,78.305397,0,0.100613,0,0.018886,0,73.041335,0.160755,0.38831
8,ser_TRINITY_DN10769_c0_g2,113.930275,169.1904135,214.740328,232.315607,175.883813,101.944934,3.044425,125.155441,117.819978,125.157347,82.291464,121.48112,145.704111,84.265075,120.656187
8,ser_TRINITY_DN1077_c0_g1,279.832696,74.599227,21.42732,44.801741,73.826677,82.224447,0.661977,11.848839,11.1274,10.576583,2.792211,5.303827,6.771718,2.512041,10.243468
1,ser_TRINITY_DN1077_c0_g5,329.626296,103.759954,35.207749,78.055301,102.860308,96.775251,0.668642,16.787148,14.624555,11.979789,3.28776,8.134387,9.846674,3.441721,18.728794
1,ser_TRINITY_DN10772_c1_g3,10.970168,13.7318775,6.862469,8.227009,6.304647,6.130233,5.167204,3.22999,5.712423,3.5342,4.25878,5.255101,10.259833,5.832246,6.023721
8,ser_TRINITY_DN10774_c0_g1,37.732116,37.186449499999995,20.859775,20.736401,22.85847,19.966648,2.428904,9.867735,16.856482,11.980957,11.903384,10.60247,20.228582,13.326712,10.045736
8,ser_TRINITY_DN10775_c0_g2,24.934678,35.0774045,20.896573,13.023857,13.806345,11.002944,2.686257,8.315164,7.979953,10.510485,9.52944,13.138916,23.856082,23.35495,11.936485
8,ser_TRINITY_DN10778_c0_g1,10.27967,7.6582735,20.793107,22.698821,19.497272,8.983479,0.163413,12.579665,25.515215,20.089031,70.978983,14.384084,21.697639,39.14954,67.366087
1,ser_TRINITY_DN10779_c0_g1,19.156767,23.0471865,16.324467,16.413288,16.583561,19.722222,8.445275,13.540505,9.492129,10.321327,9.90383,23.013758,16.929131,15.552207,12.162808
1,ser_TRINITY_DN10779_c0_g2,0.574726,1.5833605,2.520613,6.058123,13.343831,0.819155,0.120114,8.810228,7.234812,10.592069,6.313864,15.885991,4.557925,25.742051,8.816859
