PS,GeneID,S1,S2,S3,S4,S4.5,S5
1,dis_TRINITY_DN13300_c0_g1,306.610234,245.795538,234.795315,250.402348,240.950014,210.322792
1,dis_TRINITY_DN13313_c0_g4,817.192846,582.975297,1302.3612305,1030.327051,1042.091387,1234.899722
1,dis_TRINITY_DN13316_c0_g1,515.587487,909.218544,719.406947,443.229097,278.8929265,409.687381
8,dis_TRINITY_DN13317_c0_g1,253.643585,310.815648,245.1245215,269.625383,323.432833,270.55136400000004
2,dis_TRINITY_DN13318_c1_g6,165.789646,230.367513,178.9472675,165.923423,142.9224175,157.831205
8,dis_TRINITY_DN13319_c0_g1,205.804045,199.234716,167.2260605,187.225079,183.5100655,189.298055
1,dis_TRINITY_DN13338_c0_g3,235.921671,242.379102,246.8414655,238.751425,293.14569,223.822971
1,dis_TRINITY_DN1334_c0_g1,185.330537,207.180855,171.2409045,170.483281,158.079968,162.287745
1,dis_TRINITY_DN13393_c0_g1,216.554643,338.903199,200.640602,231.374671,209.3050365,166.988215
1,dis_TRINITY_DN13396_c0_g1,176.231697,160.631122,141.8505355,152.519007,149.344108,147.595673
1,dis_TRINITY_DN134_c0_g2,2366.264867,1015.707421,980.8033955,1074.250686,693.0940364999999,1172.346168
7,dis_TRINITY_DN134_c0_g4,3398.790124,4372.679464,2257.5419135,2993.173472,2157.3932484999996,935.556602
1,dis_TRINITY_DN1341_c0_g7,254.404887,253.265967,217.5195215,201.247161,210.1562785,190.647051
1,dis_TRINITY_DN13490_c0_g1,184.734996,170.320218,193.053791,194.994586,209.4231715,195.471828
1,dis_TRINITY_DN13513_c0_g1,203.01965,223.672564,239.6552075,207.904697,209.725588,186.830299
1,dis_TRINITY_DN13537_c0_g2,422.173457,761.622919,400.896709,271.064234,216.5608875,275.984259
6,dis_TRINITY_DN13543_c0_g1,192.129337,176.80761,218.0491725,227.808356,219.5038075,193.12578
1,dis_TRINITY_DN13562_c0_g1,159.843297,157.896981,209.7164095,190.406917,191.2042495,182.278023
1,dis_TRINITY_DN1357_c0_g1,413.040889,407.757182,464.6354695,408.225555,367.449887,516.845144
1,dis_TRINITY_DN1359_c0_g1,287.123209,360.23529199999996,236.4260945,226.680711,214.5362005,242.324057
8,dis_TRINITY_DN13612_c0_g1,218.008942,173.581806,164.845704,177.145657,183.2778875,160.689028
8,dis_TRINITY_DN13629_c0_g1,181.642451,318.48030800000004,224.457326,227.432884,205.8367785,205.821024
1,dis_TRINITY_DN13631_c1_g3,264.116393,262.961285,241.7831295,244.296196,248.7174505,225.166242
1,dis_TRINITY_DN13633_c0_g1,191.469382,190.197515,229.232537,218.731902,224.065349,197.055814
7,dis_TRINITY_DN13638_c0_g1,153.124267,161.917903,157.0539555,163.126106,160.982646,239.726075
7,dis_TRINITY_DN1364_c0_g1,134.510884,134.449725,133.609955,133.294452,132.666404,139.369369
1,dis_TRINITY_DN13641_c0_g2,227.769966,271.388264,234.646369,245.478229,256.30762200000004,198.339274
2,dis_TRINITY_DN13680_c0_g1,195.890263,159.425942,165.382165,155.014097,149.54060950000002,146.129881
8,dis_TRINITY_DN13684_c0_g1,131.167736,130.138045,130.0559465,130,130,130
8,dis_TRINITY_DN13688_c0_g1,213.215655,203.93527,182.1490625,244.917251,251.977244,184.028462
1,dis_TRINITY_DN13690_c0_g1,153.611478,148.518415,166.41344450000005,153.189756,143.172533,143.969094
1,dis_TRINITY_DN13703_c0_g1,181.642884,158.506223,147.888308,147.190903,142.61267049999998,152.602483
1,dis_TRINITY_DN1371_c0_g1,200.813732,278.369642,326.8513725,279.26293699999997,264.97792549999997,269.34022300000004
1,dis_TRINITY_DN1375_c0_g1,1370.473841,1863.410398,2515.0947365,4056.058878,4450.2725905,3961.999751
7,dis_TRINITY_DN13764_c0_g2,183.598812,141.450044,139.182018,146.930155,144.7128935,136.572598
8,dis_TRINITY_DN13787_c0_g1,223.421317,235.184439,179.6100275,167.219915,155.31203449999998,170.998406
1,dis_TRINITY_DN13798_c0_g1,162.64539200000002,181.029406,208.721437,201.381921,170.020634,257.185534
1,dis_TRINITY_DN13806_c0_g2,223.200996,257.923086,254.549704,248.023505,300.32552999999996,226.809572
7,dis_TRINITY_DN1381_c0_g2,130.166606,130,130,130,130,130
2,dis_TRINITY_DN13811_c0_g1,707.088106,386.756818,559.9414939999999,693.27533,615.656982,636.235177
8,dis_TRINITY_DN1383_c0_g1,214.622713,269.88797999999997,227.747266,215.67596700000001,198.122107,198.053056
7,dis_TRINITY_DN13858_c0_g1,238.71612,269.550481,167.1691175,160.793944,153.2395405,156.865702
1,dis_TRINITY_DN1386_c0_g1,193.474269,236.714694,212.0447775,225.318736,219.9670105,193.292817
8,dis_TRINITY_DN13863_c1_g2,237.73245,515.736762,580.270222,651.866833,607.118875,470.768845
8,dis_TRINITY_DN1389_c0_g1,217.103359,223.565574,267.18647699999997,214.63192,181.854283,197.025455
1,dis_TRINITY_DN139_c0_g1,1133.937935,784.89239,642.118671,661.044358,696.487923,574.5333820000001
8,dis_TRINITY_DN139_c0_g6,171.702001,149.281922,187.759636,165.279757,147.134365,180.070593
1,dis_TRINITY_DN13934_c0_g3,263.924019,288.944891,268.8036415,280.539005,252.540572,187.933953
1,dis_TRINITY_DN13949_c0_g1,181.53782,196.884846,200.9886905,204.88885200000001,198.2188005,169.181912
8,dis_TRINITY_DN1398_c0_g1,192.439111,228.114626,221.173249,309.550738,363.6082385,206.911368
5,dis_TRINITY_DN1399_c0_g1,296.388261,444.944848,287.104442,360.417793,313.46963800000003,283.670216
1,dis_TRINITY_DN13999_c0_g1,142.417291,144.817687,175.485065,168.112181,154.379822,163.585957
8,dis_TRINITY_DN14006_c0_g2,165.233903,172.078179,215.391854,176.705273,162.23911800000002,202.222795
8,dis_TRINITY_DN1404_c0_g5,229.430219,212.871019,202.652519,240.544691,201.7347955,180.941004
1,dis_TRINITY_DN14048_c0_g2,1754.584068,1161.834806,1048.575467,883.205257,859.9244295,411.072641
1,dis_TRINITY_DN14048_c0_g4,486.504997,352.953392,428.462936,470.414431,440.5600475,380.029796
8,dis_TRINITY_DN14068_c0_g1,590.8009950000001,728.251928,593.4518350000001,488.694424,582.0825454999999,465.152706
1,dis_TRINITY_DN14093_c0_g1,525.407326,521.213483,419.186747,382.732489,459.0407014999999,424.099297
1,dis_TRINITY_DN14107_c0_g1,310.049936,311.97448299999996,311.49389199999996,385.979434,432.172949,354.43964800000003
1,dis_TRINITY_DN14111_c0_g2,248.077621,230.745422,229.0895355,233.057687,176.06661400000002,206.219896
1,dis_TRINITY_DN14111_c0_g4,198.098732,224.140687,227.7855775,232.498407,264.85296700000004,206.290953
1,dis_TRINITY_DN1413_c0_g1,283.91867,154.308518,131.4870815,131.262295,133.495686,130.319247
2,dis_TRINITY_DN14133_c0_g1,260.83455200000003,269.526767,297.40380949999997,259.635675,321.11314849999997,268.133459
8,dis_TRINITY_DN1415_c0_g1,162.737193,148.781695,158.846838,164.348728,152.28965399999998,157.497449
8,dis_TRINITY_DN14155_c0_g1,130,130,163.2962545,132.717596,157.5318715,583.5586109999999
6,dis_TRINITY_DN1418_c0_g2,139.734168,149.782205,168.9800315,169.17505599999998,151.444538,183.647349
1,dis_TRINITY_DN1418_c0_g3,248.877446,237.748247,527.509988,406.181843,277.793595,794.506699
1,dis_TRINITY_DN1421_c0_g1,216.785075,231.26071,190.856027,221.853752,223.9223215,235.345353
2,dis_TRINITY_DN1422_c15_g1,172.242025,199.153338,201.017272,224.25344,197.121024,175.689952
8,dis_TRINITY_DN1424_c0_g1,278.763113,233.142432,197.0294245,207.518689,172.831963,194.171444
1,dis_TRINITY_DN14243_c0_g1,241.390327,144.31588,159.852004,179.061959,184.996737,152.524528
2,dis_TRINITY_DN1429_c0_g1,425.964408,617.909521,222.34282,248.466788,197.7399775,196.951907
1,dis_TRINITY_DN143_c0_g8,2562.990406,2306.067426,2429.6834550000003,1385.867933,1084.342597,989.31895
8,dis_TRINITY_DN14310_c0_g1,130.882493,130.726789,130.021638,130,130,130
8,dis_TRINITY_DN14313_c0_g1,274.194144,269.27869899999996,252.6264705,213.953222,174.493029,246.616524
8,dis_TRINITY_DN1432_c0_g1,240.345163,189.479056,174.057438,171.204704,172.302569,155.70134
1,dis_TRINITY_DN14320_c0_g2,335.77221199999997,261.615612,383.6282609999999,397.61315,469.4334575,376.247973
4,dis_TRINITY_DN1434_c0_g1,235.331503,271.507029,238.1053335,233.374921,246.0962505,217.207304
8,dis_TRINITY_DN14393_c0_g1,130.444346,130,130.05334349999998,130,130,130
1,dis_TRINITY_DN14396_c0_g1,480.075998,418.890957,584.8324485,486.272368,451.2078055,413.62896
1,dis_TRINITY_DN14403_c0_g4,279.531473,270.33324300000004,293.067812,258.283773,296.90899049999996,270.58244
1,dis_TRINITY_DN14413_c0_g1,130,130,130.0220075,130,130,130
1,dis_TRINITY_DN14415_c0_g2,309.513201,465.824497,1077.9723075,853.056472,867.700248,842.376544
8,dis_TRINITY_DN14419_c0_g1,219.253227,287.422377,325.54057150000006,415.829016,318.4703095,214.310517
8,dis_TRINITY_DN14432_c1_g3,189.368616,260.120906,168.424258,169.021461,177.14939750000002,163.616711
8,dis_TRINITY_DN14453_c0_g2,326.31850099999997,356.535448,238.3777035,237.30421,196.5704145,204.566035
2,dis_TRINITY_DN14465_c0_g1,182.461303,258.838882,162.4347105,175.58453500000002,180.630289,161.525834
1,dis_TRINITY_DN14475_c0_g2,345.811147,383.433656,311.277421,309.884143,392.617209,394.959801
1,dis_TRINITY_DN14489_c0_g1,238.181319,217.920679,192.205026,203.065887,196.248045,184.603579
1,dis_TRINITY_DN14514_c0_g2,211.999669,313.30748900000003,234.440357,241.131012,221.423514,226.313309
8,dis_TRINITY_DN14522_c0_g3,2281.37837,1707.562715,500.4394765,562.743602,442.741656,1017.936154
7,dis_TRINITY_DN14527_c0_g1,300.01422,389.810363,211.823343,216.928826,202.0751835,205.456469
6,dis_TRINITY_DN14532_c0_g3,155.569218,194.631057,187.318313,214.503922,202.2123755,207.423998
8,dis_TRINITY_DN14545_c0_g1,130.238643,130,131.05864050000002,130.479659,130.3186465,130.454615
1,dis_TRINITY_DN14545_c0_g5,212.057464,218.082557,202.7133845,224.376917,186.94745,174.016897
2,dis_TRINITY_DN14547_c0_g1,239.156482,262.645004,213.089699,220.95682300000001,210.730572,182.885008
5,dis_TRINITY_DN1455_c0_g1,141.396986,159.065475,341.3980975,194.458905,171.500755,183.865693
1,dis_TRINITY_DN14551_c0_g2,1787.848082,1842.548209,2599.141409,2070.2271330000003,1880.59797,2147.9429
1,dis_TRINITY_DN14586_c0_g2,1177.536227,999.253194,1487.493053,1927.875709,1716.3724095,1111.775974
1,dis_TRINITY_DN1461_c0_g1,255.771756,234.443939,214.447905,195.668397,212.8406285,196.974777
8,dis_TRINITY_DN1463_c0_g1,190.729066,197.192857,162.2804515,176.186187,182.560169,181.86417
8,dis_TRINITY_DN1467_c0_g1,192.493005,217.012129,181.9017305,177.692579,181.827731,166.19629
2,dis_TRINITY_DN14676_c0_g1,231.928182,245.609863,397.110599,343.647929,284.43439550000005,385.611841
5,dis_TRINITY_DN14741_c0_g1,231.523836,178.902522,178.028388,189.742925,170.310882,173.926358
7,dis_TRINITY_DN14755_c0_g1,440.091593,668.688188,137.3528475,145.461148,137.609488,135.808227
1,dis_TRINITY_DN14779_c0_g1,130.680389,130.621499,130.1785665,130,130,130
1,dis_TRINITY_DN1480_c0_g1,197.452477,207.128811,219.823378,221.570075,212.844848,201.315147
8,dis_TRINITY_DN14829_c0_g1,131.092304,133.853148,314.569835,156.759345,142.9196695,154.119283
1,dis_TRINITY_DN14851_c0_g1,354.57426499999997,366.385673,403.175521,503.038612,395.7607144999999,321.889186
1,dis_TRINITY_DN14878_c0_g1,176.03788,186.067187,189.215154,209.374754,215.7023745,228.570435
8,dis_TRINITY_DN14887_c0_g1,183.001962,154.014874,157.3952385,150.539315,149.350034,180.826166
8,dis_TRINITY_DN14917_c0_g1,166.938719,306.509722,438.425994,340.35751500000003,270.443554,393.477893
1,dis_TRINITY_DN14924_c0_g1,656.81388,487.212215,1124.5276935000002,786.634331,626.7577550000001,637.5317239999999
1,dis_TRINITY_DN14927_c0_g1,183.648236,219.907194,182.6992285,191.984283,201.553266,176.574928
1,dis_TRINITY_DN14967_c0_g1,184.022721,161.592819,231.6660425,214.707551,234.831692,219.708684
1,dis_TRINITY_DN14971_c0_g1,300.63209900000004,325.623744,311.90488750000003,361.970504,260.4921345,204.635126
1,dis_TRINITY_DN14974_c0_g4,689.858589,416.4562,481.684848,489.462586,507.818204,466.341509
1,dis_TRINITY_DN14978_c0_g1,249.000049,198.405924,365.520983,402.508044,477.5965895,385.327082
8,dis_TRINITY_DN14984_c0_g1,305.86951,295.796145,250.3259465,281.826662,276.504509,237.914313
6,dis_TRINITY_DN14995_c0_g1,185.213199,247.415032,174.5993105,205.644257,206.814616,165.064674
1,dis_TRINITY_DN14996_c0_g2,132.948749,135.608227,139.31354499999998,141.540524,136.89897100000002,147.554528
1,dis_TRINITY_DN14999_c0_g1,361.949117,414.139054,369.9059075,371.234384,291.921866,322.51034000000004
8,dis_TRINITY_DN1501_c0_g1,217.587764,245.024904,202.699953,243.286985,203.8891015,212.330665
1,dis_TRINITY_DN15016_c0_g1,168.45781499999998,186.034795,173.0135585,178.183077,173.62850550000002,244.698632
7,dis_TRINITY_DN1503_c0_g1,188.095157,201.579703,274.466281,330.419931,323.464204,307.08500000000004
8,dis_TRINITY_DN1503_c0_g3,185.226482,222.336709,184.6048755,205.847222,192.9325015,172.14824099999998
1,dis_TRINITY_DN15057_c0_g2,165.91891900000002,146.144062,146.45543149999995,142.548433,138.7910165,141.674443
8,dis_TRINITY_DN15057_c0_g4,157.157362,173.074465,168.92116850000002,198.411951,218.3010675,175.733347
1,dis_TRINITY_DN1506_c0_g1,170.669772,411.064988,573.938656,281.900014,204.2120665,220.452312
2,dis_TRINITY_DN151_c0_g1,166.965258,144.211756,226.836749,245.187938,301.7642975,225.870593
8,dis_TRINITY_DN15102_c0_g1,134.644477,136.385617,281.786568,322.980795,336.992169,288.702214
7,dis_TRINITY_DN1513_c0_g3,245.303489,179.05372,189.406777,182.553474,170.98247550000002,169.828976
1,dis_TRINITY_DN15139_c0_g1,1184.955824,1203.784579,1306.198901,1513.621433,1266.182616,967.6975
8,dis_TRINITY_DN1514_c0_g1,266.72342000000003,182.387864,437.178439,232.623592,194.574546,212.236049
8,dis_TRINITY_DN15170_c0_g1,266.932213,380.779079,319.563306,259.368354,257.2742995,241.800137
8,dis_TRINITY_DN15186_c0_g1,291.735093,230.365638,210.730961,189.268099,182.5435225,171.683775
8,dis_TRINITY_DN15191_c0_g1,264.325389,309.031789,228.52079300000003,236.845144,218.906895,229.581252
5,dis_TRINITY_DN152_c0_g1,209.428614,291.324386,250.5705855,233.963402,213.073279,211.120465
2,dis_TRINITY_DN1520_c0_g2,130.968471,130.312147,132.81291850000002,132.921294,133.0798395,132.645634
7,dis_TRINITY_DN1524_c0_g1,210.168262,199.933308,247.5711235,246.092339,218.2946655,196.463371
7,dis_TRINITY_DN15258_c2_g3,134.41342,133.264999,162.168832,149.706157,136.448763,195.457965
1,dis_TRINITY_DN15300_c0_g1,227.247056,227.067833,261.6120425,295.87660600000004,248.1847465,193.637366
1,dis_TRINITY_DN15301_c0_g4,202.777635,218.633433,214.3825665,220.265875,226.179509,219.501202
8,dis_TRINITY_DN15329_c0_g1,551.1558560000001,438.451405,661.2229844999999,450.716035,474.1876415,477.70378
1,dis_TRINITY_DN1536_c0_g1,236.254253,283.91749600000003,218.11323549999997,218.214589,219.98303,177.075141
8,dis_TRINITY_DN15407_c0_g1,239.238314,229.668351,198.2796245,211.578891,221.322511,174.29972
8,dis_TRINITY_DN1550_c0_g1,160.195849,153.181791,160.06908950000002,166.626801,151.473811,147.598305
8,dis_TRINITY_DN15537_c0_g1,130.342284,130,130.11681099999998,130.153351,130.132386,130
7,dis_TRINITY_DN15555_c0_g1,131.039151,131.555008,131.7796305,135.257289,142.7681055,147.047202
8,dis_TRINITY_DN1560_c0_g1,138.732187,155.10253,383.2525859999999,166.73048,145.1859445,163.498432
5,dis_TRINITY_DN15600_c0_g2,324.045755,520.684932,356.55793099999994,465.101175,543.2961395,490.884791
1,dis_TRINITY_DN15616_c0_g1,250.838978,215.811265,277.947879,243.63315,235.6135735,246.208825
1,dis_TRINITY_DN1562_c0_g5,197.338157,185.023999,223.198207,224.377846,223.941842,190.644322
7,dis_TRINITY_DN1564_c0_g2,159.035663,147.764974,143.6714575,145.556666,141.08736950000002,143.991149
1,dis_TRINITY_DN1564_c0_g3,235.247814,349.579345,314.37422749999996,382.795219,459.2230115,462.271477
2,dis_TRINITY_DN15658_c0_g1,133.903039,131.512526,133.46270299999998,131.991589,131.360221,132.705578
8,dis_TRINITY_DN15681_c0_g1,130,130,130,130,130,130
1,dis_TRINITY_DN15693_c0_g1,378.113435,437.702909,406.8781805,417.070303,563.22306,455.617243
1,dis_TRINITY_DN1573_c0_g3,174.708463,132.924906,130.029901,130,130,130
8,dis_TRINITY_DN15739_c0_g2,157.353829,154.943943,169.46207750000002,180.957347,181.285201,158.53965
8,dis_TRINITY_DN1575_c0_g3,359.792867,780.546419,415.0738085,374.907046,239.81642700000003,367.021209
8,dis_TRINITY_DN15765_c0_g1,194.222998,254.610675,197.217991,195.875329,205.7485765,181.877792
8,dis_TRINITY_DN1578_c0_g1,253.665163,329.256283,220.130539,198.059447,193.3534715,192.32324
1,dis_TRINITY_DN1578_c0_g2,194.766635,172.89542699999998,216.5486645,215.925608,204.462614,289.205173
2,dis_TRINITY_DN15808_c1_g2,312.32311100000004,268.778348,429.836589,507.637936,483.366708,548.8832620000001
1,dis_TRINITY_DN15808_c1_g3,235.096941,224.393135,307.518653,248.345031,220.032805,236.076715
1,dis_TRINITY_DN1584_c0_g2,272.04652899999996,328.624458,268.3814295,261.597127,258.1465075,220.660531
1,dis_TRINITY_DN15841_c0_g1,758.455915,466.011487,395.7700425,320.716506,272.1125865,316.289797
8,dis_TRINITY_DN1587_c0_g3,177.702031,194.251195,211.3007545,204.149916,198.375669,185.838626
8,dis_TRINITY_DN15905_c0_g1,131.815604,137.005994,157.762021,188.111532,157.2263845,217.892901
1,dis_TRINITY_DN15913_c0_g1,131.431115,130,130.32820850000002,139.184287,142.2074025,425.098895
8,dis_TRINITY_DN15952_c0_g1,130.704081,130.142113,130.0947455,130,130,130
7,dis_TRINITY_DN15994_c0_g1,200.217574,188.92815,155.388752,200.984767,168.93613299999998,169.390154
6,dis_TRINITY_DN15998_c0_g1,242.357668,249.197036,152.37845800000002,153.416419,151.362849,157.134361
8,dis_TRINITY_DN16_c0_g1,279.87573399999997,211.538937,184.2841745,198.034488,195.5860935,194.183948
1,dis_TRINITY_DN160_c0_g2,1397.974495,1348.942579,1768.2329295,2687.163245,3671.5621685,3222.428036
1,dis_TRINITY_DN160_c0_g3,130.758719,131.284586,130.28177,138.579185,136.346205,202.514853
1,dis_TRINITY_DN16001_c0_g2,145.490167,145.185048,228.270867,220.829884,203.4267485,193.403433
8,dis_TRINITY_DN16016_c0_g1,151.543192,167.760563,175.30729050000002,199.19435,203.6904685,167.580626
1,dis_TRINITY_DN16038_c0_g5,204.989903,177.678408,162.4934375,159.936565,165.256165,147.139423
8,dis_TRINITY_DN16043_c0_g1,185.462099,242.44908,198.1498455,201.250117,228.6222325,198.004978
8,dis_TRINITY_DN16047_c0_g1,208.705375,244.818872,172.6784985,166.368013,174.3134755,158.772221
7,dis_TRINITY_DN1605_c0_g1,504.267067,426.734317,450.88722,413.322672,406.3005405,346.85562400000003
1,dis_TRINITY_DN16067_c0_g2,1469.234698,2328.127954,2360.7603455,2153.653609,1720.956752,1365.848051
7,dis_TRINITY_DN16083_c0_g1,177.544601,199.953851,206.6856715,226.059498,182.9759575,172.30487399999998
8,dis_TRINITY_DN1611_c0_g1,134.664095,130.254708,130,130.985703,143.0733,130
8,dis_TRINITY_DN1611_c0_g2,130,130,130,130,130,130
2,dis_TRINITY_DN16122_c0_g1,212.748038,233.487425,199.29569,203.007006,229.5800575,181.741733
7,dis_TRINITY_DN16122_c0_g3,266.20723399999997,260.06046100000003,255.47467900000004,284.572314,331.18776349999996,255.949681
8,dis_TRINITY_DN16134_c0_g1,216.322645,256.845343,211.9860945,238.621997,239.584568,209.073365
1,dis_TRINITY_DN16156_c0_g1,688.40408,793.381104,563.6481555,592.959705,432.340655,543.6665330000001
8,dis_TRINITY_DN16161_c0_g1,130.060215,130,130.0545325,130,130.01117399999998,130
8,dis_TRINITY_DN16182_c0_g7,306.45561599999996,338.665892,511.0532625000001,350.344106,373.11438450000003,286.80571399999997
1,dis_TRINITY_DN16206_c0_g1,159.942063,167.29713900000002,158.8734125,155.853721,153.068883,155.47062499999998
1,dis_TRINITY_DN16284_c0_g4,212.590596,262.803894,164.474758,154.251154,151.4162985,145.031183
7,dis_TRINITY_DN16327_c0_g1,199.717254,277.894028,161.490485,206.213778,174.10710949999998,235.412057
1,dis_TRINITY_DN16358_c0_g1,208.967882,289.012419,217.037987,196.384027,163.846242,184.161353
1,dis_TRINITY_DN16385_c0_g2,155.312928,162.250044,183.7754825,213.957923,190.4404705,175.851507
1,dis_TRINITY_DN16400_c0_g1,3343.495908,3746.048414,4872.773656,6631.251159,8913.8921895,8320.559168
1,dis_TRINITY_DN16403_c0_g1,232.94538,246.20373,194.127007,196.871984,196.5950815,174.460406
1,dis_TRINITY_DN16411_c0_g3,203.157822,166.725309,149.331617,153.52282400000001,155.6056125,151.50429400000002
1,dis_TRINITY_DN16421_c0_g1,130.966708,131.73582,130.1709925,130.478123,130.6169395,130.063179
8,dis_TRINITY_DN16423_c0_g1,205.880711,248.642783,414.255906,359.433231,336.856108,321.17414099999996
5,dis_TRINITY_DN16438_c0_g1,421.81892,436.731686,455.992075,381.806193,308.1089215,311.368699
8,dis_TRINITY_DN16439_c0_g1,133.57849,130.70277,130.23727100000002,130.124219,130.246196,130
1,dis_TRINITY_DN16452_c0_g1,369.000826,470.218279,478.664943,457.179627,528.559242,395.375747
