PS,GeneID,S1,S2,S3,S4,S4.5,S5,gamete_female,gamete_male,holdfast,reptip,stipe,vegtip
8,dis_TRINITY_DN9015_c0_g2,122.935041,148.927654,144.3001075,122.727413,107.9809775,93.819548,115.459618,10.406574,212.752761,101.911548,105.526685,57.163392
8,dis_TRINITY_DN9016_c0_g1,27.339325,36.53997,30.577266,27.859285,24.3037635,21.851656,13.794091,2.075447,38.166251,18.040936,16.891737,15.66878
1,dis_TRINITY_DN90181_c0_g1,34.099078,55.116786,93.792932,120.792731,131.39651,71.091274,41.491558,25.016763,90.542005,68.122449,96.952857,105.055328
8,dis_TRINITY_DN9020_c0_g1,46.3506,41.494865,16.7855405,14.773273,9.481938,8.222121,10.603905,18.281659,4.289524,6.92988,3.545596,2.460422
1,dis_TRINITY_DN9020_c0_g2,31.485445,44.075976,50.489889,38.74269,44.1842055,32.613314,40.495339,11.136953,55.009689,64.646399,43.434544,34.875783
1,dis_TRINITY_DN9026_c0_g1,29.658885,17.558238,58.9577245,54.566856,62.640712,80.668583,53.820869,205.414588,33.3436,59.89386,47.374429,67.017726
8,dis_TRINITY_DN9028_c0_g1,798.718118,683.378961,4.740501500000001,12.512373,10.757328,4.15854,0.124665,0,0,0.124576,0,0
1,dis_TRINITY_DN9030_c0_g1,34.865923,24.515615,32.755703499999996,32.497919,17.453715000000003,21.255257,49.862925,6.800417,17.218187,27.053919,31.236335,20.04051
8,dis_TRINITY_DN9031_c0_g1,13.107184,16.014414,14.1284945,7.784811,4.9168565,6.754851,0,0,19.157446,0.416157,9.156513,1.218158
1,dis_TRINITY_DN9035_c0_g2,297.36804,288.062164,233.8893135,288.815245,352.719896,234.258046,230.537311,756.012145,176.214121,353.033183,168.169111,262.956601
8,dis_TRINITY_DN9036_c0_g2,1.13372,0.184422,0.6892175,1.252562,1.261785,1.577025,0.601061,22.252348,0.031982,3.762945,0.155065,0.07683
2,dis_TRINITY_DN9037_c0_g1,37.301627,31.52319,38.975145500000004,60.49588,26.82865,20.523458,46.576277,5.507385,6.418497,18.164867,3.486701,7.879694
1,dis_TRINITY_DN9038_c0_g1,24.008578,29.559634,52.428466,45.48763,48.017887,37.217932,17.558784,4.022177,57.494224,45.598352,43.34124,40.601826
7,dis_TRINITY_DN9039_c0_g2,28.896087,24.953279,39.760381,60.872953,68.18971450000001,53.758287,118.392282,390.374886,62.813135,95.664476,55.900288,83.907945
8,dis_TRINITY_DN9040_c0_g1,12.551772,12.725058,12.5327105,22.773212,16.3348555,7.601721,5.130875,3.754258,4.062348,7.443453,2.948242,4.784175
8,dis_TRINITY_DN9042_c0_g1,11.370973,10.968902,11.172943,9.750921,6.1118325,12.541103,7.924588,0.430929,7.993855,6.124022,7.654851,6.620936
1,dis_TRINITY_DN9043_c0_g1,0.265246,0,0.8862585,0.265234,0.293217,1.301342,0.326049,64.317596,3.2033,13.64223,0.791739,0.315049
1,dis_TRINITY_DN9048_c0_g1,134.12304,196.270241,131.495239,139.014519,142.83177750000002,123.516125,159.101872,48.296919,189.652282,263.850224,306.574588,319.507823
7,dis_TRINITY_DN9051_c1_g1,47.324771,76.574846,40.8975135,50.108126,69.210921,49.845595,38.64235,88.243309,47.487579,56.052048,59.026047,53.241648
8,dis_TRINITY_DN9057_c0_g2,30.616434,18.942837,14.9000435,24.92542,16.2677425,111.822462,15.721886,5.07741,12.900674,19.466143,9.424376,23.860869
8,dis_TRINITY_DN9058_c0_g3,17.261789,13.496703,4.348309,3.348592,2.34912,2.411825,3.885022,0.422538,1.541445,1.942695,1.788202,1.018521
8,dis_TRINITY_DN9059_c0_g1,7.641668,8.248674,15.5547425,13.187733,8.1639745,9.408537,2.341862,0.355829,8.467503,6.669063,5.994158,3.095246
1,dis_TRINITY_DN906_c0_g2,3.42672,5.56849,3.8338135,2.76399,2.5449305,3.121451,11.730337,6.681858,0.634594,9.890579,0.548533,1.002851
6,dis_TRINITY_DN9060_c0_g1,11.267033,18.769616,26.484256,24.521233,20.5881235,22.534517,21.230651,2.386357,19.989251,25.736169,25.421095,19.355658
8,dis_TRINITY_DN9060_c0_g2,63.099513,13.360718,19.510852,15.403161,8.954779,13.653067,181.012228,107.315422,0.167689,30.319691,0,0.901438
8,dis_TRINITY_DN9065_c0_g1,8.164158,8.277824,5.956265,5.131403,2.8148335,1.320379,10.592169,2.000663,0,5.590027,0.261828,0.110775
8,dis_TRINITY_DN9066_c0_g1,15.486842,29.854316,8.6452925,7.432905,4.37479,6.780953,12.434857,12.364537,4.218285,11.074528,4.758103,4.955795
8,dis_TRINITY_DN907_c1_g1,56.615029,47.553931,31.9487285,27.596754,13.0558575,48.120153,8.68416,10.994669,56.303964,21.991895,22.337457,15.258274
1,dis_TRINITY_DN907_c1_g2,64.070393,39.605426,47.998718499999995,47.583094,36.010436999999996,66.010505,72.580303,8.900481,191.815957,136.039832,99.932712,70.14881
2,dis_TRINITY_DN90755_c0_g1,44.619151,22.246646,15.794431,9.76895,18.8191365,15.500285,52.121995,34.710581,12.571471,20.241159,8.248167,19.905182
7,dis_TRINITY_DN908_c1_g1,2.819821,0,0.384544,5.069367,2.5787855,1.31688,1.19713,5.731533,1.974734,14.657281,2.742442,0.840601
8,dis_TRINITY_DN9091_c1_g1,18.81546,15.725702,15.5244215,9.376332,6.8042285,10.700602,11.873916,1.610273,12.770764,12.769266,8.244937,9.861399
1,dis_TRINITY_DN9096_c0_g2,0.428696,1.646272,0.348459,5.431894,5.475601,166.887824,1.17077,4.084705,33.279531,3.106284,142.118576,3.941428
1,dis_TRINITY_DN9096_c0_g4,1651.385297,1925.14645,2381.6726930000004,2699.470876,3600.2100025,4135.072611,1420.453428,474.09332,2901.206319,2461.590712,2995.971815,2960.943362
6,dis_TRINITY_DN90961_c0_g1,0.164505,0,0,0,0,0,0,74.971374,0,15.737219,0,0
8,dis_TRINITY_DN9097_c0_g2,33.5012,40.400551,34.485744,33.412258,25.145378,26.632753,17.384431,13.969802,29.244126,31.278936,24.841194,21.711577
2,dis_TRINITY_DN9097_c0_g3,26.522354,17.958239,41.995825,32.314906,27.0738645,21.50468,1.829147,1.6183,3.780554,9.620446,1.090421,8.855096
1,dis_TRINITY_DN9101_c0_g2,0,0,0.7481295,7.144948,2.3977275,0,0,0,0,66.551209,0,18.23606
8,dis_TRINITY_DN9107_c0_g1,15.662625,23.184708,23.489053,17.048439,15.493631,16.091776,7.342208,1.236986,15.83547,20.632076,13.49444,20.328766
2,dis_TRINITY_DN911_c0_g2,4.981663,1.017515,3.2177145,5.133033,5.1100065,41.096103,74.621922,22.161172,56.692127,49.195716,63.836281,41.204117
8,dis_TRINITY_DN9111_c0_g1,656.37269,440.039219,227.5799275,248.667251,241.2900265,315.050576,253.111692,177.404649,420.037959,202.073349,173.439769,200.905043
8,dis_TRINITY_DN9116_c0_g1,149.275425,121.083169,76.13878,89.188159,110.605583,87.797078,154.507619,55.345949,176.800065,170.183314,138.156868,99.946598
1,dis_TRINITY_DN912_c0_g2,6.187715,5.910317,17.850859,12.01757,7.436246000000001,4.333775,11.885534,1.570189,17.844906,8.147962,10.522229,4.820741
8,dis_TRINITY_DN9121_c0_g1,37.247531,33.827868,28.5251765,23.682156,14.6602475,18.081559,18.762937,2.86586,40.243347,29.210479,36.134776,17.470533
8,dis_TRINITY_DN9122_c0_g1,40.241727,24.914701,29.329042,31.128595,49.762716,37.283667,57.355562,42.286666,40.112998,74.75909,53.040151,69.888315
8,dis_TRINITY_DN9124_c0_g1,139.538649,187.867474,60.885488,36.315177,29.2629495,26.431987,69.945262,11.903042,35.661128,42.215624,31.143836,19.44965
8,dis_TRINITY_DN9125_c0_g1,8.999711,9.889003,6.463627499999999,5.19232,4.7012665,6.001779,2.942598,1.258443,3.812954,7.065182,3.882978,4.228952
1,dis_TRINITY_DN9126_c0_g1,35.861831,2.818818,0.15261,0.343603,0.06628,0.165081,108.813734,492.303993,0.187795,27.665873,0.097352,1.082154
8,dis_TRINITY_DN9126_c0_g2,98.902904,86.937954,46.3982195,50.564986,47.322682,46.279339,110.413617,22.273554,19.812556,48.801582,23.91455,35.805462
1,dis_TRINITY_DN9126_c0_g5,47.921995,58.474494,41.6989425,47.762303,69.6486225,51.839917,117.475549,62.63662,25.880427,57.752363,24.641395,53.336704
1,dis_TRINITY_DN9126_c0_g6,4.965385,3.525882,1.7650405,0.230088,0.2825685,0.796917,2.802142,0.922102,0.373768,1.124923,0.23647,0.261797
1,dis_TRINITY_DN9139_c0_g4,172.826004,261.542452,204.5566285,198.591245,196.7866205,130.639705,124.425932,17.101680000000002,209.9262,142.711569,84.738645,80.117556
1,dis_TRINITY_DN9139_c0_g5,76.42998,54.010673,108.2161,91.412864,82.6602005,71.11349,139.917264,32.709191,83.301983,95.704897,70.687798,67.964463
7,dis_TRINITY_DN9142_c0_g1,0.390787,1.896692,5.1630975,7.841942,8.670975,7.350156,1.01958,0.129206,16.41581,3.847032,7.718022,5.132346
1,dis_TRINITY_DN9144_c0_g2,35.316561,90.531211,57.558672,116.900646,88.95754149999999,117.573667,28.291746,3.938021,58.38204,23.550549,10.315951,15.973471
1,dis_TRINITY_DN9147_c0_g1,27.413509,26.309708,39.354299,35.69765,30.600307,28.337145,57.345197,5.749808,44.458325,37.045517,24.480351,20.508845
8,dis_TRINITY_DN9149_c0_g1,4.873455,1.9506270000000001,7.477017,6.79368,5.0094785,8.093798,4.642813,0.746005,13.383052,13.246834,21.740983,13.136819
1,dis_TRINITY_DN9155_c0_g2,25.640239,8.742777,16.1616715,18.327154,20.3026835,13.358045,35.161695,3.749048,38.410805,45.778271,67.522979,15.315918
1,dis_TRINITY_DN9155_c0_g3,188.365081,35.603032,147.4855925,139.17461,174.633454,380.913419,243.661248,43.90098,0.328842,54.095295,4.887888,69.519501
1,dis_TRINITY_DN916_c0_g3,52.021518,54.353678,15.2070235,9.111485,7.2190585,4.740823,17.223089,2.064062,3.991698,11.157182,2.396531,2.311295
1,dis_TRINITY_DN9161_c0_g2,532.071544,670.617539,917.79137,487.092031,418.090501,509.663527,583.266647,3720.380113,382.389388,377.370588,109.551483,180.33844
8,dis_TRINITY_DN9161_c0_g4,11.982092,14.056607,14.057275,23.5997,24.4814425,12.272141,6.024387,3.635992,5.697919,15.860936,6.130505,23.703134
7,dis_TRINITY_DN9166_c0_g1,110.566554,263.231225,130.9115995,161.17814,131.3214285,87.810485,63.565137,26.522849,55.186327,99.916011,39.482143,105.024848
8,dis_TRINITY_DN91754_c0_g1,6.63569,2.426896,2.6965975,1.609668,0.6160435,2.604417,6.940475,0.810624,2.007619,2.881034,1.720432,0.34619
8,dis_TRINITY_DN9179_c0_g1,3.907169,4.138841,2.1017885,21.525178,37.0941285,12.780411,5.032254,3.386157,13.810303,89.366659,2.152127,6.878078
1,dis_TRINITY_DN9181_c0_g1,16.050463,12.935157,10.239880500000002,8.214979,6.652141,5.863041,7.039333,2.33085,9.431772,8.877886,3.069527,7.905558
8,dis_TRINITY_DN9182_c0_g1,49.800462,63.416139,54.115688,45.757254,34.6120825,30.0882,32.655915,8.900054,36.506485,34.763509,27.457964,29.683252
1,dis_TRINITY_DN9192_c0_g8,10.189041,40.792822,24.624676,33.501186,26.41068,34.114387,4.408105,1.03598,7.571567,8.60634,4.114413,12.148124
8,dis_TRINITY_DN9196_c0_g2,9.453839,7.415597,13.1569555,15.088308,9.20021,15.014634,5.239358,0.446525,13.192355,12.648088,14.805836,10.631336
7,dis_TRINITY_DN9199_c0_g1,16.452476,6.756488,0,0,0.486828,0,5.488057,0,0,3.450532,0,0
1,dis_TRINITY_DN920_c2_g4,147.613951,145.031215,96.2291605,80.988178,103.8356985,87.418699,71.514405,21.797867,98.286514,97.576165,65.8701,77.883479
2,dis_TRINITY_DN920_c2_g5,54.326387,49.803011,23.281355,26.741657,23.652353,19.81381,7.99038,1.874331,15.486964,16.583262,7.236176,14.203843000000001
8,dis_TRINITY_DN9202_c0_g2,80.751947,91.542303,110.4743925,40.43594,30.120699,38.859109,114.59318,19.037039,41.042288,58.269786,16.489862,32.620199
2,dis_TRINITY_DN9208_c0_g1,17.812137,42.71743,40.545677,41.771427,35.6179875,19.961362,64.946455,13.578421,8.970448,23.705806,17.287573,33.174367
7,dis_TRINITY_DN921_c0_g1,200.430719,137.490466,96.9115885,109.404486,50.635056,73.179958,163.175362,14.761016,37.745035,75.22053,45.626448,27.011361
1,dis_TRINITY_DN9213_c0_g1,27.248718,28.695835,26.7297645,17.100984,15.0745075,16.314675,10.738839,1.790815,20.22143,15.618662,23.558273,7.458229
1,dis_TRINITY_DN9214_c0_g1,17.308809,13.761242,30.192037,32.659512,26.2214035,21.640782,30.244199,2.10737,22.569871,25.859067,19.523358,17.828902
2,dis_TRINITY_DN9216_c0_g1,11.928138,27.016429,9.2317175,7.225132,4.2909655,5.835418,3.876755,0.230268,2.318942,5.684358,2.76632,2.960044
7,dis_TRINITY_DN9219_c0_g1,3.016041,3.965896,17.5745345,18.000382,23.7342475,9.603118,4.355002,1.412458,7.006111,12.39772,10.176191,12.204751
